,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X62,X53,0,0.9828830003738404,0.04650233468454218,1.0,10.0,0.6,"['X68', 'X36', 'X41', 'X86', 'X60', 'X2', 'X98', 'X12', 'X59', 'X21', 'X88', 'X99', 'X30', 'X51', 'X83', 'X26', 'X23', 'X8', 'X40', 'X61', 'X96', 'X39', 'X37', 'X1', 'X80', 'X5', 'X95', 'X94', 'X55', 'X74', 'X4', 'X81', 'X13', 'X0', 'X50', 'X20', 'X7', 'X17']"
1,X62,X53,1,0.4971285028013881,0.496259562719874,1.0,8.8,0.2,"['X68', 'X86', 'X60', 'X2', 'X12', 'X64', 'X59', 'X88', 'X99', 'X30', 'X83', 'X51', 'X23', 'X8', 'X40', 'X96', 'X84', 'X1', 'X37', 'X85', 'X29', 'X80', 'X5', 'X95', 'X58', 'X20', 'X17']"
2,X98,X63,0,0.7795986264944077,0.33701210764567346,1.0,6.7,1.0,"['X90', 'X36', 'X16', 'X54', 'X86', 'X70', 'X60', 'X2', 'X25', 'X64', 'X12', 'X31', 'X48', 'X21', 'X78', 'X52', 'X99', 'X30', 'X51', 'X23', 'X26', 'X83', 'X66', 'X40', 'X39', 'X49', 'X37', 'X85', 'X9', 'X53', 'X10', 'X19', 'X95', 'X94', 'X50', 'X97', 'X55', 'X74', 'X81', 'X28', 'X13', 'X0', 'X61', 'X20', 'X7', 'X17']"
3,X98,X63,1,0.00894319984363392,0.003576601806505671,1.0,2.8,0.9,"['X78', 'X20', 'X28', 'X83', 'X25', 'X12', 'X0', 'X66']"
4,X15,X98,0,0.2236202126929129,0.34387326105445354,1.0,30.1,0.6,"['X41', 'X16', 'X54', 'X62', 'X67', 'X12', 'X14', 'X21', 'X52', 'X30', 'X33', 'X83', 'X23', 'X51', 'X26', 'X44', 'X66', 'X40', 'X1', 'X85', 'X9', 'X10', 'X19', 'X55', 'X89', 'X4', 'X50', 'X90', 'X36', 'X86', 'X70', 'X60', 'X2', 'X25', 'X31', 'X64', 'X59', 'X48', 'X92', 'X78', 'X88', 'X11', 'X99', 'X57', 'X8', 'X96', 'X39', 'X49', 'X84', 'X37', 'X29', 'X80', 'X53', 'X5', 'X94', 'X95', 'X87', 'X97', 'X42', 'X56', 'X74', 'X73', 'X81', 'X28', 'X13', 'X38', 'X58', 'X0', 'X61', 'X20', 'X7', 'X17']"
5,X15,X98,1,0.7696883584925672,0.3873543361868346,1.0,34.3,0.8,"['X68', 'X41', 'X54', 'X16', 'X62', 'X67', 'X12', 'X14', 'X21', 'X52', 'X46', 'X30', 'X33', 'X51', 'X23', 'X83', 'X26', 'X44', 'X66', 'X61', 'X40', 'X1', 'X85', 'X9', 'X10', 'X19', 'X55', 'X89', 'X22', 'X4', 'X50', 'X90', 'X36', 'X86', 'X70', 'X60', 'X2', 'X25', 'X31', 'X64', 'X59', 'X48', 'X78', 'X88', 'X11', 'X99', 'X57', 'X8', 'X96', 'X39', 'X49', 'X84', 'X37', 'X29', 'X80', 'X53', 'X5', 'X94', 'X95', 'X87', 'X97', 'X42', 'X56', 'X74', 'X73', 'X81', 'X28', 'X13', 'X38', 'X58', 'X0', 'X92', 'X20', 'X7', 'X17']"
6,X66,X15,0,0.022414966579526664,0.009652203818592593,1.0,12.3,0.7,"['X90', 'X36', 'X41', 'X16', 'X86', 'X62', 'X60', 'X2', 'X67', 'X25', 'X64', 'X31', 'X21', 'X48', 'X92', 'X52', 'X57', 'X11', 'X99', 'X33', 'X30', 'X51', 'X23', 'X26', 'X83', 'X8', 'X96', 'X39', 'X49', 'X84', 'X37', 'X85', 'X29', 'X9', 'X80', 'X10', 'X5', 'X19', 'X87', 'X97', 'X42', 'X55', 'X56', 'X89', 'X73', 'X4', 'X81', 'X28', 'X13', 'X38', 'X58', 'X0', 'X61', 'X20', 'X17']"
7,X66,X15,1,0.6886747993528843,0.24217638565445376,1.0,16.4,0.9,"['X41', 'X16', 'X54', 'X67', 'X12', 'X21', 'X52', 'X30', 'X33', 'X83', 'X23', 'X26', 'X51', 'X44', 'X40', 'X61', 'X1', 'X85', 'X9', 'X10', 'X19', 'X55', 'X89', 'X4', 'X50', 'X90', 'X36', 'X86', 'X70', 'X60', 'X2', 'X25', 'X64', 'X31', 'X59', 'X48', 'X78', 'X71', 'X11', 'X99', 'X8', 'X96', 'X39', 'X37', 'X29', 'X80', 'X53', 'X5', 'X94', 'X95', 'X87', 'X42', 'X56', 'X73', 'X81', 'X28', 'X38', 'X92', 'X20', 'X7', 'X17']"
8,X64,X63,0,0.8971146225929261,0.14841903897513514,1.0,7.1,1.0,"['X90', 'X68', 'X36', 'X41', 'X54', 'X62', 'X70', 'X60', 'X2', 'X67', 'X25', 'X31', 'X12', 'X59', 'X48', 'X78', 'X57', 'X99', 'X33', 'X83', 'X23', 'X26', 'X51', 'X44', 'X66', 'X61', 'X96', 'X39', 'X84', 'X85', 'X29', 'X9', 'X10', 'X5', 'X19', 'X94', 'X50', 'X87', 'X97', 'X55', 'X89', 'X56', 'X74', 'X73', 'X4', 'X28', 'X38', 'X58', 'X0', 'X92', 'X20', 'X7']"
9,X64,X63,1,0.02489914161069464,0.032128996797088895,1.0,6.4,0.9,"['X84', 'X68', 'X16', 'X37', 'X85', 'X29', 'X2', 'X25', 'X10', 'X59', 'X21', 'X78', 'X99', 'X20', 'X33', 'X28', 'X83', 'X23', 'X26', 'X0', 'X66', 'X96']"
10,X63,X15,0,0.9245376110076904,0.03543746764514639,1.0,15.3,0.6,"['X41', 'X16', 'X54', 'X62', 'X67', 'X12', 'X21', 'X30', 'X33', 'X83', 'X23', 'X26', 'X44', 'X40', 'X66', 'X1', 'X85', 'X9', 'X10', 'X19', 'X55', 'X4', 'X50', 'X90', 'X36', 'X86', 'X70', 'X2', 'X25', 'X64', 'X31', 'X59', 'X48', 'X78', 'X88', 'X99', 'X8', 'X96', 'X39', 'X49', 'X84', 'X37', 'X29', 'X80', 'X5', 'X95', 'X94', 'X87', 'X97', 'X56', 'X74', 'X73', 'X81', 'X28', 'X13', 'X38', 'X58', 'X0', 'X61', 'X20', 'X7', 'X17']"
11,X63,X15,1,0.17104922224534674,0.14987755853954624,1.0,19.4,0.9,"['X41', 'X16', 'X54', 'X62', 'X67', 'X12', 'X14', 'X21', 'X52', 'X30', 'X33', 'X83', 'X51', 'X26', 'X23', 'X44', 'X1', 'X85', 'X9', 'X10', 'X19', 'X55', 'X89', 'X4', 'X50', 'X36', 'X86', 'X70', 'X60', 'X2', 'X25', 'X31', 'X59', 'X48', 'X92', 'X78', 'X88', 'X11', 'X99', 'X96', 'X49', 'X39', 'X84', 'X37', 'X29', 'X80', 'X5', 'X94', 'X95', 'X87', 'X97', 'X42', 'X56', 'X74', 'X73', 'X81', 'X28', 'X13', 'X38', 'X58', 'X61', 'X20', 'X7', 'X17']"
12,X87,X21,0,0.2940400393679738,0.44244753310977947,1.0,19.8,1.0,"['X68', 'X41', 'X16', 'X54', 'X62', 'X67', 'X12', 'X63', 'X52', 'X30', 'X33', 'X51', 'X23', 'X26', 'X83', 'X44', 'X66', 'X40', 'X1', 'X85', 'X9', 'X10', 'X19', 'X55', 'X4', 'X50', 'X90', 'X36', 'X86', 'X70', 'X60', 'X2', 'X25', 'X31', 'X64', 'X48', 'X92', 'X78', 'X71', 'X88', 'X11', 'X99', 'X8', 'X96', 'X39', 'X49', 'X84', 'X37', 'X29', 'X80', 'X53', 'X5', 'X95', 'X94', 'X97', 'X56', 'X74', 'X81', 'X28', 'X13', 'X15', 'X58', 'X38', 'X0', 'X61', 'X20', 'X7', 'X17']"
