,target_var,condition_var,condition_val,prob
0,X36,X25,0,0.9066367149353027
1,X36,X25,1,0.9072667360305786
2,X28,X78,0,0.03802260011434555
3,X28,X78,1,0.04435383901000023
4,X89,X54,0,0.9985466599464417
5,X89,X54,1,0.16535238921642303
6,X34,X44,0,0.3828057050704956
7,X34,X44,1,0.37734076380729675
8,X29,X57,0,0.9944944977760315
9,X29,X57,1,0.9942980408668518
10,X16,X56,0,0.6120035648345947
11,X16,X56,1,0.5996220111846924
12,X83,X35,0,0.8762160539627075
13,X83,X35,1,0.8768950700759888
14,X9,X74,0,0.5625492334365845
15,X9,X74,1,0.5610586404800415
16,X12,X56,0,0.22347883880138397
17,X12,X56,1,0.2232404351234436
18,X39,X30,0,0.8457826972007751
19,X39,X30,1,0.8433969020843506
20,X67,X60,0,0.4631160795688629
21,X67,X60,1,0.46348196268081665
22,X63,X32,0,0.6678152680397034
23,X63,X32,1,0.6669653058052063
24,X11,X77,0,0.22145721316337585
25,X11,X77,1,0.22112855315208435
26,X92,X42,0,0.2847566306591034
27,X92,X42,1,0.2862294316291809
28,X78,X93,0,0.0366537868976593
29,X78,X93,1,0.03650040552020073
30,X99,X65,0,0.9916703701019287
31,X99,X65,1,0.9916115403175354
32,X8,X84,0,0.3107050061225891
33,X8,X84,1,0.3103160560131073
34,X10,X82,0,0.198399618268013
35,X10,X82,1,0.18957017362117767
36,X0,X11,0,0.49768543243408203
37,X0,X11,1,0.49278953671455383
38,X78,X63,0,0.03506544232368469
39,X78,X63,1,0.03514277935028076
40,X47,X9,0,0.39620620012283325
41,X47,X9,1,0.39022529125213623
42,X52,X34,0,0.8094934225082397
43,X52,X34,1,0.8108274340629578
44,X43,X72,0,0.838202953338623
45,X43,X72,1,0.8381966352462769
46,X5,X42,0,0.20878152549266815
47,X5,X42,1,0.20826351642608643
48,X61,X34,0,0.435273140668869
49,X61,X34,1,0.4291445314884186
50,X70,X60,0,0.8104650378227234
51,X70,X60,1,0.8085845112800598
52,X87,X45,0,0.14541731774806976
53,X87,X45,1,0.1485142707824707
54,X0,X85,0,0.48727381229400635
55,X0,X85,1,0.48295775055885315
56,X30,X82,0,0.1984790861606598
57,X30,X82,1,0.19844312965869904
58,X96,X98,0,0.2874348759651184
59,X96,X98,1,0.28620684146881104
60,X17,X43,0,0.8710925579071045
61,X17,X43,1,0.8711543083190918
