,target_var,condition_var,condition_val,prob,prob_std
0,X0,X40,False,0.8769141236941019,0.000901818275451661
1,X0,X40,True,0.9993256131807963,4.581157898093447e-05
2,X12,X93,False,0.9201095832718743,0.0020481745402018254
3,X12,X93,True,0.0683975178334448,0.009061933769209515
4,X17,X44,False,0.022520912811160088,0.0
5,X17,X44,True,0.7211530142360263,0.0006519117554407683
6,X18,X62,False,0.16802062094211578,0.011196054518222807
7,X18,X62,True,0.0011736595770344138,0.0
8,X18,X88,False,6.390451138334659e-05,1.386846541272237e-05
9,X18,X88,True,0.299458771944046,0.0
10,X21,X8,False,0.0022745965979993343,0.0
11,X21,X8,True,0.8538093566894531,0.002148985862731944
12,X24,X93,False,0.9754080772399902,0.0014208555221557609
13,X24,X93,True,0.6877891421318054,0.0
14,X25,X32,False,0.06385633597771327,6.306916475296061e-05
15,X25,X32,True,0.4539974331855774,0.0
16,X29,X62,False,0.0721113458275795,0.0028369093574997345
17,X29,X62,True,0.9997956620322334,3.6338965098067845e-05
18,X29,X64,False,0.71273406346639,0.00044271349906921506
19,X29,X64,True,0.25105020403862,0.01005374640226364
20,X29,X88,False,0.9961441953976949,0.0006244778633117684
21,X29,X88,True,0.04144640349679523,0.0006957058613214699
22,X32,X25,False,0.420046071211497,0.18529748916625977
23,X32,X25,True,0.8271029657787747,0.0030577586271161145
24,X35,X6,False,0.9159040517277188,0.008285542329152419
25,X35,X6,True,0.0026296657872282797,0.00019947448413753447
26,X37,X76,False,0.3392639689975315,0.03191559714722091
27,X37,X76,True,0.3220461044046614,0.0006839732329050654
28,X40,X0,False,0.00033053405867475603,3.7346947162101664e-05
29,X40,X0,True,0.4547713100910187,0.0
30,X40,X70,False,0.002169018947622842,0.00041513103847356093
31,X40,X70,True,0.5186613996823629,0.0023492949459754655
32,X40,X89,False,0.6318521565861173,0.002145250638326027
33,X40,X89,True,0.007419793711354335,0.0009493303448924894
34,X42,X71,False,0.014731095482905706,0.003940833732485771
35,X42,X71,True,0.0590201144417127,0.0014206282794475558
36,X44,X17,False,0.06643478158447477,9.2306520585803e-05
37,X44,X17,True,0.5653686258527968,0.001821093121766656
38,X49,X67,False,0.12204467505216599,0.0
39,X49,X67,True,0.0037799912970513105,0.0
40,X6,X35,False,0.5490307807922363,0.0
41,X6,X35,True,0.0006382670835591853,0.00017764638201167327
42,X6,X8,False,0.057794682681560516,0.0
43,X6,X8,True,0.10257983456055324,0.005843574311976297
44,X62,X18,False,0.6650779247283936,0.0
45,X62,X18,True,0.05363105403052436,0.0051040988263253385
46,X62,X29,False,0.010743208229541779,0.0010391099534575658
47,X62,X29,True,0.9997753500938416,2.8272965492325096e-05
48,X62,X64,False,0.717608908812205,0.04233551025390625
49,X62,X64,True,0.10155322154362996,0.0069164708256721505
50,X62,X88,False,0.9997577336099412,5.9899362304958594e-05
51,X62,X88,True,0.03322556987404823,0.0
52,X64,X29,False,0.44252485367986893,0.012454633979444766
53,X64,X29,True,0.010506119061675336,0.003125277441610404
54,X64,X62,False,0.5072460770606995,0.008618652820587162
55,X64,X62,True,0.016248347858587902,0.00030163303017616256
56,X64,X88,False,0.04784462973475456,0.0
57,X64,X88,True,0.9724979135725234,0.01306468603875383
58,X67,X49,False,0.7971719635857476,0.001963090553118924
59,X67,X49,True,0.01865876403947671,0.0016516223549842837
60,X70,X40,False,0.7436461448669434,0.0009368062019348162
61,X70,X40,True,0.9563815130127801,0.0005329702803072147
62,X70,X89,False,0.941770937707689,0.003484650001647613
63,X70,X89,True,0.31206631660461426,0.0
64,X71,X42,False,0.19978132678402793,0.006966619119155213
65,X71,X42,True,0.9045092463493347,0.0
66,X76,X37,False,0.41622671484947205,0.0
67,X76,X37,True,0.441767285267512,0.01713837978518306
68,X77,X93,False,0.0009282201321588622,7.3351267261916e-05
69,X77,X93,True,0.9185341596603394,0.0
70,X8,X21,False,0.2935589551925659,0.0
71,X8,X21,True,0.955167724026574,0.005393507969346137
72,X8,X6,False,0.5947445034980774,0.051809926535027806
73,X8,X6,True,0.8549066715770297,0.0006485780080159668
74,X8,X83,False,0.9739084707366096,0.000372966130574542
75,X8,X83,True,0.4481835630204942,0.005187580982844035
76,X8,X90,False,0.9614737431208292,0.0032041072845459006
77,X8,X90,True,0.33205801248550415,0.0
78,X83,X8,False,0.8545789122581482,0.0
79,X83,X8,True,0.5410484075546265,0.0
80,X88,X18,False,0.3609055777390798,0.002946928143501282
81,X88,X18,True,0.9630595445632935,0.0
82,X88,X29,False,0.9379894799656339,0.003520684238470872
83,X88,X29,True,0.011763487942516804,0.0
84,X88,X62,False,0.9630673196580675,0.0006456176439920989
85,X88,X62,True,0.014917136169970036,0.0
86,X88,X64,False,0.2157218207915624,0.0021385550498962402
87,X88,X64,True,0.8617091178894043,0.0
88,X89,X40,False,0.3900124430656433,0.0
89,X89,X40,True,0.04047338002257877,0.003627163962708657
90,X89,X70,False,0.8969607353210449,0.0
91,X89,X70,True,0.07215860486030579,0.0
92,X90,X8,False,0.9999326467514038,0.0
93,X90,X8,True,0.423974613348643,0.011487931013107298
94,X93,X12,False,0.4660339057445526,0.0003216862678527832
95,X93,X12,True,0.0037281892728060484,0.0
96,X93,X24,False,0.576597187254164,0.0001769463221231959
97,X93,X24,True,0.14208254632022646,0.009400236109892527
98,X93,X77,False,0.02120812050998211,0.0
99,X93,X77,True,0.9499407543076409,0.001966456572214765
