,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X45,X70,0,0.41892255544662477,0.007778437510779774,1.0,10.2,0.0,"['X5', 'X23', 'X91', 'X53', 'X67', 'X8', 'X95', 'X2', 'X60', 'X68', 'X56', 'X99', 'X29', 'X84', 'X81', 'X11', 'X6', 'X7', 'X48', 'X98', 'X49']"
1,X45,X70,1,0.41745688319206237,0.017191521738671927,1.0,19.4,0.0,"['X24', 'X62', 'X91', 'X53', 'X92', 'X67', 'X17', 'X97', 'X54', 'X76', 'X41', 'X15', 'X60', 'X56', 'X34', 'X71', 'X40', 'X11', 'X72', 'X19', 'X65', 'X48', 'X7', 'X50', 'X49', 'X5', 'X18', 'X32', 'X52', 'X23', 'X0', 'X13', 'X28', 'X39', 'X8', 'X77', 'X95', 'X22', 'X37', 'X2', 'X10', 'X59', 'X68', 'X99', 'X74', 'X29', 'X83', 'X84', 'X81', 'X61', 'X38', 'X6', 'X57', 'X69', 'X98', 'X55']"
2,X34,X78,0,0.8230045080184937,0.015029358445949312,1.0,27.8,0.0,"['X24', 'X62', 'X91', 'X92', 'X54', 'X30', 'X89', 'X76', 'X41', 'X56', 'X40', 'X11', 'X19', 'X48', 'X7', 'X50', 'X32', 'X52', 'X33', 'X25', 'X39', 'X8', 'X22', 'X95', 'X77', 'X58', 'X10', 'X99', 'X74', 'X70', 'X84', 'X14', 'X81', 'X61', 'X85', 'X38', 'X98', 'X69', 'X9', 'X67', 'X17', 'X97', 'X20', 'X15', 'X60', 'X71', 'X31', 'X65', 'X49', 'X44', 'X5', 'X18', 'X23', 'X0', 'X13', 'X28', 'X37', 'X2', 'X68', 'X29', 'X96', 'X83', 'X45', 'X6', 'X57', 'X93', 'X55']"
3,X34,X78,1,0.8419548988342285,0.004705283620872578,1.0,27.0,0.0,"['X24', 'X91', 'X54', 'X30', 'X89', 'X76', 'X56', 'X40', 'X72', 'X11', 'X48', 'X7', 'X50', 'X32', 'X52', 'X22', 'X8', 'X95', 'X79', 'X10', 'X99', 'X70', 'X81', 'X84', 'X14', 'X61', 'X38', 'X85', 'X53', 'X17', 'X67', 'X97', 'X20', 'X15', 'X60', 'X71', 'X65', 'X44', 'X49', 'X5', 'X23', 'X13', 'X28', 'X37', 'X2', 'X68', 'X29', 'X83', 'X45', 'X6', 'X57', 'X98', 'X55']"
4,X44,X41,0,0.36266611218452455,0.005953911218064454,1.0,17.2,0.0,"['X18', 'X32', 'X24', 'X33', 'X0', 'X67', 'X17', 'X39', 'X58', 'X77', 'X22', 'X76', 'X60', 'X56', 'X71', 'X29', 'X72', 'X19', 'X57', 'X69']"
5,X44,X41,1,0.3549450755119324,0.015049443156436654,1.0,22.8,0.0,"['X24', 'X67', 'X17', 'X30', 'X76', 'X15', 'X60', 'X56', 'X34', 'X71', 'X40', 'X72', 'X19', 'X11', 'X65', 'X48', 'X7', 'X18', 'X32', 'X52', 'X33', 'X0', 'X39', 'X58', 'X22', 'X77', 'X95', 'X8', 'X37', 'X10', 'X99', 'X70', 'X29', 'X83', 'X14', 'X81', 'X38', 'X85', 'X57', 'X69', 'X55']"
6,X91,X30,0,0.6802953481674194,0.2669791217902485,1.0,40.8,0.4,"['X62', 'X92', 'X54', 'X89', 'X76', 'X41', 'X56', 'X40', 'X72', 'X19', 'X11', 'X48', 'X7', 'X50', 'X32', 'X52', 'X33', 'X25', 'X39', 'X8', 'X58', 'X95', 'X77', 'X22', 'X79', 'X10', 'X99', 'X74', 'X70', 'X81', 'X14', 'X84', 'X61', 'X85', 'X38', 'X69', 'X9', 'X53', 'X67', 'X17', 'X97', 'X93', 'X42', 'X20', 'X15', 'X60', 'X34', 'X71', 'X31', 'X65', 'X49', 'X44', 'X5', 'X18', 'X23', 'X0', 'X13', 'X28', 'X37', 'X2', 'X59', 'X68', 'X29', 'X96', 'X83', 'X6', 'X45', 'X57', 'X98', 'X55']"
7,X91,X30,1,0.46976447105407715,0.2703004225898663,1.0,34.8,0.4,"['X62', 'X92', 'X54', 'X89', 'X76', 'X56', 'X40', 'X11', 'X72', 'X19', 'X48', 'X7', 'X50', 'X32', 'X52', 'X33', 'X25', 'X39', 'X8', 'X22', 'X95', 'X77', 'X79', 'X10', 'X99', 'X74', 'X70', 'X14', 'X81', 'X84', 'X61', 'X85', 'X38', 'X98', 'X69', 'X9', 'X53', 'X17', 'X80', 'X97', 'X20', 'X15', 'X60', 'X34', 'X71', 'X31', 'X65', 'X49', 'X44', 'X5', 'X23', 'X0', 'X13', 'X28', 'X37', 'X2', 'X59', 'X68', 'X29', 'X83', 'X6', 'X45', 'X57', 'X93', 'X55']"
8,X45,X44,0,0.4317314028739929,0.028477538379642415,1.0,35.4,0.2,"['X24', 'X91', 'X92', 'X54', 'X30', 'X89', 'X76', 'X41', 'X56', 'X40', 'X72', 'X11', 'X19', 'X48', 'X7', 'X50', 'X32', 'X52', 'X33', 'X25', 'X8', 'X22', 'X95', 'X58', 'X79', 'X10', 'X99', 'X81', 'X14', 'X84', 'X61', 'X38', 'X85', 'X69', 'X9', 'X53', 'X67', 'X17', 'X97', 'X93', 'X20', 'X15', 'X60', 'X34', 'X71', 'X65', 'X49', 'X5', 'X18', 'X23', 'X0', 'X13', 'X28', 'X37', 'X2', 'X59', 'X68', 'X29', 'X83', 'X96', 'X6', 'X57', 'X98', 'X55']"
9,X45,X44,1,0.431730717420578,0.01628853387958868,1.0,41.6,0.0,"['X24', 'X62', 'X91', 'X92', 'X54', 'X30', 'X89', 'X76', 'X56', 'X40', 'X72', 'X19', 'X11', 'X48', 'X7', 'X50', 'X32', 'X52', 'X33', 'X25', 'X22', 'X77', 'X95', 'X8', 'X79', 'X10', 'X99', 'X74', 'X14', 'X81', 'X61', 'X38', 'X85', 'X69', 'X9', 'X53', 'X17', 'X67', 'X97', 'X42', 'X20', 'X15', 'X60', 'X34', 'X71', 'X31', 'X65', 'X49', 'X5', 'X23', 'X0', 'X13', 'X28', 'X37', 'X2', 'X59', 'X68', 'X29', 'X83', 'X96', 'X6', 'X57', 'X98', 'X55']"
