,target_var,condition_var,condition_val,prob
0,X99,X65,0,0.08026941120624542
1,X99,X65,1,0.08225560188293457
2,X71,X45,0,0.13553081452846527
3,X71,X45,1,0.13375607132911682
4,X37,X40,0,0.38395705819129944
5,X37,X40,1,0.4017164707183838
6,X28,X48,0,0.6890776753425598
7,X28,X48,1,0.7055534720420837
8,X62,X58,0,0.6893916130065918
9,X62,X58,1,0.7010659575462341
10,X6,X88,0,0.17626512050628662
11,X6,X88,1,0.17540229856967926
12,X27,X36,0,0.7647571563720703
13,X27,X36,1,0.7480953335762024
14,X25,X51,0,0.199432834982872
15,X25,X51,1,0.19951215386390686
16,X56,X84,0,0.981681764125824
17,X56,X84,1,0.981659471988678
18,X0,X96,0,0.8836327195167542
19,X0,X96,1,0.8881633877754211
20,X16,X49,0,0.5316931009292603
21,X16,X49,1,0.5412788391113281
22,X8,X42,0,0.5440165400505066
23,X8,X42,1,0.5478011965751648
24,X68,X57,0,0.9858086705207825
25,X68,X57,1,0.9878128170967102
26,X20,X59,0,0.12269967049360275
27,X20,X59,1,0.12723055481910706
28,X39,X53,0,0.00010124940308742225
29,X39,X53,1,0.00012111116666346788
30,X89,X34,0,0.1610153168439865
31,X89,X34,1,0.16103245317935944
32,X30,X86,0,0.0778612419962883
33,X30,X86,1,0.07390421628952026
34,X89,X41,0,0.14909347891807556
35,X89,X41,1,0.14363698661327362
36,X66,X41,0,0.582442045211792
37,X66,X41,1,0.5777918100357056
38,X33,X93,0,0.11116014420986176
39,X33,X93,1,0.11137866228818893
40,X81,X15,0,0.13610324263572693
41,X81,X15,1,0.13466617465019226
42,X42,X59,0,0.01780438981950283
43,X42,X59,1,0.01874508149921894
44,X17,X22,0,0.2799922823905945
45,X17,X22,1,0.26830363273620605
46,X17,X77,0,0.28646427392959595
47,X17,X77,1,0.3681556284427643
48,X79,X31,0,0.2598392069339752
49,X79,X31,1,0.2604166269302368
50,X57,X13,0,0.716696560382843
51,X57,X13,1,0.7257746458053589
52,X41,X34,0,0.9872269034385681
53,X41,X34,1,0.9874945282936096
54,X43,X31,0,0.3828090727329254
55,X43,X31,1,0.38570544123649597
56,X53,X74,0,0.13864824175834656
57,X53,X74,1,0.13672709465026855
58,X10,X63,0,0.9490606188774109
59,X10,X63,1,0.9448791742324829
60,X47,X66,0,0.3477114140987396
61,X47,X66,1,0.35801762342453003
62,X30,X44,0,0.07176132500171661
63,X30,X44,1,0.0707268938422203
64,X72,X15,0,0.3450636565685272
65,X72,X15,1,0.35964828729629517
66,X21,X62,0,0.33970439434051514
67,X21,X62,1,0.35133498907089233
68,X69,X65,0,0.49727681279182434
69,X69,X65,1,0.4910731017589569
70,X55,X15,0,0.0004487399710342288
71,X55,X15,1,0.0004967437707819045
72,X37,X98,0,0.4000805616378784
73,X37,X98,1,0.40968799591064453
74,X26,X7,0,0.3417341709136963
75,X26,X7,1,0.36009514331817627
76,X17,X55,0,0.2804795205593109
77,X17,X55,1,0.2784792184829712
78,X65,X23,0,0.4313925802707672
79,X65,X23,1,0.43151259422302246
80,X69,X25,0,0.5033418536186218
81,X69,X25,1,0.5015332698822021
82,X80,X89,0,0.804286777973175
83,X80,X89,1,0.8120167255401611
84,X10,X69,0,0.9432790279388428
85,X10,X69,1,0.9328925609588623
86,X85,X70,0,0.9138572216033936
87,X85,X70,1,0.9185266494750977
88,X99,X48,0,0.08059289306402206
89,X99,X48,1,0.08248619735240936
90,X80,X5,0,0.7846311926841736
91,X80,X5,1,0.7950289249420166
92,X10,X40,0,0.9462364912033081
93,X10,X40,1,0.9459138512611389
94,X90,X41,0,0.6555569767951965
95,X90,X41,1,0.6549136638641357
96,X7,X99,0,0.6366629004478455
97,X7,X99,1,0.6464985609054565
98,X34,X19,0,0.2197788804769516
99,X34,X19,1,0.21235018968582153
100,X74,X61,0,0.730638325214386
101,X74,X61,1,0.726642906665802
102,X37,X1,0,0.4236210286617279
103,X37,X1,1,0.407227486371994
104,X62,X35,0,0.7016308307647705
105,X62,X35,1,0.7231855392456055
106,X13,X49,0,0.18411965668201447
107,X13,X49,1,0.18214832246303558
108,X44,X65,0,0.28262120485305786
109,X44,X65,1,0.2949662506580353
110,X14,X82,0,0.7448322176933289
111,X14,X82,1,0.7627795934677124
112,X2,X24,0,0.4622720181941986
113,X2,X24,1,0.45747634768486023
114,X80,X38,0,0.7895060777664185
115,X80,X38,1,0.8038609623908997
116,X71,X96,0,0.1297370344400406
117,X71,X96,1,0.12637735903263092
118,X50,X56,0,0.2342420518398285
119,X50,X56,1,0.2475002557039261
120,X21,X13,0,0.3225751519203186
121,X21,X13,1,0.3367077112197876
122,X35,X27,0,0.057203538715839386
123,X35,X27,1,0.90677809715271
124,X35,X11,0,0.703732430934906
125,X35,X11,1,0.7162366509437561
