,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X21,X55,0,0.20365333982876369,0.32870945153960085,1.0,47.57142857142857,0.7142857142857143,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X52', 'X56', 'X3', 'X82', 'X1', 'X18', 'X16', 'X57', 'X84', 'X39', 'X41', 'X12', 'X50', 'X44', 'X32', 'X98', 'X28', 'X45', 'X63', 'X97', 'X26', 'X9', 'X19', 'X15', 'X85', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X61', 'X13', 'X33', 'X60', 'X24', 'X54', 'X92', 'X42', 'X36', 'X27', 'X30', 'X10', 'X65', 'X14', 'X34', 'X86', 'X83', 'X93', 'X43', 'X70', 'X81', 'X72', 'X94', 'X2', 'X6', 'X48', 'X7', 'X53', 'X77', 'X46', 'X99', 'X20', 'X49', 'X62', 'X75', 'X58']"
1,X21,X55,1,0.08171058286513601,0.08829046172713656,1.0,50.714285714285715,0.7142857142857143,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X52', 'X56', 'X3', 'X82', 'X1', 'X18', 'X84', 'X57', 'X16', 'X39', 'X41', 'X12', 'X44', 'X50', 'X32', 'X98', 'X28', 'X45', 'X97', 'X9', 'X19', 'X26', 'X15', 'X85', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X61', 'X13', 'X33', 'X60', 'X24', 'X54', 'X92', 'X42', 'X36', 'X27', 'X4', 'X30', 'X10', 'X65', 'X37', 'X14', 'X34', 'X83', 'X86', 'X93', 'X79', 'X43', 'X70', 'X81', 'X72', 'X2', 'X94', 'X6', 'X48', 'X7', 'X53', 'X77', 'X46', 'X99', 'X20', 'X49', 'X62', 'X75', 'X58']"
2,X53,X20,0,0.33107862288514817,0.4284285272553159,1.0,40.142857142857146,0.14285714285714285,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X52', 'X56', 'X3', 'X82', 'X1', 'X18', 'X16', 'X57', 'X84', 'X39', 'X41', 'X12', 'X50', 'X44', 'X32', 'X98', 'X28', 'X21', 'X45', 'X97', 'X26', 'X19', 'X9', 'X15', 'X85', 'X55', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X61', 'X13', 'X33', 'X60', 'X24', 'X54', 'X92', 'X42', 'X36', 'X27', 'X4', 'X10', 'X30', 'X65', 'X37', 'X14', 'X34', 'X86', 'X83', 'X93', 'X43', 'X79', 'X81', 'X72', 'X2', 'X94', 'X6', 'X48', 'X7', 'X77', 'X46', 'X99', 'X49', 'X62', 'X75', 'X58']"
3,X53,X20,1,0.005976899321727355,0.014129336767347574,1.0,53.714285714285715,0.5714285714285714,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X52', 'X56', 'X3', 'X82', 'X1', 'X18', 'X16', 'X57', 'X84', 'X39', 'X41', 'X12', 'X50', 'X44', 'X32', 'X98', 'X28', 'X21', 'X45', 'X63', 'X97', 'X26', 'X9', 'X19', 'X15', 'X85', 'X55', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X61', 'X13', 'X33', 'X24', 'X60', 'X54', 'X92', 'X42', 'X36', 'X27', 'X30', 'X10', 'X65', 'X37', 'X14', 'X34', 'X83', 'X86', 'X93', 'X43', 'X79', 'X70', 'X81', 'X72', 'X2', 'X94', 'X6', 'X48', 'X7', 'X77', 'X46', 'X99', 'X49', 'X62', 'X75', 'X58']"
4,X65,X66,0,0.4888071119785309,0.049300405426459706,1.0,11.142857142857142,0.0,"['X88', 'X35', 'X78', 'X61', 'X13', 'X33', 'X60', 'X92', 'X54', 'X52', 'X42', 'X56', 'X3', 'X82', 'X1', 'X18', 'X30', 'X12', 'X50', 'X32', 'X0', 'X14', 'X34', 'X86', 'X98', 'X93', 'X45', 'X79', 'X97', 'X9', 'X19', 'X2', 'X94', 'X15', 'X6', 'X48', 'X7', 'X53', 'X55', 'X77', 'X8', 'X31', 'X46', 'X17', 'X67', 'X73', 'X69', 'X62']"
5,X65,X66,1,0.5112973494189126,0.05199878070221229,1.0,6.285714285714286,0.0,"['X86', 'X88', 'X93', 'X35', 'X21', 'X51', 'X60', 'X15', 'X6', 'X92', 'X54', 'X7', 'X52', 'X56', 'X17', 'X10', 'X69']"
6,X33,X99,0,0.9752038972718375,0.00885934601937755,1.0,50.42857142857143,0.7142857142857143,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X56', 'X3', 'X82', 'X1', 'X18', 'X84', 'X57', 'X39', 'X41', 'X12', 'X50', 'X44', 'X32', 'X98', 'X28', 'X21', 'X45', 'X63', 'X97', 'X9', 'X19', 'X26', 'X15', 'X85', 'X55', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X61', 'X13', 'X60', 'X24', 'X54', 'X92', 'X42', 'X36', 'X27', 'X4', 'X10', 'X30', 'X14', 'X34', 'X86', 'X83', 'X93', 'X43', 'X79', 'X70', 'X81', 'X72', 'X94', 'X2', 'X6', 'X48', 'X7', 'X53', 'X77', 'X46', 'X20', 'X49', 'X62', 'X75', 'X58']"
7,X33,X99,1,0.33702524204272777,0.4071168227769611,1.0,47.0,0.5714285714285714,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X56', 'X3', 'X82', 'X1', 'X18', 'X84', 'X57', 'X39', 'X41', 'X12', 'X44', 'X50', 'X32', 'X98', 'X28', 'X21', 'X45', 'X97', 'X26', 'X19', 'X9', 'X15', 'X85', 'X55', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X61', 'X13', 'X24', 'X60', 'X54', 'X92', 'X42', 'X36', 'X27', 'X30', 'X10', 'X37', 'X14', 'X34', 'X86', 'X83', 'X93', 'X79', 'X43', 'X70', 'X81', 'X72', 'X94', 'X2', 'X6', 'X48', 'X53', 'X7', 'X77', 'X46', 'X20', 'X49', 'X62', 'X75', 'X58']"
8,X57,X4,0,0.07074151973107032,0.07177706830875709,1.0,55.57142857142857,0.5714285714285714,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X52', 'X56', 'X3', 'X82', 'X1', 'X18', 'X84', 'X16', 'X39', 'X41', 'X12', 'X50', 'X44', 'X32', 'X98', 'X28', 'X21', 'X45', 'X63', 'X97', 'X26', 'X19', 'X9', 'X15', 'X85', 'X55', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X13', 'X60', 'X24', 'X54', 'X92', 'X42', 'X36', 'X27', 'X10', 'X30', 'X65', 'X37', 'X14', 'X34', 'X83', 'X86', 'X93', 'X79', 'X43', 'X70', 'X81', 'X72', 'X2', 'X94', 'X6', 'X48', 'X7', 'X53', 'X77', 'X46', 'X99', 'X20', 'X49', 'X62', 'X75', 'X58']"
9,X57,X4,1,0.4634485883372171,0.1588496084931682,1.0,59.42857142857143,1.0,"['X88', 'X89', 'X35', 'X51', 'X71', 'X78', 'X29', 'X52', 'X56', 'X3', 'X82', 'X1', 'X18', 'X84', 'X16', 'X39', 'X41', 'X12', 'X44', 'X50', 'X32', 'X98', 'X28', 'X21', 'X45', 'X63', 'X97', 'X26', 'X19', 'X9', 'X15', 'X85', 'X55', 'X8', 'X23', 'X47', 'X31', 'X17', 'X67', 'X95', 'X73', 'X69', 'X0', 'X80', 'X13', 'X33', 'X24', 'X60', 'X92', 'X54', 'X42', 'X36', 'X27', 'X30', 'X10', 'X65', 'X37', 'X14', 'X34', 'X83', 'X86', 'X93', 'X79', 'X43', 'X70', 'X81', 'X72', 'X94', 'X2', 'X6', 'X48', 'X7', 'X53', 'X77', 'X46', 'X99', 'X20', 'X49', 'X62', 'X75', 'X58']"
