,target_var,condition_var,condition_val,prob
0,X75,X85,0,0.04153229668736458
1,X75,X85,1,0.041560664772987366
2,X47,X32,0,0.18225790560245514
3,X47,X32,1,0.1814819723367691
4,X18,X70,0,0.8714874386787415
5,X18,X70,1,0.8726609945297241
6,X62,X8,0,0.14053034782409668
7,X62,X8,1,0.14144138991832733
8,X58,X97,0,0.23726530373096466
9,X58,X97,1,0.23780402541160583
10,X86,X41,0,0.46704310178756714
11,X86,X41,1,0.47029727697372437
12,X39,X80,0,0.7032842636108398
13,X39,X80,1,0.7040639519691467
14,X84,X9,0,0.9388141632080078
15,X84,X9,1,0.940372109413147
16,X45,X13,0,0.8031266331672668
17,X45,X13,1,0.8017176389694214
18,X64,X93,0,0.42291146516799927
19,X64,X93,1,0.4262504577636719
20,X87,X9,0,0.49163585901260376
21,X87,X9,1,0.4957796335220337
22,X65,X8,0,0.7090909481048584
23,X65,X8,1,0.6505665183067322
24,X84,X85,0,0.9372339844703674
25,X84,X85,1,0.937821090221405
26,X95,X2,0,0.8759932518005371
27,X95,X2,1,0.8627933263778687
28,X96,X8,0,0.8053086400032043
29,X96,X8,1,0.7997019290924072
30,X45,X67,0,0.7944765686988831
31,X45,X67,1,0.7939238548278809
32,X95,X39,0,0.8690181374549866
33,X95,X39,1,0.8749454021453857
34,X24,X13,0,0.03865226358175278
35,X24,X13,1,0.03943444415926933
36,X70,X88,0,0.9081895351409912
37,X70,X88,1,0.9066833257675171
38,X46,X43,0,0.9948746562004089
39,X46,X43,1,0.9948185086250305
40,X63,X66,0,0.08488685637712479
41,X63,X66,1,0.08002614974975586
42,X0,X52,0,0.9017709493637085
43,X0,X52,1,0.9022538065910339
44,X94,X24,0,0.09631172567605972
45,X94,X24,1,0.09765294194221497
46,X82,X21,0,0.003219802165403962
47,X82,X21,1,0.0031209769658744335
48,X35,X53,0,0.3624873161315918
49,X35,X53,1,0.36479857563972473
50,X33,X91,0,0.9953656196594238
51,X33,X91,1,0.9950429201126099
52,X20,X43,0,0.8206102848052979
53,X20,X43,1,0.8208231925964355
54,X49,X90,0,0.49235832691192627
55,X49,X90,1,0.49162086844444275
56,X19,X2,0,0.6877827644348145
57,X19,X2,1,0.68775475025177
58,X1,X52,0,0.8907442688941956
59,X1,X52,1,0.8565879464149475
60,X0,X25,0,0.9670356512069702
61,X0,X25,1,0.9840757250785828
62,X19,X39,0,0.7010801434516907
63,X19,X39,1,0.7030925750732422
64,X41,X9,0,0.7166030406951904
65,X41,X9,1,0.7188665866851807
66,X45,X23,0,0.7935059666633606
67,X45,X23,1,0.7974499464035034
68,X50,X74,0,0.15215007960796356
69,X50,X74,1,0.14961861073970795
70,X85,X43,0,0.9815999865531921
71,X85,X43,1,0.977682888507843
72,X61,X80,0,0.4070557653903961
73,X61,X80,1,0.40390366315841675
74,X80,X6,0,0.5261539816856384
75,X80,X6,1,0.5217381715774536
76,X67,X66,0,0.12403404712677002
77,X67,X66,1,0.1215897724032402
78,X36,X6,0,0.9065767526626587
79,X36,X6,1,0.9059956073760986
80,X42,X88,0,0.39148616790771484
81,X42,X88,1,0.39286673069000244
82,X92,X0,0,0.9244431853294373
83,X92,X0,1,0.9218595027923584
84,X41,X85,0,0.7022058963775635
85,X41,X85,1,0.7016907334327698
86,X17,X31,0,0.2286282628774643
87,X17,X31,1,0.22824688255786896
88,X24,X23,0,0.04766123369336128
89,X24,X23,1,0.04587819054722786
90,X52,X43,0,0.868049681186676
91,X52,X43,1,0.8693825006484985
92,X67,X63,0,0.12370388954877853
93,X67,X63,1,0.12218648940324783
94,X3,X5,0,0.41159072518348694
95,X3,X5,1,0.40789344906806946
96,X68,X9,0,0.3690754473209381
97,X68,X9,1,0.3687921166419983
98,X87,X75,0,0.5329529047012329
99,X87,X75,1,0.5270332098007202
100,X89,X35,0,0.6390453577041626
101,X89,X35,1,0.5890535116195679
102,X30,X76,0,0.5414156913757324
103,X30,X76,1,0.5440387725830078
104,X57,X68,0,0.274544894695282
105,X57,X68,1,0.2779119908809662
106,X2,X55,0,0.4611850380897522
107,X2,X55,1,0.45531708002090454
108,X0,X72,0,0.6461380124092102
109,X0,X72,1,0.5756828188896179
110,X82,X10,0,0.0037863929755985737
111,X82,X10,1,0.0036919231060892344
112,X39,X74,0,0.7036430835723877
113,X39,X74,1,0.6974926590919495
114,X40,X87,0,0.027572596445679665
115,X40,X87,1,0.02654069848358631
116,X88,X80,0,0.9765715599060059
