,target_var,condition_var,condition_val,prob
0,X76,X47,0,0.14020168781280518
1,X76,X47,1,0.14550374448299408
2,X37,X98,0,0.9477655291557312
3,X37,X98,1,0.9466115832328796
4,X17,X26,0,0.8876082301139832
5,X17,X26,1,0.8871423602104187
6,X71,X55,0,0.30755865573883057
7,X71,X55,1,0.27316370606422424
8,X25,X77,0,0.9945540428161621
9,X25,X77,1,0.9945018291473389
10,X75,X63,0,0.6867853999137878
11,X75,X63,1,0.6902201175689697
12,X7,X16,0,0.19895106554031372
13,X7,X16,1,0.2107880562543869
14,X75,X23,0,0.6778361201286316
15,X75,X23,1,0.694987416267395
16,X12,X38,0,0.24843212962150574
17,X12,X38,1,0.23290766775608063
18,X38,X51,0,0.09118859469890594
19,X38,X51,1,0.8476237654685974
20,X21,X50,0,0.07666367292404175
21,X21,X50,1,0.17799247801303864
22,X13,X17,0,0.30916649103164673
23,X13,X17,1,0.2996044456958771
24,X24,X90,0,0.9561644792556763
25,X24,X90,1,0.9800512790679932
26,X50,X0,0,0.04646415635943413
27,X50,X0,1,0.049065470695495605
28,X67,X28,0,0.42984116077423096
29,X67,X28,1,0.4241166114807129
30,X5,X49,0,0.19468609988689423
31,X5,X49,1,0.19043096899986267
32,X79,X80,0,0.7976953387260437
33,X79,X80,1,0.7984010577201843
34,X98,X35,0,0.4280993640422821
35,X98,X35,1,0.3909877836704254
36,X5,X42,0,0.1895284205675125
37,X5,X42,1,0.18528564274311066
38,X66,X70,0,0.019440535455942154
39,X66,X70,1,0.01919482834637165
40,X22,X19,0,0.7766098380088806
41,X22,X19,1,0.7765863537788391
42,X93,X16,0,0.19067589938640594
43,X93,X16,1,0.20103716850280762
44,X38,X91,0,0.3490760028362274
45,X38,X91,1,0.6741131544113159
46,X21,X78,0,0.2378067970275879
47,X21,X78,1,0.2414197027683258
48,X96,X33,0,0.19522570073604584
49,X96,X33,1,0.3834588825702667
50,X39,X99,0,0.7919743061065674
51,X39,X99,1,0.7923985123634338
52,X15,X27,0,0.05095395818352699
53,X15,X27,1,0.04697596654295921
54,X26,X90,0,0.086330845952034
55,X26,X90,1,0.08840431272983551
56,X32,X85,0,0.09449099749326706
57,X32,X85,1,0.09951155632734299
58,X45,X81,0,0.39885133504867554
59,X45,X81,1,0.3940146863460541
60,X59,X40,0,0.047251347452402115
61,X59,X40,1,0.04626740142703056
62,X13,X43,0,0.3253593444824219
63,X13,X43,1,0.3140174448490143
64,X7,X69,0,0.6935120224952698
65,X7,X69,1,0.001310761203058064
66,X20,X54,0,0.344780296087265
67,X20,X54,1,0.33726853132247925
68,X64,X30,0,0.5876678824424744
69,X64,X30,1,0.5903475284576416
70,X94,X24,0,0.699839174747467
71,X94,X24,1,0.684644877910614
72,X13,X90,0,0.3173651099205017
73,X13,X90,1,0.3164088726043701
74,X96,X59,0,0.22895488142967224
75,X96,X59,1,0.3131682276725769
76,X88,X60,0,0.24113912880420685
77,X88,X60,1,0.23836678266525269
78,X54,X38,0,0.44731977581977844
79,X54,X38,1,0.4452906548976898
80,X25,X16,0,0.9945036172866821
81,X25,X16,1,0.9943660497665405
82,X93,X39,0,0.14225830137729645
83,X93,X39,1,0.2081335186958313
84,X78,X36,0,0.028755992650985718
85,X78,X36,1,0.026921819895505905
86,X52,X36,0,0.7922844290733337
87,X52,X36,1,0.7817396521568298
88,X9,X24,0,0.543847918510437
89,X9,X24,1,0.48007041215896606
90,X94,X29,0,0.6706287264823914
91,X94,X29,1,0.6967276334762573
92,X20,X74,0,0.3496667444705963
93,X20,X74,1,0.34482985734939575
94,X45,X99,0,0.3931697607040405
95,X45,X99,1,0.393608957529068
96,X76,X33,0,0.11209812015295029
97,X76,X33,1,0.30419063568115234
98,X83,X81,0,0.8831048011779785
99,X83,X81,1,0.873820960521698
100,X24,X97,0,0.9871095418930054
101,X24,X97,1,0.9923313856124878
102,X88,X25,0,0.23434454202651978
103,X88,X25,1,0.23268182575702667
104,X10,X65,0,0.16680936515331268
105,X10,X65,1,0.16363316774368286
106,X82,X45,0,0.7020654678344727
107,X82,X45,1,0.7091450095176697
108,X99,X24,0,0.9956218600273132
109,X99,X24,1,0.9957525730133057
110,X30,X13,0,0.19017133116722107
111,X30,X13,1,0.1874869167804718
112,X91,X56,0,0.016457898542284966
113,X91,X56,1,0.01632431522011757
114,X51,X4,0,0.29963627457618713
115,X51,X4,1,0.2969731092453003
116,X9,X29,0,0.5286814570426941
117,X9,X29,1,0.511307954788208
118,X32,X6,0,0.11029472202062607
119,X32,X6,1,0.11327385157346725
120,X64,X40,0,0.5705671310424805
121,X64,X40,1,0.5621258020401001
122,X26,X97,0,0.08890553563833237
123,X26,X97,1,0.0900614932179451
124,X74,X77,0,0.4032815396785736
125,X74,X77,1,0.3908233940601349
126,X97,X70,0,0.061983801424503326
127,X97,X70,1,0.05989718437194824
128,X68,X12,0,0.13300162553787231
129,X68,X12,1,0.10424884408712387
130,X99,X29,0,0.995212197303772
131,X99,X29,1,0.9957838654518127
132,X28,X26,0,0.04131432622671127
133,X28,X26,1,0.04592137411236763
134,X76,X59,0,0.14644034206867218
135,X76,X59,1,0.16732479631900787
136,X25,X39,0,0.9923612475395203
137,X25,X39,1,0.9929297566413879
138,X16,X55,0,0.698153018951416
139,X16,X55,1,0.7319630980491638
140,X15,X37,0,0.044193025678396225
141,X15,X37,1,0.046777576208114624
142,X37,X44,0,0.9457026124000549
143,X37,X44,1,0.9463591575622559
144,X85,X95,0,0.7648984789848328
145,X85,X95,1,0.8108924031257629
146,X16,X30,0,0.6841896176338196
147,X16,X30,1,0.7435846328735352
148,X83,X99,0,0.8705540299415588
149,X83,X99,1,0.8602770566940308
150,X66,X67,0,0.0199609212577343
151,X66,X67,1,0.01870955526828766
152,X95,X45,0,0.9559831619262695
153,X95,X45,1,0.9413301348686218
154,X69,X35,0,0.7265802621841431
155,X69,X35,1,0.6953855156898499
156,X77,X55,0,0.382606565952301
157,X77,X55,1,0.37856051325798035
158,X7,X72,0,0.20849353075027466
159,X7,X72,1,0.22998566925525665
160,X4,X95,0,0.9449979662895203
161,X4,X95,1,0.9351454377174377
162,X13,X97,0,0.3076658844947815
163,X13,X97,1,0.2981705665588379
164,X77,X30,0,0.4479743540287018
165,X77,X30,1,0.39265838265419006
166,X49,X27,0,0.4617486596107483
167,X49,X27,1,0.45109838247299194
168,X57,X65,0,0.00021803283016197383
169,X57,X65,1,0.00028012439724989235
170,X91,X31,0,0.01744604855775833
171,X91,X31,1,0.017919106408953667
172,X32,X93,0,0.12155453860759735
173,X32,X93,1,0.09648875147104263
174,X96,X54,0,0.251900315284729
175,X96,X54,1,0.25232627987861633
176,X60,X69,0,0.9885340332984924
177,X60,X69,1,0.9892501831054688
178,X42,X82,0,0.00011168374476255849
179,X42,X82,1,0.00011414806067477912
180,X1,X77,0,0.6019951105117798
181,X1,X77,1,0.6984666585922241
182,X93,X72,0,0.20175132155418396
183,X93,X72,1,0.23052214086055756
184,X86,X22,0,0.09510345011949539
185,X86,X22,1,0.09941034764051437
186,X10,X73,0,0.16869279742240906
187,X10,X73,1,0.16517727077007294
188,X15,X5,0,0.0450156144797802
189,X15,X5,1,0.062049590051174164
190,X19,X52,0,0.9841817021369934
191,X19,X52,1,0.9943082928657532
192,X35,X86,0,0.4374958574771881
193,X35,X86,1,0.40091586112976074
194,X41,X19,0,0.11259380728006363
195,X41,X19,1,0.11518516391515732
196,X35,X14,0,0.41522184014320374
197,X35,X14,1,0.4050901532173157
198,X61,X80,0,0.3065308928489685
199,X61,X80,1,0.9234407544136047
200,X74,X16,0,0.37687885761260986
201,X74,X16,1,0.3879801332950592
202,X14,X30,0,0.9797302484512329
203,X14,X30,1,0.9775335192680359
204,X56,X13,0,0.44362446665763855
205,X56,X13,1,0.40569519996643066
206,X51,X84,0,0.29887109994888306
207,X51,X84,1,0.29932937026023865
208,X41,X98,0,0.12527130544185638
209,X41,X98,1,0.11156502366065979
210,X56,X34,0,0.4350753128528595
211,X56,X34,1,0.4442306160926819
212,X12,X75,0,0.2799374759197235
213,X12,X75,1,0.2535800337791443
214,X42,X17,0,0.0002047560701612383
215,X42,X17,1,0.0002204177581006661
216,X27,X6,0,0.9984709620475769
217,X27,X6,1,4.8395184421679005e-05
218,X58,X76,0,0.13833260536193848
219,X58,X76,1,0.11129514873027802
220,X73,X68,0,0.6536837220191956
221,X73,X68,1,0.6464634537696838
222,X94,X61,0,0.7237461805343628
223,X94,X61,1,0.6921851634979248
224,X76,X54,0,0.16534104943275452
225,X76,X54,1,0.16915671527385712
226,X2,X94,0,0.8781030774116516
227,X2,X94,1,0.8679381012916565
228,X34,X47,0,0.38483718037605286
229,X34,X47,1,0.3651493489742279
230,X77,X40,0,0.43518128991127014
231,X77,X40,1,0.4180281460285187
232,X12,X98,0,0.26903650164604187
233,X12,X98,1,0.25212088227272034
234,X25,X72,0,0.9934456944465637
235,X25,X72,1,0.9936168193817139
236,X88,X1,0,0.22688865661621094
237,X88,X1,1,0.22087273001670837
238,X67,X56,0,0.4085795283317566
239,X67,X56,1,0.40327006578445435
240,X30,X74,0,0.19711613655090332
241,X30,X74,1,0.20057235658168793
242,X46,X41,0,0.9774695038795471
243,X46,X41,1,0.9760223031044006
244,X72,X35,0,0.35178500413894653
245,X72,X35,1,0.27216508984565735
246,X57,X73,0,8.635690028313547e-05
247,X57,X73,1,0.00010344068869017065
248,X9,X61,0,0.5324607491493225
249,X9,X61,1,0.5277168154716492
250,X1,X16,0,0.5776363611221313
251,X1,X16,1,0.5860548615455627
252,X27,X93,0,0.5530133843421936
253,X27,X93,1,0.6395466327667236
254,X74,X39,0,0.39201924204826355
255,X74,X39,1,0.39013272523880005
256,X87,X20,0,0.15149623155593872
257,X87,X20,1,0.16231468319892883
258,X62,X20,0,0.18215486407279968
259,X62,X20,1,0.17961739003658295
260,X49,X37,0,0.4468190371990204
261,X49,X37,1,0.45251819491386414
262,X73,X2,0,0.6908705830574036
263,X73,X2,1,0.6884483695030212
264,X81,X68,0,0.7971097826957703
265,X81,X68,1,0.8002238869667053
266,X84,X65,0,0.06177646666765213
267,X84,X65,1,0.0694165825843811
268,X99,X61,0,0.995642900466919
269,X99,X61,1,0.9956784844398499
270,X76,X74,0,0.1580210030078888
271,X76,X74,1,0.15720051527023315
272,X87,X46,0,0.20759111642837524
273,X87,X46,1,0.13872069120407104
274,X62,X46,0,0.35159388184547424
275,X62,X46,1,0.18042303621768951
276,X80,X95,0,0.30060118436813354
277,X80,X95,1,0.3203028738498688
278,X91,X96,0,0.00041151451296173036
279,X91,X96,1,0.05591922625899315
280,X14,X40,0,0.9792113304138184
281,X14,X40,1,0.9765674471855164
282,X3,X89,0,0.7181378602981567
283,X3,X89,1,0.7214822769165039
284,X37,X70,0,0.9489408731460571
285,X37,X70,1,0.9456928968429565
286,X54,X75,0,0.4346131384372711
287,X54,X75,1,0.42845502495765686
288,X54,X19,0,0.4509836435317993
289,X54,X19,1,0.44693830609321594
290,X65,X86,0,0.016401154920458794
291,X65,X86,1,0.01698913238942623
292,X94,X92,0,0.6913151741027832
293,X94,X92,1,0.6873140335083008
294,X30,X88,0,0.18486091494560242
295,X30,X88,1,0.22379706799983978
296,X3,X83,0,0.7320281863212585
297,X3,X83,1,0.7358129620552063
298,X48,X7,0,0.7235879898071289
299,X48,X7,1,0.7298716902732849
300,X65,X14,0,0.008124984800815582
301,X65,X14,1,0.01620163396000862
302,X18,X35,0,0.5334962010383606
303,X18,X35,1,0.5316363573074341
304,X54,X98,0,0.46752312779426575
305,X54,X98,1,0.4580702781677246
306,X81,X2,0,0.7431989312171936
307,X81,X2,1,0.8020418882369995
308,X87,X15,0,0.13767121732234955
309,X87,X15,1,0.13766443729400635
310,X62,X15,0,0.18531271815299988
311,X62,X15,1,0.18213725090026855
312,X5,X47,0,0.19709515571594238
313,X5,X47,1,0.19737738370895386
314,X1,X39,0,0.6233822703361511
315,X1,X39,1,0.6416870355606079
316,X68,X24,0,0.11086621880531311
317,X68,X24,1,0.10771791636943817
318,X9,X92,0,0.5187354683876038
319,X9,X92,1,0.5149312615394592
320,X49,X68,0,0.4644019901752472
321,X49,X68,1,0.4449024796485901
322,X6,X30,0,0.3905804753303528
323,X6,X30,1,0.37232691049575806
324,X92,X19,0,0.29574570059776306
325,X92,X19,1,0.2762371003627777
326,X29,X41,0,0.996938943862915
327,X29,X41,1,0.9975811243057251
328,X78,X50,0,0.03163494914770126
329,X78,X50,1,0.02990710735321045
330,X52,X50,0,0.8776703476905823
331,X52,X50,1,0.8627095222473145
332,X76,X88,0,0.1592073291540146
333,X76,X88,1,0.1592838019132614
334,X80,X10,0,0.3174099624156952
335,X80,X10,1,0.31174272298812866
336,X19,X28,0,0.9915724992752075
337,X19,X28,1,0.9688378572463989
338,X23,X95,0,0.581951916217804
339,X23,X95,1,0.6946660280227661
340,X38,X82,0,0.3871215581893921
341,X38,X82,1,0.3941784203052521
342,X99,X92,0,0.9959253072738647
343,X99,X92,1,0.9958015084266663
344,X22,X70,0,0.8305705189704895
345,X22,X70,1,0.7831037640571594
346,X3,X18,0,0.7402297854423523
