,target_var,condition_var,condition_val,prob
0,X89,X73,0,0.6737388372421265
1,X89,X73,1,0.6516469120979309
2,X56,X52,0,0.4244324862957001
3,X56,X52,1,0.35898593068122864
4,X15,X58,0,0.056405436247587204
5,X15,X58,1,0.046328797936439514
6,X36,X82,0,0.9278945922851562
7,X36,X82,1,0.9300572872161865
8,X68,X28,0,0.1102200597524643
9,X68,X28,1,0.114911749958992
10,X69,X33,0,0.7332553267478943
11,X69,X33,1,0.7146319150924683
12,X0,X2,0,0.48020443320274353
13,X0,X2,1,0.4800589978694916
14,X51,X59,0,0.28199049830436707
15,X51,X59,1,0.2667960226535797
16,X7,X57,0,0.20046992599964142
17,X7,X57,1,0.192177414894104
18,X66,X92,0,0.020072152838110924
19,X66,X92,1,0.01857277750968933
20,X84,X64,0,0.06797543913125992
21,X84,X64,1,0.06675758212804794
22,X37,X40,0,0.9518918395042419
23,X37,X40,1,0.9551545977592468
24,X21,X70,0,0.2081778198480606
25,X21,X70,1,0.19921791553497314
26,X45,X79,0,0.35462599992752075
27,X45,X79,1,0.37083083391189575
28,X14,X3,0,0.9799496531486511
29,X14,X3,1,0.98150235414505
30,X7,X51,0,0.1837872564792633
31,X7,X51,1,0.18201979994773865
32,X56,X72,0,0.40448448061943054
33,X56,X72,1,0.32578086853027344
34,X92,X0,0,0.3038734197616577
35,X92,X0,1,0.2944512665271759
36,X29,X63,0,0.9955829977989197
37,X29,X63,1,0.9958551526069641
38,X65,X58,0,0.016255302354693413
39,X65,X58,1,0.01628405973315239
40,X38,X70,0,0.4368118643760681
41,X38,X70,1,0.3524990677833557
42,X82,X92,0,0.6727399826049805
43,X82,X92,1,0.7009047865867615
44,X2,X64,0,0.8952564001083374
45,X2,X64,1,0.8926175236701965
46,X2,X3,0,0.9000023007392883
47,X2,X3,1,0.900076150894165
48,X63,X89,0,0.6607310175895691
49,X63,X89,1,0.6475771069526672
50,X92,X53,0,0.3004143536090851
51,X92,X53,1,0.29603877663612366
52,X42,X66,0,0.0004914617747999728
53,X42,X66,1,0.0005327967228367925
54,X86,X43,0,0.0961339920759201
55,X86,X43,1,0.08350005745887756
56,X35,X69,0,0.44790858030319214
57,X35,X69,1,0.4313701391220093
58,X38,X85,0,0.10007770359516144
59,X38,X85,1,0.4695998430252075
60,X55,X61,0,0.49932336807250977
61,X55,X61,1,0.5294637084007263
62,X88,X62,0,0.20421631634235382
63,X88,X62,1,0.1992766410112381
64,X76,X55,0,0.15125636756420135
65,X76,X55,1,0.14575636386871338
66,X74,X36,0,0.3103587031364441
67,X74,X36,1,0.2942672669887543
68,X0,X5,0,0.48479121923446655
69,X0,X5,1,0.4660326838493347
70,X0,X66,0,0.48584339022636414
71,X0,X66,1,0.48044726252555847
72,X27,X22,0,0.972607433795929
73,X27,X22,1,0.472608357667923
74,X69,X27,0,0.7332656979560852
75,X69,X27,1,0.7326127290725708
76,X78,X66,0,0.022350091487169266
77,X78,X66,1,0.02149609662592411
78,X96,X17,0,0.29659897089004517
79,X96,X17,1,0.27751216292381287
80,X16,X9,0,0.6424583196640015
81,X16,X9,1,0.6482446193695068
82,X5,X31,0,0.18041881918907166
83,X5,X31,1,0.1693822592496872
84,X9,X92,0,0.5139864683151245
85,X9,X92,1,0.502577543258667
86,X37,X16,0,0.9516909122467041
87,X37,X16,1,0.9599795937538147
88,X24,X11,0,0.9192334413528442
89,X24,X11,1,0.9228309392929077
90,X38,X23,0,0.06240158528089523
91,X38,X23,1,0.5742404460906982
92,X51,X15,0,0.2808228135108948
93,X51,X15,1,0.267223060131073
94,X69,X73,0,0.753600001335144
95,X69,X73,1,0.7386676073074341
96,X31,X63,0,0.8958619832992554
97,X31,X63,1,0.9000982642173767
98,X48,X97,0,0.7468673586845398
99,X48,X97,1,0.7717809677124023
100,X37,X46,0,0.9480191469192505
101,X37,X46,1,0.9506100416183472
102,X70,X90,0,0.8903681635856628
103,X70,X90,1,0.8862393498420715
104,X55,X14,0,0.5206360220909119
105,X55,X14,1,0.5334872007369995
106,X12,X94,0,0.2491222321987152
107,X12,X94,1,0.22370679676532745
108,X53,X1,0,0.9517711997032166
109,X53,X1,1,0.9545859098434448
110,X99,X20,0,0.9893211126327515
111,X99,X20,1,0.9905563592910767
112,X90,X35,0,0.9061061143875122
113,X90,X35,1,0.9104001522064209
114,X7,X28,0,0.2072788029909134
115,X7,X28,1,0.19898585975170135
116,X66,X36,0,0.020296765491366386
117,X66,X36,1,0.01713499426841736
118,X11,X31,0,0.16177338361740112
119,X11,X31,1,0.1519993096590042
120,X97,X99,0,0.07868869602680206
121,X97,X99,1,0.07904451340436935
122,X13,X81,0,0.32458069920539856
123,X13,X81,1,0.30596742033958435
124,X76,X10,0,0.14659368991851807
125,X76,X10,1,0.149455726146698
126,X90,X84,0,0.9105767011642456
127,X90,X84,1,0.9149665236473083
128,X77,X39,0,0.43947622179985046
129,X77,X39,1,0.42015162110328674
130,X88,X96,0,0.2045901119709015
131,X88,X96,1,0.20331303775310516
132,X31,X26,0,0.8976409435272217
133,X31,X26,1,0.8948017358779907
134,X74,X56,0,0.3181372880935669
135,X74,X56,1,0.2950769364833832
136,X51,X49,0,0.28307366371154785
137,X51,X49,1,0.28512832522392273
138,X60,X37,0,0.9861423373222351
139,X60,X37,1,0.9879190325737
140,X75,X63,0,0.6966328620910645
