,target_var,condition_var,condition_val,prob,prob_std
0,X0,X40,False,0.7527199387550354,0.0
1,X0,X40,True,0.997154712677002,0.0
2,X12,X93,False,0.8817663192749023,0.0
3,X12,X93,True,0.04869499430060387,0.0
4,X17,X44,False,0.015497194603085518,0.0
5,X17,X44,True,0.5012933481484652,0.5708362245135186
6,X18,X62,False,0.1483520120382309,0.0
7,X18,X62,True,0.05026279762387276,0.052088952432022474
8,X18,X88,False,0.00044200505362823606,0.0
9,X18,X88,True,0.2916632890701294,0.0
10,X21,X8,False,0.5101699829101562,0.0
11,X21,X8,True,0.06554628908634186,0.0
12,X24,X93,False,0.9333024024963379,0.0
13,X24,X93,True,0.623969554901123,0.0
14,X25,X32,False,0.155792698264122,0.0
15,X25,X32,True,0.31610429286956787,0.0
16,X29,X62,False,0.09457091987133026,0.0
17,X29,X62,True,0.9995294809341431,0.0
18,X29,X64,False,0.9985001087188721,0.0
19,X29,X64,True,0.31437770649790764,0.4363370463252068
20,X29,X88,False,0.9980415105819702,0.0
21,X29,X88,True,0.10173192620277405,0.0
22,X32,X25,False,0.47077957168221474,0.22918765991926193
23,X32,X25,True,0.5199446864426136,0.2509473189711571
24,X35,X6,False,0.7605343535542488,0.27696119248867035
25,X35,X6,True,0.03150776028633118,0.0
26,X37,X76,False,0.2641719654202461,0.0801444798707962
27,X37,X76,True,0.26404980570077896,0.08012165129184723
28,X40,X0,False,0.022504983469843864,0.0
29,X40,X0,True,0.533184289932251,0.0
30,X40,X70,False,0.03684514272026718,0.043939951341599226
31,X40,X70,True,0.551436185836792,0.0
32,X40,X89,False,0.517621636390686,0.0
33,X40,X89,True,0.029298856854438782,0.0
34,X42,X71,False,0.0046340180560946465,0.0
35,X42,X71,True,0.11532303411513567,0.11071983355248209
36,X44,X17,False,0.12302907556295395,0.0
37,X44,X17,True,0.9057409763336182,0.0
38,X49,X67,False,0.11502696142997593,0.07449234393425286
39,X49,X67,True,0.004951064940541983,0.0
40,X6,X35,False,0.5814706683158875,0.0
41,X6,X35,True,0.023846425116062164,0.0
42,X6,X8,False,0.18098962912335992,0.3059696713462472
43,X6,X8,True,0.18209433695301414,0.3088045110926032
44,X62,X18,False,0.4432835802435875,0.29760281051691834
45,X62,X18,True,0.2260366529226303,0.0
46,X62,X29,False,0.03940562531352043,0.0
47,X62,X29,True,0.9951150417327881,0.0
48,X62,X64,False,0.9978652596473694,0.0
49,X62,X64,True,0.05972904711961746,0.0
50,X62,X88,False,0.9967586398124695,0.0
51,X62,X88,True,0.06364266574382782,0.0
52,X64,X29,False,0.6191587448120117,0.0
53,X64,X29,True,0.019676990807056427,0.0
54,X64,X62,False,0.6205975413322449,0.0
55,X64,X62,True,0.013265746645629406,0.0
56,X64,X88,False,0.14684859942644835,0.27245105616748333
57,X64,X88,True,0.9815085530281067,0.0
58,X67,X49,False,0.5653464011847973,0.3518581762909889
59,X67,X49,True,0.7462322115898132,0.0
60,X70,X40,False,0.5928062051534653,0.37819766973140406
61,X70,X40,True,0.9673382043838501,0.0
62,X70,X89,False,0.9454136490821838,0.0
63,X70,X89,True,0.2453813999891281,0.0
64,X71,X42,False,0.017950700595974922,0.0
65,X71,X42,True,0.5281792618334293,0.5356843646530663
66,X76,X37,False,0.5185718536376953,0.0
67,X76,X37,True,0.3481542766094208,0.1859632046058551
68,X77,X93,False,0.033023856580257416,0.0
69,X77,X93,True,0.9230239987373352,0.0
70,X8,X21,False,0.39766839146614075,0.0
71,X8,X21,True,0.9757499098777771,0.0
72,X8,X6,False,0.49521270394325256,0.0
73,X8,X6,True,0.7206429839134216,0.12666606903076172
74,X8,X83,False,0.5853376984596252,0.007242784288871417
75,X8,X83,True,0.49115149676799774,0.003641039133071895
76,X8,X90,False,0.9832956939935684,0.01905772089958191
77,X8,X90,True,0.6200219243764877,0.42243747217899086
78,X83,X8,False,0.7014930993318558,0.2856954038143158
79,X83,X8,True,0.7016121596097946,0.2849138081073761
80,X88,X18,False,0.07353582233190536,0.0
81,X88,X18,True,0.9344297647476196,0.0
82,X88,X29,False,0.9847856760025024,0.0
83,X88,X29,True,0.015641387552022934,0.0
84,X88,X62,False,0.9849123954772949,0.0
85,X88,X62,True,0.010293419472873211,0.0
86,X88,X64,False,0.24843662697821856,0.4817719478160143
87,X88,X64,True,0.9420408606529236,0.0
88,X89,X40,False,0.755219517275691,0.4746006764471531
89,X89,X40,True,0.022221587598323822,0.0
90,X89,X70,False,0.9957931041717529,0.0
91,X89,X70,True,0.03325081616640091,0.0
92,X90,X8,False,0.976214587688446,0.041977047920227044
93,X90,X8,True,0.020710937678813934,0.0
94,X93,X12,False,0.7928176894783974,0.36207108199596405
95,X93,X12,True,0.002591383410617709,0.0
96,X93,X24,False,0.5839371830224991,0.20950135588645935
97,X93,X24,True,0.16899356967769563,0.31708953296765685
98,X93,X77,False,0.052460674196481705,0.0
99,X93,X77,True,0.9115884900093079,0.0
