,target_var,condition_var,condition_val,prob
0,X34,X6,0,0.10509773343801498
1,X34,X6,1,0.09150166809558868
2,X73,X91,0,0.4901202619075775
3,X73,X91,1,0.48972681164741516
4,X82,X35,0,0.9009597301483154
5,X82,X35,1,0.9010649919509888
6,X50,X68,0,0.3489971458911896
7,X50,X68,1,0.3405875563621521
8,X51,X81,0,0.4383730888366699
9,X51,X81,1,0.43911775946617126
10,X90,X94,0,0.8749258518218994
11,X90,X94,1,0.8751343488693237
12,X71,X5,0,0.08214573562145233
13,X71,X5,1,0.08284736424684525
14,X97,X19,0,0.4743450880050659
15,X97,X19,1,0.47472083568573
16,X42,X55,0,0.9958399534225464
17,X42,X55,1,0.9957653284072876
18,X20,X1,0,0.4012569785118103
19,X20,X1,1,0.3996320068836212
20,X63,X3,0,0.7873287200927734
21,X63,X3,1,0.7902206778526306
22,X54,X26,0,0.5601572394371033
23,X54,X26,1,0.5599542260169983
24,X49,X84,0,0.4828634560108185
25,X49,X84,1,0.48752281069755554
26,X84,X68,0,0.16023369133472443
27,X84,X68,1,0.16183172166347504
28,X48,X88,0,0.5677343606948853
29,X48,X88,1,0.5728728175163269
30,X78,X94,0,0.8333812952041626
31,X78,X94,1,0.8328367471694946
32,X17,X16,0,0.43123072385787964
33,X17,X16,1,0.4289557933807373
34,X0,X56,0,0.7077265977859497
35,X0,X56,1,0.7099803686141968
36,X98,X0,0,0.21589624881744385
37,X98,X0,1,0.21703222393989563
38,X20,X25,0,0.4105663299560547
39,X20,X25,1,0.41354238986968994
40,X23,X63,0,0.1773957908153534
41,X23,X63,1,0.17606677114963531
42,X0,X82,0,0.707926332950592
43,X0,X82,1,0.7091403007507324
44,X72,X60,0,0.9906732439994812
45,X72,X60,1,0.9903304576873779
46,X4,X57,0,0.4719730317592621
47,X4,X57,1,0.47134825587272644
48,X17,X52,0,0.4403369128704071
49,X17,X52,1,0.4353158473968506
50,X57,X19,0,0.9303714036941528
51,X57,X19,1,0.9297438263893127
52,X89,X21,0,0.7550547122955322
53,X89,X21,1,0.7543160319328308
54,X94,X44,0,0.668684184551239
