,target_var,condition_var,condition_val,prob,prob_std
0,X10,X61,False,0.30188918113708496,0.0
1,X10,X61,True,0.8942001573741436,0.2988634397680072
2,X17,X50,False,0.08426964282989502,0.0
3,X17,X50,True,0.8874709354713559,0.31805603720105335
4,X17,X82,False,0.30355983786284924,0.05220039443564471
5,X17,X82,True,0.9995026588439941,0.0
6,X21,X24,False,0.552554689347744,0.37000408477589436
7,X21,X24,True,0.04580536112189293,0.0
8,X24,X21,False,0.9745133519172668,0.0
9,X24,X21,True,0.20765719993505627,0.28503566337884195
10,X24,X61,False,0.08204382658004761,0.0
11,X24,X61,True,0.8859594464302063,0.0
12,X29,X49,False,0.19595234096050262,0.0
13,X29,X49,True,0.933569073677063,0.0
14,X3,X66,False,0.179276573471725,0.15545884829578502
15,X3,X66,True,0.6383396238088608,0.06477065022062294
16,X3,X76,False,0.7339177131652832,0.0
17,X3,X76,True,0.2034566616639495,0.2414210652931345
18,X42,X50,False,9.964865603251383e-05,0.0
19,X42,X50,True,0.8750900296145119,0.35309037437052004
20,X42,X63,False,0.9999966621398926,0.0
21,X42,X63,True,0.3749962209731166,0.517155268435235
22,X42,X66,False,0.9889330863952637,0.0
23,X42,X66,True,0.5480244047939777,0.47160653348141907
24,X42,X71,False,0.00021046824986115098,0.0
25,X42,X71,True,0.9999909400939941,0.0
26,X42,X82,False,0.37773677706718445,0.0
27,X42,X82,True,0.9957427382469177,0.0
28,X42,X9,False,0.2500648895475024,0.4628555044065804
29,X42,X9,True,0.5000654928007862,0.5344458421910142
30,X49,X29,False,0.0001533527101855725,0.0
31,X49,X29,True,0.3552878801438055,0.4900803067932739
32,X49,X82,False,0.8044700473546982,0.0733621449667557
33,X49,X82,True,0.006344287656247616,0.0
34,X5,X82,False,0.843246340751648,0.0
35,X5,X82,True,0.9529342651367188,0.0
36,X50,X17,False,0.2632823884487152,0.0
37,X50,X17,True,0.999984622001648,0.0
38,X50,X42,False,0.317608118057251,0.0
39,X50,X42,True,0.9999974966049194,0.0
40,X50,X66,False,0.9282965213060379,0.18719956878653243
41,X50,X66,True,0.4295881688594818,0.22760807053059465
42,X50,X82,False,0.6636497788131237,0.08429408688013679
43,X50,X82,True,0.9790987968444824,0.0
44,X51,X9,False,4.561941386782564e-05,0.0
45,X51,X9,True,0.4497782588005066,0.0
46,X54,X97,False,0.6616179142147303,0.41987415769767644
47,X54,X97,True,0.2742235083132982,0.27185362663144474
48,X61,X10,False,0.2727876305580139,0.0
49,X61,X10,True,0.9994878768920898,0.0
50,X61,X24,False,0.39193468168377876,0.024720266500740794
51,X61,X24,True,0.9999024868011475,0.0
52,X63,X42,False,0.9895753860473633,0.0
53,X63,X42,True,0.09210557490587234,0.0
54,X63,X71,False,0.9893519282341003,0.0
55,X63,X71,True,0.1012084037065506,0.0
56,X63,X82,False,0.6106162667274475,0.0
57,X63,X82,True,0.0364830382168293,0.0
58,X66,X3,False,0.7440054044127464,0.36332194613982993
59,X66,X3,True,0.26566612534224987,0.2911312554212667
60,X66,X42,False,0.7635225057601929,0.0
61,X66,X42,True,0.28371044993400574,0.0
62,X66,X50,False,0.7695375680923462,0.0
63,X66,X50,True,0.34903571009635925,0.0
64,X71,X42,False,9.42961560213007e-06,0.0
65,X71,X42,True,0.9998916387557983,0.0
66,X71,X63,False,0.9999828338623047,0.0
67,X71,X63,True,0.12498172379991956,0.35338108521514316
68,X71,X82,False,0.40378947742283344,0.17930788382645488
69,X71,X82,True,0.992223858833313,0.0
70,X71,X9,False,0.37493085071594123,0.5174403431216026
71,X71,X9,True,0.7499217671088445,0.4628476410352486
72,X76,X3,False,0.6466044811531901,0.48230827521626957
73,X76,X3,True,0.19331424124538898,0.32528803337628387
74,X82,X17,False,0.09483704715967178,0.0
75,X82,X17,True,0.48951733112335205,0.0
76,X82,X42,False,0.10796381533145905,0.0
77,X82,X42,True,0.5984705686569214,0.0
78,X82,X49,False,0.04652097448706627,0.0
79,X82,X49,True,0.4607990086078644,0.0
80,X82,X5,False,0.5903902128338814,0.04507670775855309
81,X82,X5,True,0.6049376047885744,0.3729490132901223
82,X82,X50,False,0.16173961758613586,0.0
83,X82,X50,True,0.48351407051086426,0.0
84,X82,X63,False,0.5063625574111938,0.0
85,X82,X63,True,0.14020163286477327,0.049932501493231855
86,X82,X71,False,0.6158053874969482,0.0
87,X82,X71,True,0.5424446603283286,0.20938702117599747
88,X82,X90,False,0.1632319539785385,0.0
89,X82,X90,True,0.6426578760147095,0.0
90,X9,X42,False,0.697293758392334,0.0
91,X9,X42,True,0.8687522411346436,0.0
92,X9,X51,False,0.3882280539255589,0.5065732868179543
93,X9,X51,True,0.9999933242797852,0.0
94,X9,X71,False,0.689856767654419,0.0
95,X9,X71,True,0.8935343027114868,0.0
96,X90,X82,False,0.30774015933275223,0.09697616842747395
97,X90,X82,True,0.9980877041816711,0.0
98,X97,X54,False,0.451578545384109,0.1404726143454255
99,X97,X54,True,0.18726348271593451,0.2895128457585246
