,target_var,condition_var,condition_val,prob,prob_std
0,X0,X40,False,0.8081116199493408,0.0004754004904315899
1,X0,X40,True,0.9994949698448181,7.264010665457425e-05
2,X12,X93,False,0.9453768014907837,0.0002752278947459362
3,X12,X93,True,0.011320560704916716,0.003579396208485682
4,X17,X44,False,0.050454121083021164,0.0
5,X17,X44,True,0.7821907758712768,0.0016783865999010863
6,X18,X62,False,0.11711365282535553,0.015186376161954944
7,X18,X62,True,0.002689147600904107,0.0
8,X18,X88,False,0.005668644513934851,0.0001338748476866093
9,X18,X88,True,0.3426639139652252,0.0
10,X21,X8,False,0.004261986818164587,0.0
11,X21,X8,True,0.7463825583457947,0.002089511135742159
12,X24,X93,False,0.9859076201915741,0.001469798384083929
13,X24,X93,True,0.5350950956344604,0.0
14,X25,X32,False,0.1151987761259079,0.0016530799783914627
15,X25,X32,True,0.3917008638381958,0.0
16,X29,X62,False,0.03860202766954899,4.765579233186081e-05
17,X29,X62,True,0.9995901882648468,3.2513910316177824e-05
18,X29,X64,False,0.7688136339187622,0.009006419054273011
19,X29,X64,True,0.09591906815767288,0.0017460126423338644
20,X29,X88,False,0.9047510027885437,0.0
21,X29,X88,True,0.04753606878221035,0.0005668411510349062
22,X32,X25,False,0.29348042607307434,0.0
23,X32,X25,True,0.9017699241638184,0.0032184601986329523
24,X35,X6,False,0.8680926322937011,0.01027459671210939
25,X35,X6,True,0.03220158442854881,0.00019490287091384568
26,X37,X76,False,0.24646202623844146,0.0020824264246934203
27,X37,X76,True,0.5868182063102723,0.015991918096679714
28,X40,X0,False,0.00500180539675057,0.00045559189123855755
29,X40,X0,True,0.4201148450374603,0.0
30,X40,X70,False,0.013510672841221094,0.0005675466923221307
31,X40,X70,True,0.6015545964241028,6.098098744638033e-05
32,X40,X89,False,0.5148695707321167,0.0
33,X40,X89,True,0.0038475584471598266,2.6381253767338415e-05
34,X42,X71,False,0.008684722520411015,0.0017757401539194985
35,X42,X71,True,0.030456120148301125,0.0
36,X44,X17,False,0.20922501385211945,0.0
37,X44,X17,True,0.7121400952339172,0.004802871784644989
38,X49,X67,False,0.0634564533829689,0.0
39,X49,X67,True,0.001187206362374127,0.0
40,X6,X35,False,0.685483318567276,0.004345988314974325
41,X6,X35,True,5.2761053666472435e-05,1.460952067263472e-05
42,X6,X8,False,0.03996778652071953,0.0
43,X6,X8,True,0.2391798436641693,0.028859554131714517
44,X62,X18,False,0.7141717910766602,0.0011538385703853855
45,X62,X18,True,0.057455386966466904,0.004878649414129401
46,X62,X29,False,0.02230253182351589,0.00029859953768001117
47,X62,X29,True,0.9977812051773072,0.00021690458965876913
48,X62,X64,False,0.7944371819496154,0.00496870641399678
49,X62,X64,True,0.11500829681754113,0.020858776370465296
50,X62,X88,False,0.8942264080047607,0.029286343970142965
51,X62,X88,True,0.06439652293920517,0.0
52,X64,X29,False,0.42719804048538207,0.005419449985905643
53,X64,X29,True,0.01696291211992502,0.009241353917365061
54,X64,X62,False,0.39343249797821045,0.01590329177418312
55,X64,X62,True,0.004660155484452843,1.1314634632987836e-05
56,X64,X88,False,0.010969815775752068,0.0
57,X64,X88,True,0.8835882842540741,0.04199410497401331
58,X67,X49,False,0.7320338368415833,0.009248124709826321
59,X67,X49,True,0.010515142418444156,0.0009697915783723009
60,X70,X40,False,0.4526074677705765,0.00805385229740482
61,X70,X40,True,0.9410886168479919,0.0
62,X70,X89,False,0.9227519094944,0.011422936686701449
63,X70,X89,True,0.09626217186450958,0.0
64,X71,X42,False,0.1373848259449005,0.005938472520651279
65,X71,X42,True,0.9576368927955627,0.0
66,X76,X37,False,0.330656498670578,0.0
67,X76,X37,True,0.41812838315963746,0.012579672740054879
68,X77,X93,False,4.381811595521867e-05,1.8052408111559266e-05
69,X77,X93,True,0.968654990196228,0.0016614451099533334
70,X8,X21,False,0.39196720719337463,0.0
71,X8,X21,True,0.926826536655426,0.00012345861598314574
72,X8,X6,False,0.6217567205429078,0.07581776439368497
73,X8,X6,True,0.9602566063404083,0.0013034779524144168
74,X8,X83,False,0.9448579311370849,0.008798040443234286
75,X8,X83,True,0.4460403621196747,0.0
76,X8,X90,False,0.865913039445877,0.011938184284558935
77,X8,X90,True,0.04630570858716965,0.0
78,X83,X8,False,0.9161149263381958,0.0
79,X83,X8,True,0.4151614308357239,0.0
80,X88,X18,False,0.3352061301469803,0.001424026982343508
81,X88,X18,True,0.9734704494476318,0.0
82,X88,X29,False,0.8563150823116302,0.0018771175736100295
83,X88,X29,True,0.003051974344998598,0.0
84,X88,X62,False,0.755076789855957,0.020026985468694365
85,X88,X62,True,0.003524655709043145,0.0
86,X88,X64,False,0.0015428821789100766,0.0
87,X88,X64,True,0.9665762782096863,0.0
88,X89,X40,False,0.32596375346183776,0.014248688721878927
89,X89,X40,True,0.038729649037122726,0.0009099064923589875
90,X89,X70,False,0.8443938791751862,0.0027906987661228707
91,X89,X70,True,0.0414079949259758,0.0
92,X90,X8,False,0.9994922876358032,0.0
93,X90,X8,True,0.308591365814209,0.0
94,X93,X12,False,0.574646532535553,0.0
95,X93,X12,True,0.0943537840154022,0.29196668794254116
96,X93,X24,False,0.4688563346862793,0.012658000280150324
97,X93,X24,True,0.14518207758665086,0.016719594675289825
98,X93,X77,False,0.012475294061005116,0.0
99,X93,X77,True,0.9550187587738037,0.0
