,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X68,X15,0,0.04309694734402001,0.02915072913474226,1.0,7.1,0.7,"['X36', 'X21', 'X38', 'X94', 'X5', 'X64', 'X61', 'X20', 'X66', 'X84', 'X26', 'X39', 'X13', 'X2', 'X31', 'X33', 'X37', 'X85', 'X50', 'X9']"
1,X68,X15,1,0.3863971635699272,0.2729262019932626,1.0,8.6,0.8,"['X36', 'X21', 'X48', 'X81', 'X41', 'X38', 'X5', 'X64', 'X20', 'X66', 'X55', 'X23', 'X39', 'X26', 'X30', 'X2', 'X99', 'X12', 'X31', 'X33', 'X37', 'X83', 'X67', 'X85', 'X59', 'X9']"
2,X22,X98,0,0.040413409005850554,0.05869581810327653,1.0,7.8,0.7,"['X36', 'X41', 'X89', 'X16', 'X64', 'X5', 'X20', 'X39', 'X13', 'X2', 'X70', 'X25', 'X37', 'X83', 'X56', 'X85', 'X58', 'X67', 'X9', 'X48', 'X10', 'X94', 'X28', 'X61', 'X74', 'X66', 'X23', 'X96', 'X17', 'X84', 'X26', 'X29', 'X99', 'X31', 'X33', 'X78', 'X59', 'X50']"
3,X22,X98,1,0.9951212406158447,0.0035029271778969453,1.0,6.8,1.0,"['X41', 'X16', 'X64', 'X20', 'X7', 'X2', 'X70', 'X25', 'X88', 'X14', 'X37', 'X83', 'X85', 'X51', 'X9', 'X97', 'X81', 'X94', 'X28', 'X66', 'X55', 'X23', 'X96', 'X17', 'X26', 'X19', 'X62', 'X12', 'X33', 'X78', 'X92', 'X54']"
4,X15,X63,0,0.8957491447283246,0.2985662382348552,1.0,5.4,0.7,"['X21', 'X10', 'X81', 'X41', 'X60', 'X16', 'X64', 'X5', 'X28', 'X20', 'X55', 'X23', 'X7', 'X26', 'X13', 'X99', 'X31', 'X0', 'X83', 'X78', 'X59', 'X51']"
5,X15,X63,1,0.10224973476608738,0.2950801794341418,1.0,3.0,0.3,"['X21', 'X2', 'X41', 'X31', 'X16', 'X37', 'X85', 'X26']"
6,X25,X88,0,0.7446206813678146,0.37568246254895266,1.0,6.6,0.7,"['X36', 'X90', 'X94', 'X64', 'X66', 'X11', 'X29', 'X96', 'X84', 'X17', 'X13', 'X2', 'X62', 'X63', 'X37', 'X56', 'X87', 'X67', 'X58', 'X68', 'X78', 'X51', 'X9']"
7,X25,X88,1,0.02159028365276754,0.009993251850479624,1.0,7.9,0.8,"['X36', 'X90', 'X94', 'X64', 'X66', 'X96', 'X29', 'X84', 'X17', 'X13', 'X2', 'X62', 'X63', 'X37', 'X56', 'X85', 'X87', 'X58', 'X68', 'X78', 'X51']"
8,X53,X62,0,0.3722138363871267,0.4610270704027189,1.0,15.9,0.3,"['X36', 'X80', 'X41', 'X38', 'X64', 'X20', 'X7', 'X30', 'X13', 'X70', 'X4', 'X37', 'X67', 'X85', 'X58', 'X1', 'X22', 'X48', 'X81', 'X94', 'X61', 'X74', 'X66', 'X23', 'X17', 'X96', 'X26', 'X99', 'X12', 'X31', 'X15', 'X87', 'X68', 'X59', 'X50', 'X60', 'X5', 'X95', 'X71', 'X39', 'X8', 'X2', 'X88', 'X25', 'X0', 'X52', 'X83', 'X56', 'X51', 'X9', 'X97', 'X10', 'X28', 'X86', 'X55', 'X84', 'X49', 'X98', 'X40', 'X78']"
9,X53,X62,1,0.15667680898004618,0.28402432432824903,1.0,5.9,0.3,"['X80', 'X60', 'X81', 'X5', 'X86', 'X95', 'X20', 'X55', 'X23', 'X17', 'X7', 'X30', 'X8', 'X2', 'X99', 'X12', 'X52', 'X83', 'X40', 'X59', 'X51']"
