,target_var,condition_var,condition_val,prob
0,X72,X52,0,0.30564913153648376
1,X72,X52,1,0.31674396991729736
2,X78,X68,0,0.9594072699546814
3,X78,X68,1,0.9396601319313049
4,X33,X41,0,0.12376345694065094
5,X33,X41,1,0.08230378478765488
6,X57,X99,0,0.9066212177276611
7,X57,X99,1,0.8704659342765808
8,X92,X5,0,0.5709996223449707
9,X92,X5,1,0.673263430595398
10,X82,X22,0,0.6255185604095459
11,X82,X22,1,0.5907713770866394
12,X56,X80,0,0.9965008497238159
13,X56,X80,1,0.9921825528144836
14,X41,X95,0,0.9957013726234436
15,X41,X95,1,0.9991111159324646
16,X63,X94,0,0.9759774208068848
17,X63,X94,1,0.9711605310440063
18,X91,X25,0,0.03328026086091995
19,X91,X25,1,0.027193894609808922
20,X77,X67,0,0.14079560339450836
21,X77,X67,1,0.15030241012573242
22,X87,X40,0,0.08457541465759277
23,X87,X40,1,0.07930615544319153
24,X98,X71,0,0.09964752197265625
25,X98,X71,1,0.09742327034473419
26,X2,X85,0,0.5420921444892883
27,X2,X85,1,0.5354267358779907
28,X89,X72,0,0.15851548314094543
29,X89,X72,1,0.15697674453258514
30,X54,X97,0,0.4873383641242981
31,X54,X97,1,0.45861437916755676
32,X86,X6,0,0.9134743213653564
33,X86,X6,1,0.9259332418441772
34,X31,X30,0,0.9980134963989258
35,X31,X30,1,0.9972816705703735
36,X11,X26,0,0.8972758650779724
37,X11,X26,1,0.8938432335853577
38,X42,X79,0,0.04608355462551117
39,X42,X79,1,0.04699287563562393
40,X83,X21,0,0.7048298120498657
41,X83,X21,1,0.535798192024231
42,X34,X8,0,0.29538196325302124
43,X34,X8,1,0.28698524832725525
44,X62,X56,0,0.7977907657623291
45,X62,X56,1,0.7504156231880188
46,X0,X1,0,0.9028034806251526
47,X0,X1,1,0.8866759538650513
48,X37,X87,0,0.33310315012931824
49,X37,X87,1,0.33671775460243225
50,X63,X19,0,0.9679886698722839
51,X63,X19,1,0.96897292137146
52,X5,X10,0,0.9996241331100464
53,X5,X10,1,0.9998770952224731
54,X96,X83,0,0.10843948274850845
55,X96,X83,1,0.09690124541521072
56,X35,X72,0,0.7667149305343628
57,X35,X72,1,0.7615658044815063
58,X61,X57,0,0.03547166287899017
59,X61,X57,1,0.035514332354068756
60,X3,X66,0,0.9643059372901917
61,X3,X66,1,0.9530477523803711
62,X63,X50,0,0.9590003490447998
63,X63,X50,1,0.9585236310958862
64,X19,X80,0,0.7524625658988953
65,X19,X80,1,0.7421309351921082
66,X59,X81,0,0.23560816049575806
67,X59,X81,1,0.4056699275970459
68,X82,X84,0,0.5949797034263611
69,X82,X84,1,0.5924639701843262
70,X55,X34,0,0.002359566278755665
71,X55,X34,1,0.0030168259982019663
72,X34,X3,0,0.30805525183677673
73,X34,X3,1,0.3023504614830017
74,X68,X10,0,0.991775393486023
75,X68,X10,1,0.9831234216690063
76,X91,X43,0,0.041256990283727646
77,X91,X43,1,0.044279515743255615
78,X48,X34,0,0.3785564601421356
79,X48,X34,1,0.4093346893787384
80,X11,X2,0,0.8701856732368469
81,X11,X2,1,0.8693402409553528
82,X3,X17,0,0.9785191416740417
83,X3,X17,1,0.9020301699638367
84,X65,X10,0,0.5255252718925476
85,X65,X10,1,0.5280547738075256
86,X58,X68,0,0.998079776763916
87,X58,X68,1,0.9986591339111328
88,X34,X63,0,0.2673962116241455
89,X34,X63,1,0.2516595721244812
90,X35,X52,0,0.7669212222099304
91,X35,X52,1,0.7528606057167053
92,X28,X30,0,0.7446179389953613
93,X28,X30,1,0.6792622208595276
94,X74,X70,0,0.7954145669937134
95,X74,X70,1,0.6912857294082642
96,X55,X56,0,0.0021743224933743477
97,X55,X56,1,0.0026291771791875362
98,X27,X75,0,0.7872569561004639
99,X27,X75,1,0.7737293243408203
100,X72,X9,0,0.2853861451148987
101,X72,X9,1,0.3271302580833435
102,X38,X25,0,0.8006027936935425
103,X38,X25,1,0.7848973274230957
104,X34,X51,0,0.2929918169975281
105,X34,X51,1,0.294915109872818
106,X18,X52,0,0.03181452676653862
107,X18,X52,1,0.03608474135398865
108,X47,X94,0,0.46559250354766846
109,X47,X94,1,0.4109589755535126
110,X59,X46,0,0.3965815305709839
111,X59,X46,1,0.3888677656650543
112,X75,X40,0,0.34530574083328247
113,X75,X40,1,0.37348613142967224
114,X63,X67,0,0.997418999671936
115,X63,X67,1,0.9558448195457458
116,X6,X72,0,0.21972475945949554
117,X6,X72,1,0.23826345801353455
118,X14,X87,0,0.7462336421012878
119,X14,X87,1,0.6990100741386414
120,X54,X68,0,0.31970933079719543
121,X54,X68,1,0.5026350021362305
122,X61,X24,0,0.04233897477388382
123,X61,X24,1,0.04157567396759987
124,X83,X87,0,0.6803609728813171
125,X83,X87,1,0.6273162364959717
126,X41,X31,0,0.007218410726636648
127,X41,X31,1,0.9969122409820557
128,X69,X55,0,0.5120530724525452
129,X69,X55,1,0.4873421788215637
130,X87,X98,0,0.03884432837367058
131,X87,X98,1,0.14294451475143433
132,X59,X99,0,0.2853984236717224
133,X59,X99,1,0.30040794610977173
134,X51,X90,0,0.7373753786087036
135,X51,X90,1,0.48831769824028015
136,X9,X37,0,0.3799641728401184
137,X9,X37,1,0.38105806708335876
138,X23,X60,0,0.01729758270084858
139,X23,X60,1,0.014496522024273872
140,X71,X0,0,0.9985735416412354
141,X71,X0,1,0.049950238317251205
142,X88,X75,0,0.5956225991249084
143,X88,X75,1,0.32237890362739563
144,X2,X48,0,0.5109721422195435
145,X2,X48,1,0.5050461888313293
146,X30,X71,0,0.07361304014921188
147,X30,X71,1,0.07048327475786209
148,X17,X40,0,0.27150627970695496
149,X17,X40,1,0.2627827227115631
150,X62,X44,0,0.6595580577850342
151,X62,X44,1,0.7221165299415588
152,X92,X10,0,0.7256907820701599
153,X92,X10,1,0.6721190810203552
154,X74,X41,0,0.9416192173957825
155,X74,X41,1,0.6448928117752075
156,X38,X43,0,0.8170499205589294
157,X38,X43,1,0.8124195337295532
158,X47,X50,0,0.38627681136131287
159,X47,X50,1,0.3654712736606598
160,X53,X20,0,0.1295996904373169
161,X53,X20,1,0.11475963890552521
162,X3,X36,0,0.9629303216934204
163,X3,X36,1,0.9374111294746399
164,X20,X99,0,0.10203009843826294
165,X20,X99,1,0.16709624230861664
166,X25,X32,0,0.08489108085632324
167,X25,X32,1,0.428117573261261
168,X50,X70,0,0.29892370104789734
169,X50,X70,1,0.2882097661495209
170,X84,X13,0,0.33164969086647034
171,X84,X13,1,0.3578953146934509
172,X27,X37,0,0.7869955897331238
173,X27,X37,1,0.758980929851532
174,X43,X4,0,0.41742175817489624
175,X43,X4,1,0.43781036138534546
176,X1,X4,0,0.7592459917068481
177,X1,X4,1,0.734039843082428
178,X11,X0,0,0.8201849460601807
179,X11,X0,1,0.8625423908233643
180,X43,X92,0,0.3257957398891449
181,X43,X92,1,0.36275890469551086
182,X1,X92,0,0.767540454864502
183,X1,X92,1,0.7607343196868896
184,X39,X84,0,1.3143329852027819e-05
185,X39,X84,1,2.8516689781099558e-05
186,X66,X55,0,0.49654680490493774
187,X66,X55,1,0.6058970093727112
188,X15,X65,0,0.6956482529640198
189,X15,X65,1,0.7179989218711853
190,X16,X99,0,0.5942744612693787
191,X16,X99,1,0.5641871094703674
192,X46,X20,0,0.41589468717575073
193,X46,X20,1,0.3868887722492218
194,X84,X53,0,0.3872253894805908
195,X84,X53,1,0.4595564305782318
196,X2,X83,0,0.4998588562011719
197,X2,X83,1,0.497313529253006
198,X86,X25,0,0.9210644364356995
199,X86,X25,1,0.9273694753646851
200,X84,X18,0,0.4090760052204132
201,X84,X18,1,0.41925084590911865
202,X23,X85,0,0.02190648764371872
203,X23,X85,1,0.021856604143977165
204,X25,X22,0,0.21124643087387085
205,X25,X22,1,0.1849537491798401
206,X3,X96,0,0.960288405418396
207,X3,X96,1,0.9428060054779053
208,X24,X42,0,0.866159200668335
209,X24,X42,1,0.8977367877960205
210,X50,X64,0,0.25633466243743896
211,X50,X64,1,0.14083169400691986
212,X33,X13,0,0.07647797465324402
213,X33,X13,1,0.08371567726135254
214,X7,X11,0,0.5564659237861633
215,X7,X11,1,0.5942422747612
216,X47,X67,0,0.3882075250148773
217,X47,X67,1,0.38973069190979004
218,X18,X9,0,0.04241405054926872
219,X18,X9,1,0.033138617873191833
220,X75,X98,0,0.32232803106307983
221,X75,X98,1,0.782386839389801
222,X91,X72,0,0.03977931663393974
223,X91,X72,1,0.040105417370796204
224,X50,X41,0,0.2836589217185974
225,X50,X41,1,0.26360735297203064
226,X4,X67,0,0.7465665340423584
227,X4,X67,1,0.7291982769966125
228,X14,X66,0,0.7344815731048584
229,X14,X66,1,0.7276032567024231
230,X34,X69,0,0.29489848017692566
231,X34,X69,1,0.32739776372909546
232,X62,X21,0,0.6950648427009583
233,X62,X21,1,0.7238237261772156
234,X68,X27,0,0.9814662933349609
235,X68,X27,1,0.9940401911735535
236,X14,X17,0,0.9999178647994995
237,X14,X17,1,0.0008733277791179717
238,X60,X93,0,0.9667821526527405
239,X60,X93,1,0.9769829511642456
240,X89,X60,0,0.17051298916339874
241,X89,X60,1,0.15634526312351227
242,X33,X18,0,0.09382157772779465
243,X33,X18,1,0.08710500597953796
244,X17,X98,0,0.19669446349143982
245,X17,X98,1,0.8372285962104797
246,X8,X20,0,0.5254377722740173
247,X8,X20,1,0.5453367829322815
248,X10,X26,0,0.9480963945388794
249,X10,X26,1,0.9429911375045776
250,X40,X75,0,0.45504438877105713
251,X40,X75,1,0.4541851282119751
252,X82,X71,0,0.6277943253517151
253,X82,X71,1,0.5965997576713562
254,X13,X90,0,0.22261035442352295
255,X13,X90,1,0.24683019518852234
256,X88,X19,0,0.36610978841781616
257,X88,X19,1,0.3693581521511078
258,X87,X65,0,0.07742666453123093
259,X87,X65,1,0.07394307106733322
260,X61,X73,0,0.03785677254199982
261,X61,X73,1,0.037461522966623306
262,X62,X81,0,0.6680991649627686
263,X62,X81,1,0.6193503141403198
264,X52,X11,0,0.9998995065689087
265,X52,X11,1,0.9998779296875
266,X88,X50,0,0.31444963812828064
267,X88,X50,1,0.3189626634120941
268,X57,X40,0,0.8007395267486572
