,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X45,X98,0,0.7579136431217194,0.036124482472839156,1.0,32.4,0.0,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X87', 'X53', 'X54', 'X77', 'X85', 'X42', 'X63', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X80', 'X90', 'X52', 'X28', 'X46', 'X55', 'X4', 'X51', 'X69', 'X37', 'X72', 'X30', 'X65', 'X79', 'X29', 'X35', 'X61', 'X10', 'X47', 'X76', 'X64', 'X62', 'X21', 'X84', 'X40', 'X59', 'X41', 'X91', 'X15', 'X16', 'X13', 'X78', 'X67', 'X22', 'X9', 'X75', 'X58', 'X96', 'X25', 'X27', 'X60', 'X6', 'X26', 'X68', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12', 'X3']"
1,X45,X98,1,0.7458554863929748,0.025385873640000306,1.0,24.0,0.0,"['X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X87', 'X53', 'X54', 'X77', 'X97', 'X85', 'X42', 'X63', 'X0', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X28', 'X52', 'X46', 'X66', 'X55', 'X4', 'X51', 'X69', 'X37', 'X72', 'X30', 'X79', 'X29', 'X56', 'X35', 'X61', 'X10', 'X21', 'X47', 'X64', 'X62', 'X76', 'X84', 'X40', 'X59', 'X41', 'X15', 'X16', 'X13', 'X78', 'X67', 'X22', 'X9', 'X75', 'X58', 'X25', 'X27', 'X60', 'X6', 'X26', 'X68', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12', 'X3']"
2,X97,X69,0,0.171105717428145,0.11375501935963597,1.0,40.3,0.3,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X87', 'X53', 'X54', 'X77', 'X85', 'X42', 'X63', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X80', 'X90', 'X28', 'X52', 'X46', 'X55', 'X4', 'X51', 'X37', 'X72', 'X65', 'X79', 'X29', 'X56', 'X35', 'X61', 'X10', 'X21', 'X47', 'X76', 'X62', 'X64', 'X84', 'X40', 'X59', 'X41', 'X15', 'X16', 'X13', 'X78', 'X45', 'X67', 'X22', 'X9', 'X75', 'X58', 'X96', 'X25', 'X60', 'X27', 'X6', 'X26', 'X68', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12']"
3,X97,X69,1,0.34296742975711825,0.2449016097188171,1.0,34.3,0.1,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X87', 'X54', 'X77', 'X85', 'X42', 'X63', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X80', 'X90', 'X52', 'X28', 'X46', 'X66', 'X55', 'X4', 'X51', 'X37', 'X72', 'X65', 'X79', 'X29', 'X56', 'X35', 'X61', 'X10', 'X21', 'X47', 'X64', 'X62', 'X84', 'X40', 'X59', 'X41', 'X91', 'X15', 'X16', 'X13', 'X78', 'X45', 'X67', 'X22', 'X9', 'X58', 'X75', 'X25', 'X27', 'X60', 'X6', 'X26', 'X68', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12', 'X3']"
4,X89,X41,0,0.7226806186139584,0.2731562222447409,1.0,0.6,0.5,"['X98', 'X7']"
5,X89,X41,1,0.7270261518657207,0.37262504262019513,1.0,10.4,0.7,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X71', 'X14', 'X82', 'X43', 'X39', 'X87', 'X53', 'X54', 'X97', 'X85', 'X63', 'X42', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X90', 'X28', 'X46', 'X66', 'X55', 'X4', 'X51', 'X98', 'X37', 'X30', 'X72', 'X65', 'X29', 'X35', 'X61', 'X10', 'X21', 'X64', 'X62', 'X84', 'X40', 'X59', 'X15', 'X13', 'X78', 'X67', 'X75', 'X58', 'X96', 'X25', 'X27', 'X60', 'X6', 'X68', 'X26', 'X86', 'X94', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12']"
6,X68,X31,0,0.4263290077447891,0.11788291307676933,1.0,42.6,0.0,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X87', 'X53', 'X54', 'X77', 'X97', 'X85', 'X42', 'X63', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X90', 'X52', 'X28', 'X46', 'X55', 'X4', 'X51', 'X69', 'X37', 'X72', 'X30', 'X65', 'X79', 'X29', 'X56', 'X35', 'X61', 'X10', 'X21', 'X64', 'X47', 'X62', 'X76', 'X84', 'X40', 'X59', 'X41', 'X91', 'X15', 'X16', 'X13', 'X78', 'X67', 'X75', 'X58', 'X22', 'X9', 'X25', 'X60', 'X27', 'X6', 'X26', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12', 'X3']"
7,X68,X31,1,0.42705866396427156,0.06591439934342432,1.0,50.0,0.0,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X87', 'X53', 'X54', 'X77', 'X97', 'X85', 'X63', 'X42', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X80', 'X90', 'X52', 'X28', 'X46', 'X55', 'X4', 'X51', 'X69', 'X37', 'X30', 'X72', 'X65', 'X79', 'X29', 'X56', 'X35', 'X61', 'X10', 'X47', 'X76', 'X64', 'X62', 'X21', 'X84', 'X40', 'X59', 'X41', 'X91', 'X15', 'X16', 'X13', 'X78', 'X67', 'X75', 'X58', 'X22', 'X9', 'X96', 'X25', 'X27', 'X60', 'X6', 'X26', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X1', 'X12', 'X3']"
8,X3,X91,0,0.9395257115364075,0.03203101263892264,1.0,56.2,0.1,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X87', 'X53', 'X54', 'X77', 'X97', 'X85', 'X63', 'X42', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X80', 'X90', 'X52', 'X28', 'X46', 'X55', 'X4', 'X51', 'X69', 'X37', 'X72', 'X30', 'X65', 'X79', 'X29', 'X35', 'X61', 'X10', 'X21', 'X47', 'X76', 'X64', 'X62', 'X84', 'X40', 'X59', 'X41', 'X15', 'X16', 'X13', 'X78', 'X45', 'X67', 'X75', 'X9', 'X58', 'X22', 'X96', 'X25', 'X60', 'X27', 'X6', 'X26', 'X68', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12']"
9,X3,X91,1,0.32479192689061165,0.39244647741759947,1.0,50.5,0.1,"['X7', 'X5', 'X17', 'X11', 'X8', 'X99', 'X88', 'X14', 'X82', 'X43', 'X39', 'X53', 'X54', 'X77', 'X97', 'X85', 'X42', 'X63', 'X50', 'X81', 'X36', 'X2', 'X92', 'X19', 'X18', 'X80', 'X90', 'X28', 'X52', 'X46', 'X55', 'X4', 'X51', 'X69', 'X37', 'X72', 'X30', 'X65', 'X79', 'X29', 'X35', 'X61', 'X10', 'X47', 'X64', 'X76', 'X62', 'X21', 'X84', 'X40', 'X59', 'X41', 'X15', 'X16', 'X13', 'X78', 'X45', 'X67', 'X75', 'X58', 'X9', 'X22', 'X96', 'X25', 'X60', 'X27', 'X6', 'X68', 'X26', 'X86', 'X94', 'X70', 'X48', 'X49', 'X24', 'X20', 'X57', 'X34', 'X83', 'X33', 'X12']"
