,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X32,X87,0,0.33473428525030613,0.4148755400239262,1.0,6.4,0.7,"['X82', 'X49', 'X3', 'X20', 'X94', 'X29', 'X95', 'X36', 'X80', 'X0', 'X19', 'X81', 'X70', 'X2', 'X51', 'X98', 'X96']"
1,X32,X87,1,0.9412773847579956,0.0696281961446362,1.0,9.1,0.5,"['X17', 'X15', 'X40', 'X11', 'X69', 'X1', 'X95', 'X31', 'X48', 'X43', 'X19', 'X26', 'X14', 'X27', 'X2', 'X6', 'X98', 'X96', 'X74', 'X82', 'X49', 'X3', 'X20', 'X23', 'X94', 'X75', 'X29', 'X36', 'X46', 'X12', 'X42', 'X37', 'X62', 'X80', 'X30', 'X0', 'X81', 'X4', 'X61', 'X70', 'X45', 'X21', 'X51', 'X89']"
2,X3,X22,0,0.8599726802669465,0.28624043342208266,1.0,11.7,0.4,"['X17', 'X15', 'X24', 'X97', 'X55', 'X1', 'X95', 'X31', 'X67', 'X87', 'X19', 'X84', 'X14', 'X9', 'X98', 'X96', 'X74', 'X82', 'X49', 'X99', 'X20', 'X68', 'X94', 'X75', 'X29', 'X36', 'X7', 'X59', 'X42', 'X37', 'X62', 'X80', 'X30', 'X0', 'X81', 'X41', 'X65', 'X70', 'X44', 'X51', 'X89']"
3,X3,X22,1,0.23954647950886282,0.3688414122913309,1.0,7.7,0.4,"['X15', 'X40', 'X69', 'X1', 'X95', 'X31', 'X48', 'X43', 'X19', 'X84', 'X26', 'X14', 'X27', 'X6', 'X98', 'X96', 'X74', 'X82', 'X49', 'X99', 'X68', 'X94', 'X75', 'X29', 'X59', 'X12', 'X42', 'X37', 'X62', 'X80', 'X30', 'X0', 'X81', 'X4', 'X70', 'X45', 'X44', 'X51', 'X89']"
4,X32,X22,0,0.05310197500220966,0.10879471718683892,1.0,11.3,0.5,"['X17', 'X15', 'X24', 'X40', 'X97', 'X16', 'X69', 'X91', 'X1', 'X95', 'X31', 'X67', 'X48', 'X19', 'X84', 'X26', 'X14', 'X27', 'X6', 'X98', 'X66', 'X13', 'X96', 'X74', 'X82', 'X99', 'X68', 'X94', 'X75', 'X29', 'X7', 'X59', 'X12', 'X38', 'X42', 'X37', 'X62', 'X80', 'X30', 'X0', 'X81', 'X4', 'X65', 'X70', 'X44', 'X51', 'X89']"
5,X32,X22,1,0.8642123143654317,0.2911648261033496,1.0,12.8,0.3,"['X17', 'X15', 'X24', 'X97', 'X91', 'X55', 'X64', 'X1', 'X31', 'X67', 'X21', 'X19', 'X84', 'X14', 'X54', 'X2', 'X86', 'X9', 'X98', 'X13', 'X66', 'X96', 'X82', 'X49', 'X35', 'X20', 'X94', 'X75', 'X29', 'X7', 'X59', 'X42', 'X34', 'X80', 'X30', 'X0', 'X47', 'X81', 'X65', 'X45', 'X44', 'X51', 'X39', 'X89']"
6,X98,X74,0,0.004112043144959898,0.010353978702476325,1.0,16.1,0.9,"['X17', 'X97', 'X11', 'X19', 'X14', 'X27', 'X2', 'X96', 'X52', 'X82', 'X99', 'X68', 'X23', 'X94', 'X29', 'X7', 'X59', 'X42', 'X37', 'X85', 'X62', 'X80', 'X30', 'X0', 'X81', 'X44', 'X51', 'X91', 'X89', 'X22', 'X15', 'X24', 'X40', 'X8', 'X69', 'X1', 'X95', 'X57', 'X31', 'X67', 'X48', 'X43', 'X56', 'X87', 'X84', 'X26', 'X6', 'X13', 'X66', 'X49', 'X75', 'X53', 'X46', 'X12', 'X71', 'X4', 'X41', 'X65', 'X61', 'X21']"
7,X98,X74,1,0.8282504089176654,0.2901773581781109,1.0,11.6,0.7,"['X22', 'X17', 'X15', 'X40', 'X11', 'X33', 'X69', 'X91', 'X5', 'X1', 'X57', 'X31', 'X48', 'X43', 'X19', 'X84', 'X26', 'X14', 'X6', 'X2', 'X66', 'X96', 'X52', 'X99', 'X20', 'X68', 'X94', 'X75', 'X53', 'X29', 'X46', 'X60', 'X12', 'X42', 'X78', 'X37', 'X63', 'X62', 'X85', 'X80', 'X30', 'X0', 'X71', 'X4', 'X28', 'X65', 'X70', 'X45', 'X61', 'X44', 'X51', 'X89']"
8,X69,X97,0,5.791206103822333e-05,5.480543327777946e-05,1.0,13.8,0.9,"['X15', 'X24', 'X32', 'X8', 'X91', 'X55', 'X64', 'X25', 'X57', 'X67', 'X48', 'X43', 'X87', 'X19', 'X84', 'X26', 'X14', 'X27', 'X2', 'X6', 'X86', 'X9', 'X13', 'X98', 'X96', 'X52', 'X82', 'X77', 'X99', 'X94', 'X75', 'X53', 'X29', 'X46', 'X7', 'X59', 'X90', 'X12', 'X38', 'X60', 'X42', 'X78', 'X85', 'X62', 'X0', 'X71', 'X81', 'X28', 'X65', 'X61', 'X44', 'X51', 'X83', 'X39']"
9,X69,X97,1,0.051786201080540196,0.08015181900839773,1.0,16.3,0.8,"['X17', 'X22', 'X15', 'X24', 'X32', 'X40', 'X11', 'X44', 'X16', 'X91', 'X1', 'X57', 'X31', 'X67', 'X48', 'X43', 'X56', 'X19', 'X84', 'X26', 'X14', 'X54', 'X27', 'X6', 'X2', 'X98', 'X13', 'X96', 'X74', 'X82', 'X77', 'X99', 'X50', 'X68', 'X75', 'X92', 'X29', 'X46', 'X7', 'X59', 'X12', 'X42', 'X85', 'X63', 'X62', 'X80', 'X30', 'X81', 'X4', 'X65', 'X61', 'X21', 'X51', 'X39', 'X89']"
