,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X12,X84,0,0.5077892169356346,0.31855071530603846,1.0,4.9,0.8,"['X87', 'X13', 'X58', 'X62', 'X61', 'X75', 'X71', 'X72', 'X51', 'X98', 'X26', 'X40', 'X56', 'X34', 'X45', 'X1']"
1,X12,X84,1,0.5234143197536468,0.36298218560174866,1.0,11.3,1.0,"['X58', 'X54', 'X13', 'X25', 'X7', 'X92', 'X85', 'X42', 'X65', 'X63', 'X14', 'X83', 'X77', 'X69', 'X51', 'X29', 'X74', 'X89', 'X11', 'X21', 'X8', 'X26', 'X91', 'X56', 'X34', 'X45', 'X1', 'X93', 'X87', 'X18', 'X90', 'X62', 'X47', 'X75', 'X17', 'X49', 'X23', 'X73', 'X70', 'X39', 'X98', 'X15', 'X64', 'X38', 'X57', 'X27', 'X31', 'X81', 'X48', 'X28', 'X68', 'X59', 'X99', 'X78', 'X76', 'X36', 'X4', 'X19', 'X16', 'X35', 'X32', 'X79', 'X52', 'X67', 'X61', 'X71', 'X97', 'X72', 'X37', 'X33', 'X22', 'X88']"
2,X84,X8,0,,,0.0,,,[]
3,X84,X8,1,,,0.0,,,[]
4,X34,X92,0,,,0.0,,,[]
5,X34,X92,1,,,0.0,,,[]
6,X24,X3,0,0.228019180893898,0.15769661131214394,0.5,59.4,0.6,"['X58', 'X54', 'X25', 'X7', 'X63', 'X14', 'X83', 'X69', 'X51', 'X55', 'X8', 'X11', 'X56', 'X45', 'X90', 'X62', 'X75', 'X17', 'X49', 'X70', 'X73', 'X39', 'X98', 'X40', 'X12', 'X38', 'X57', 'X27', 'X81', 'X44', 'X2', 'X28', 'X68', 'X59', 'X99', 'X76', 'X19', 'X32', 'X79', 'X5', 'X52', 'X80', 'X61', 'X71', 'X37', 'X33', 'X22', 'X13', 'X92', 'X85', 'X53', 'X42', 'X65', 'X77', 'X29', 'X74', 'X89', 'X26', 'X21', 'X91', 'X93', 'X1', 'X66', 'X87', 'X18', 'X47', 'X23', 'X82', 'X9', 'X20', 'X95', 'X15', 'X64', 'X31', 'X48', 'X0', 'X78', 'X4', 'X36', 'X96', 'X16', 'X35', 'X43', 'X67', 'X97', 'X72', 'X88', 'X86', 'X46']"
7,X24,X3,1,0.8984216948350271,0.08637046524149254,0.6,75.66666666666667,0.6666666666666666,"['X58', 'X54', 'X25', 'X7', 'X63', 'X14', 'X83', 'X69', 'X51', 'X55', 'X8', 'X11', 'X56', 'X45', 'X90', 'X62', 'X75', 'X17', 'X49', 'X73', 'X70', 'X39', 'X98', 'X40', 'X12', 'X38', 'X57', 'X27', 'X81', 'X44', 'X2', 'X28', 'X68', 'X59', 'X99', 'X94', 'X76', 'X19', 'X32', 'X79', 'X52', 'X80', 'X61', 'X71', 'X37', 'X33', 'X22', 'X13', 'X92', 'X85', 'X42', 'X65', 'X77', 'X74', 'X29', 'X89', 'X26', 'X21', 'X91', 'X93', 'X1', 'X87', 'X18', 'X47', 'X23', 'X82', 'X9', 'X20', 'X95', 'X15', 'X64', 'X31', 'X48', 'X0', 'X78', 'X36', 'X4', 'X16', 'X35', 'X43', 'X67', 'X97', 'X72', 'X88', 'X86', 'X46']"
8,X99,X0,0,0.16427336423075758,0.3275522081143817,1.0,38.4,1.0,"['X58', 'X54', 'X92', 'X25', 'X13', 'X7', 'X85', 'X42', 'X65', 'X63', 'X14', 'X83', 'X77', 'X69', 'X51', 'X29', 'X74', 'X89', 'X11', 'X21', 'X26', 'X8', 'X91', 'X56', 'X45', 'X1', 'X87', 'X93', 'X18', 'X90', 'X62', 'X47', 'X75', 'X17', 'X49', 'X23', 'X70', 'X82', 'X73', 'X9', 'X20', 'X39', 'X95', 'X15', 'X12', 'X64', 'X38', 'X57', 'X27', 'X31', 'X81', 'X48', 'X44', 'X2', 'X28', 'X68', 'X59', 'X94', 'X78', 'X76', 'X4', 'X36', 'X19', 'X16', 'X35', 'X43', 'X32', 'X79', 'X52', 'X67', 'X61', 'X71', 'X97', 'X72', 'X37', 'X33', 'X22', 'X88', 'X86', 'X46']"
9,X99,X0,1,0.7992619216442108,0.046517730556282305,1.0,45.2,0.9,"['X13', 'X54', 'X92', 'X25', 'X7', 'X58', 'X85', 'X42', 'X65', 'X63', 'X14', 'X83', 'X77', 'X69', 'X51', 'X29', 'X74', 'X8', 'X26', 'X11', 'X21', 'X89', 'X91', 'X56', 'X93', 'X45', 'X1', 'X87', 'X18', 'X90', 'X62', 'X47', 'X75', 'X17', 'X3', 'X49', 'X23', 'X73', 'X70', 'X82', 'X9', 'X39', 'X20', 'X98', 'X95', 'X15', 'X12', 'X64', 'X38', 'X57', 'X27', 'X31', 'X81', 'X48', 'X44', 'X2', 'X28', 'X68', 'X59', 'X94', 'X78', 'X76', 'X4', 'X36', 'X19', 'X16', 'X35', 'X43', 'X32', 'X79', 'X52', 'X67', 'X61', 'X71', 'X97', 'X72', 'X37', 'X33', 'X22', 'X88', 'X86', 'X46']"
