,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X17,X50,0,0.14220264106988906,0.01003535787030402,1.0,3.4,0.9,"['X71', 'X4', 'X99', 'X90', 'X93', 'X20', 'X87', 'X63', 'X21', 'X51', 'X9']"
1,X17,X50,1,0.8824988283216953,0.27322121060307114,1.0,12.1,0.6,"['X1', 'X99', 'X8', 'X87', 'X62', 'X38', 'X74', 'X79', 'X83', 'X4', 'X84', 'X52', 'X90', 'X29', 'X35', 'X26', 'X28', 'X81', 'X24', 'X67', 'X10', 'X97', 'X0', 'X59', 'X72', 'X57', 'X80', 'X63', 'X21', 'X27', 'X33', 'X3', 'X9', 'X5', 'X92', 'X20', 'X34', 'X15', 'X58', 'X44', 'X95', 'X2', 'X71', 'X94', 'X75', 'X56', 'X53', 'X64', 'X85', 'X13', 'X45', 'X98', 'X11', 'X93', 'X77', 'X23', 'X47', 'X51', 'X14', 'X88', 'X69', 'X30', 'X65', 'X48', 'X32', 'X36']"
2,X82,X63,0,0.6188679322600364,0.28153707036547104,1.0,6.2,0.8,"['X1', 'X64', 'X8', 'X20', 'X93', 'X87', 'X67', 'X86', 'X15', 'X62', 'X97', 'X38', 'X71', 'X94', 'X52', 'X4', 'X70', 'X29', 'X32', 'X36', 'X33', 'X56', 'X68', 'X3', 'X9']"
3,X82,X63,1,0.17433958027759217,0.3396528860802198,1.0,3.9,0.7,"['X5', 'X64', 'X8', 'X87', 'X67', 'X15', 'X50', 'X38', 'X94', 'X4', 'X52', 'X90', 'X29', 'X33', 'X3', 'X9']"
4,X82,X71,0,0.025700551483532764,0.03670093313710719,1.0,4.7,1.0,"['X5', 'X8', 'X67', 'X15', 'X50', 'X94', 'X4', 'X52', 'X90', 'X29', 'X33', 'X3']"
5,X82,X71,1,0.7139749638736248,0.2890515523268119,1.0,2.8,1.0,"['X94', 'X52', 'X4', 'X90', 'X29', 'X67', 'X15']"
6,X50,X42,0,0.34385460913181304,0.036600048079618995,1.0,7.8,0.6,"['X1', 'X5', 'X99', 'X25', 'X92', 'X20', 'X62', 'X55', 'X87', 'X15', 'X34', 'X95', 'X96', 'X38', 'X2', 'X74', 'X7', 'X4', 'X84', 'X90', 'X29', 'X75', 'X35', 'X26', 'X53', 'X85', 'X45', 'X98', 'X28', 'X11', 'X81', 'X24', 'X93', 'X77', 'X23', 'X10', 'X47', 'X51', 'X0', 'X14', 'X6', 'X59', 'X88', 'X72', 'X57', 'X30', 'X48', 'X36', 'X60', 'X3']"
7,X50,X42,1,0.9999602377414704,4.746298401905378e-05,1.0,8.0,0.8,"['X1', 'X43', 'X25', 'X20', 'X62', 'X55', 'X86', 'X15', 'X34', 'X87', 'X44', 'X95', 'X96', 'X38', 'X71', 'X83', 'X4', 'X84', 'X90', 'X29', 'X75', 'X56', 'X53', 'X64', 'X98', 'X93', 'X77', 'X17', 'X6', 'X76', 'X69', 'X70', 'X72', 'X30', 'X65', 'X48', 'X32', 'X21', 'X36', 'X27', 'X60', 'X3']"
8,X61,X10,0,0.9692034959793091,0.010616342978534345,1.0,12.8,1.0,"['X1', 'X99', 'X8', 'X25', 'X87', 'X62', 'X86', 'X96', 'X38', 'X74', 'X79', 'X4', 'X84', 'X90', 'X35', 'X26', 'X28', 'X81', 'X67', 'X46', 'X97', 'X0', 'X6', 'X59', 'X76', 'X72', 'X80', 'X57', 'X63', 'X21', 'X27', 'X60', 'X33', 'X3', 'X9', 'X5', 'X20', 'X55', 'X34', 'X58', 'X15', 'X44', 'X50', 'X95', 'X2', 'X7', 'X94', 'X49', 'X75', 'X56', 'X53', 'X85', 'X13', 'X98', 'X11', 'X93', 'X77', 'X23', 'X88', 'X69', 'X30', 'X65', 'X48', 'X32']"
9,X61,X10,1,0.982868367433548,0.045508798590223304,1.0,5.1,0.9,"['X25', 'X20', 'X93', 'X87', 'X95', 'X6', 'X2', 'X59', 'X90', 'X30', 'X48', 'X21', 'X27', 'X26', 'X3', 'X9']"
10,X49,X29,0,0.0006023866357281804,0.00013704970714915248,1.0,6.6,1.0,"['X1', 'X5', 'X8', 'X20', 'X66', 'X87', 'X62', 'X34', 'X15', 'X50', 'X38', 'X71', 'X94', 'X52', 'X4', 'X84', 'X90', 'X53', 'X56', 'X68', 'X64', 'X45', 'X93', 'X67', 'X77', 'X61', 'X17', 'X76', 'X30', 'X63', 'X36', 'X33', 'X54', 'X9']"
11,X49,X29,1,0.37488748389296234,0.45834750684352316,1.0,12.0,1.0,"['X99', 'X43', 'X8', 'X25', 'X66', 'X87', 'X62', 'X86', 'X38', 'X96', 'X74', 'X79', 'X52', 'X4', 'X84', 'X90', 'X35', 'X26', 'X68', 'X28', 'X81', 'X67', 'X10', 'X97', 'X0', 'X6', 'X59', 'X76', 'X72', 'X80', 'X57', 'X63', 'X21', 'X60', 'X33', 'X3', 'X9', 'X5', 'X92', 'X20', 'X34', 'X15', 'X58', 'X44', 'X95', 'X2', 'X71', 'X94', 'X75', 'X53', 'X56', 'X64', 'X85', 'X13', 'X45', 'X98', 'X11', 'X93', 'X77', 'X23', 'X61', 'X47', 'X17', 'X14', 'X88', 'X69', 'X70', 'X30', 'X48', 'X36']"
12,X10,X61,0,0.8492214232683182,0.20369730755466495,1.0,5.3,0.7,"['X28', 'X25', 'X81', 'X20', 'X11', 'X87', 'X93', 'X95', 'X2', 'X59', 'X7', 'X90', 'X30', 'X21', 'X27', 'X26', 'X3', 'X9']"
13,X10,X61,1,0.9822018921375275,0.05259480440896202,1.0,12.1,0.8,"['X1', 'X99', 'X43', 'X8', 'X25', 'X87', 'X86', 'X62', 'X96', 'X38', 'X74', 'X79', 'X83', 'X4', 'X84', 'X52', 'X90', 'X35', 'X26', 'X68', 'X28', 'X42', 'X81', 'X24', 'X67', 'X46', 'X97', 'X0', 'X6', 'X59', 'X57', 'X80', 'X21', 'X27', 'X33', 'X3', 'X9', 'X20', 'X55', 'X34', 'X58', 'X44', 'X95', 'X7', 'X2', 'X94', 'X49', 'X75', 'X64', 'X85', 'X13', 'X45', 'X98', 'X11', 'X93', 'X77', 'X23', 'X47', 'X51', 'X17', 'X14', 'X88', 'X69', 'X70', 'X30', 'X65', 'X48', 'X36']"
14,X71,X63,0,0.9992322206497193,0.0010525418855598448,1.0,4.6,0.8,"['X5', 'X8', 'X87', 'X67', 'X15', 'X50', 'X3', 'X17', 'X38', 'X94', 'X4', 'X52', 'X90', 'X29', 'X49', 'X36', 'X64']"
15,X71,X63,1,0.1478486976289332,0.2991142299864339,1.0,11.0,0.7,"['X1', 'X99', 'X43', 'X8', 'X25', 'X66', 'X62', 'X86', 'X87', 'X96', 'X38', 'X74', 'X79', 'X83', 'X4', 'X84', 'X90', 'X29', 'X35', 'X26', 'X28', 'X81', 'X24', 'X10', 'X0', 'X6', 'X59', 'X76', 'X72', 'X27', 'X60', 'X20', 'X55', 'X34', 'X58', 'X15', 'X44', 'X50', 'X95', 'X7', 'X2', 'X75', 'X53', 'X64', 'X45', 'X98', 'X11', 'X93', 'X77', 'X23', 'X47', 'X51', 'X17', 'X14', 'X69', 'X30', 'X48', 'X36']"
16,X50,X66,0,0.8645188450813294,0.2673959056752322,1.0,26.1,1.0,"['X1', 'X99', 'X43', 'X8', 'X25', 'X87', 'X86', 'X62', 'X96', 'X38', 'X74', 'X79', 'X83', 'X4', 'X84', 'X52', 'X90', 'X29', 'X35', 'X26', 'X68', 'X28', 'X81', 'X24', 'X67', 'X10', 'X46', 'X97', 'X0', 'X6', 'X59', 'X76', 'X72', 'X80', 'X57', 'X63', 'X21', 'X27', 'X60', 'X33', 'X3', 'X9', 'X5', 'X92', 'X20', 'X55', 'X34', 'X58', 'X15', 'X44', 'X95', 'X7', 'X2', 'X71', 'X94', 'X49', 'X75', 'X56', 'X53', 'X64', 'X85', 'X13', 'X45', 'X98', 'X11', 'X93', 'X77', 'X23', 'X47', 'X51', 'X17', 'X14', 'X88', 'X69', 'X70', 'X30', 'X65', 'X32', 'X48', 'X36', 'X54']"
17,X50,X66,1,0.599994906783104,0.3268448972593639,1.0,28.3,0.9,"['X1', 'X99', 'X43', 'X8', 'X25', 'X62', 'X86', 'X87', 'X96', 'X38', 'X74', 'X79', 'X83', 'X52', 'X4', 'X84', 'X90', 'X29', 'X35', 'X26', 'X68', 'X28', 'X81', 'X24', 'X67', 'X0', 'X6', 'X59', 'X76', 'X72', 'X57', 'X80', 'X63', 'X21', 'X27', 'X60', 'X33', 'X9', 'X5', 'X92', 'X20', 'X55', 'X34', 'X58', 'X15', 'X44', 'X95', 'X2', 'X7', 'X71', 'X94', 'X49', 'X75', 'X53', 'X56', 'X64', 'X85', 'X13', 'X45', 'X98', 'X11', 'X93', 'X77', 'X23', 'X61', 'X47', 'X51', 'X17', 'X14', 'X88', 'X69', 'X70', 'X30', 'X48', 'X32', 'X36', 'X54']"
