,target_var,condition_var,condition_val,prob
0,X92,X53,0,0.46002212166786194
1,X92,X53,1,0.8347479104995728
2,X11,X29,0,0.7704298496246338
3,X11,X29,1,0.7756519317626953
4,X61,X5,0,0.3493499457836151
5,X61,X5,1,0.3760279715061188
6,X81,X19,0,0.4414482116699219
7,X81,X19,1,0.5158550143241882
8,X97,X46,0,0.9009304046630859
9,X97,X46,1,0.00015307616558857262
10,X49,X19,0,0.730114758014679
11,X49,X19,1,0.7149834036827087
12,X96,X7,0,0.2530163526535034
13,X96,X7,1,0.24712657928466797
14,X97,X12,0,0.0009438061970286071
15,X97,X12,1,0.0007079053902998567
16,X28,X40,0,0.4102734625339508
17,X28,X40,1,0.4423934817314148
18,X56,X5,0,0.25280752778053284
19,X56,X5,1,0.24491249024868011
20,X30,X52,0,0.11916878819465637
21,X30,X52,1,0.11652247607707977
22,X95,X63,0,0.09579940140247345
23,X95,X63,1,0.08936996012926102
24,X24,X76,0,0.5177675485610962
25,X24,X76,1,0.5160858035087585
26,X50,X32,0,0.2996738851070404
27,X50,X32,1,0.36522364616394043
28,X94,X60,0,0.581821084022522
29,X94,X60,1,0.5792995095252991
30,X90,X39,0,0.890659511089325
31,X90,X39,1,0.9529067873954773
32,X11,X80,0,0.7670899629592896
33,X11,X80,1,0.7635535001754761
34,X59,X16,0,0.527934730052948
35,X59,X16,1,0.5247316956520081
36,X66,X5,0,0.4577551782131195
37,X66,X5,1,0.8742444515228271
38,X23,X70,0,0.20669005811214447
39,X23,X70,1,0.17625941336154938
40,X95,X67,0,0.10715412348508835
41,X95,X67,1,0.1013399064540863
42,X43,X5,0,0.011556439101696014
43,X43,X5,1,0.009731131605803967
44,X51,X60,0,0.492607444524765
45,X51,X60,1,0.48311492800712585
46,X11,X92,0,0.7391457557678223
47,X11,X92,1,0.7493513226509094
48,X34,X89,0,0.6061854958534241
49,X34,X89,1,0.6037659645080566
50,X54,X93,0,0.5371739268302917
51,X54,X93,1,0.5457766056060791
