,target_var,condition_var,condition_val,prob
0,X91,X58,0,0.39555683732032776
1,X91,X58,1,0.23336102068424225
2,X8,X36,0,0.3495446741580963
3,X8,X36,1,0.3530356287956238
4,X54,X18,0,0.5269247889518738
5,X54,X18,1,0.5211655497550964
6,X31,X23,0,0.7134931683540344
7,X31,X23,1,0.7163681983947754
8,X70,X86,0,0.6598290801048279
9,X70,X86,1,0.6586750745773315
10,X83,X95,0,0.06875455379486084
11,X83,X95,1,0.06758382171392441
12,X97,X44,0,0.001299606985412538
13,X97,X44,1,0.001194298965856433
14,X27,X33,0,0.47575899958610535
15,X27,X33,1,0.4760006368160248
16,X34,X31,0,0.6024234294891357
17,X34,X31,1,0.5961856842041016
18,X29,X5,0,0.9962608218193054
19,X29,X5,1,0.99601149559021
20,X89,X2,0,0.7186225652694702
21,X89,X2,1,0.7398912310600281
22,X14,X63,0,0.29185718297958374
23,X14,X63,1,0.2896476984024048
24,X12,X83,0,0.43564873933792114
25,X12,X83,1,0.43551650643348694
26,X97,X25,0,0.0014226313214749098
27,X97,X25,1,0.0013320385478436947
28,X22,X26,0,0.7419930696487427
29,X22,X26,1,0.7513741254806519
30,X79,X47,0,0.6134803891181946
31,X79,X47,1,0.6188231706619263
32,X25,X50,0,0.7204765677452087
33,X25,X50,1,0.714050829410553
34,X78,X99,0,0.9997866749763489
35,X78,X99,1,0.9998015761375427
36,X1,X79,0,0.4449281692504883
37,X1,X79,1,0.4451707601547241
38,X33,X62,0,0.20996125042438507
39,X33,X62,1,0.2070310115814209
40,X74,X78,0,0.0011609437642619014
41,X74,X78,1,0.0010337978601455688
42,X39,X76,0,0.9540520906448364
43,X39,X76,1,0.9542322754859924
44,X21,X2,0,0.4797986149787903
45,X21,X2,1,0.46582481265068054
46,X98,X24,0,0.9343225955963135
47,X98,X24,1,0.933748185634613
48,X52,X1,0,0.2497451901435852
49,X52,X1,1,0.18565547466278076
50,X30,X69,0,0.1461958885192871
51,X30,X69,1,0.14726799726486206
52,X22,X57,0,0.744174599647522
53,X22,X57,1,0.7580281496047974
54,X87,X72,0,0.43266960978507996
55,X87,X72,1,0.4138490855693817
56,X80,X65,0,0.2243749350309372
57,X80,X65,1,0.2237044721841812
58,X87,X15,0,0.4072877764701843
59,X87,X15,1,0.4027116000652313
60,X64,X89,0,0.7541172504425049
61,X64,X89,1,0.7561488747596741
62,X78,X85,0,0.9998651742935181
63,X78,X85,1,0.9998488426208496
64,X59,X4,0,0.5344815254211426
65,X59,X4,1,0.5277912020683289
66,X33,X40,0,0.20685681700706482
67,X33,X40,1,0.20517705380916595
68,X11,X83,0,0.7591845989227295
69,X11,X83,1,0.7567647099494934
70,X18,X13,0,0.2084999680519104
71,X18,X13,1,0.20295287668704987
72,X28,X46,0,0.452063649892807
73,X28,X46,1,0.4428802728652954
74,X19,X8,0,0.8472957015037537
75,X19,X8,1,0.8483104705810547
76,X96,X44,0,0.24048496782779694
77,X96,X44,1,0.23864565789699554
78,X88,X32,0,0.24690626561641693
79,X88,X32,1,0.25066280364990234
80,X51,X45,0,0.49565303325653076
81,X51,X45,1,0.4785222113132477
82,X49,X17,0,0.7130849957466125
83,X49,X17,1,0.7066004276275635
84,X74,X3,0,0.0013765773037448525
85,X74,X3,1,0.001166598405689001
86,X50,X66,0,0.45118600130081177
87,X50,X66,1,0.45121222734451294
88,X25,X26,0,0.7212342023849487
89,X25,X26,1,0.714215099811554
90,X99,X51,0,0.5441707968711853
91,X99,X51,1,0.5391440987586975
92,X96,X25,0,0.23719127476215363
93,X96,X25,1,0.23061537742614746
94,X99,X50,0,0.5418326258659363
95,X99,X50,1,0.5400390028953552
96,X18,X81,0,0.20809215307235718
97,X18,X81,1,0.20675981044769287
98,X71,X79,0,0.2950573265552521
99,X71,X79,1,0.2942597270011902
100,X62,X34,0,0.6715016961097717
101,X62,X34,1,0.6665735244750977
102,X73,X8,0,0.6705992221832275
103,X73,X8,1,0.6722072958946228
104,X77,X45,0,0.02609137073159218
105,X77,X45,1,0.024888310581445694
106,X65,X80,0,0.9727764129638672
107,X65,X80,1,0.9724846482276917
108,X83,X19,0,0.05347569286823273
109,X83,X19,1,0.05397375673055649
110,X82,X99,0,0.6251212358474731
111,X82,X99,1,0.6126880645751953
112,X20,X6,0,0.9976297616958618
113,X20,X6,1,0.9977015852928162
114,X33,X59,0,0.20649217069149017
115,X33,X59,1,0.20517797768115997
116,X63,X10,0,0.617855429649353
117,X63,X10,1,0.6213160753250122
118,X79,X68,0,0.6081764101982117
119,X79,X68,1,0.6125670075416565
120,X38,X18,0,0.4831508994102478
121,X38,X18,1,0.484551340341568
122,X39,X0,0,0.9570958018302917
123,X39,X0,1,0.9531685709953308
124,X82,X85,0,0.6186211705207825
125,X82,X85,1,0.5953338146209717
126,X75,X65,0,0.07224031537771225
127,X75,X65,1,0.07572444528341293
128,X14,X39,0,0.3013491928577423
129,X14,X39,1,0.30198848247528076
130,X98,X67,0,0.9331238269805908
131,X98,X67,1,0.9254603981971741
132,X26,X63,0,0.9995787739753723
133,X26,X63,1,0.9996088147163391
134,X99,X26,0,0.5406946539878845
135,X99,X26,1,0.5533202886581421
136,X80,X58,0,0.22152775526046753
137,X80,X58,1,0.22124074399471283
138,X66,X89,0,0.5401124358177185
139,X66,X89,1,0.5289511680603027
140,X27,X84,0,0.4788491725921631
141,X27,X84,1,0.4786226153373718
142,X7,X50,0,0.6833941340446472
143,X7,X50,1,0.6854898929595947
144,X39,X23,0,0.9459638595581055
145,X39,X23,1,0.9465596079826355
146,X78,X62,0,0.9998656511306763
147,X78,X62,1,0.9998657703399658
148,X95,X79,0,0.11245237290859222
149,X95,X79,1,0.10656432062387466
150,X69,X36,0,0.5785416960716248
151,X69,X36,1,0.5749815106391907
152,X43,X63,0,0.016527540981769562
153,X43,X63,1,0.016383303329348564
154,X58,X97,0,0.15711095929145813
155,X58,X97,1,0.1577034294605255
156,X64,X2,0,0.7506120204925537
157,X64,X2,1,0.7544693350791931
158,X67,X17,0,0.9985319375991821
159,X67,X17,1,0.9987335801124573
160,X23,X32,0,0.2634298503398895
161,X23,X32,1,0.2624652683734894
162,X41,X70,0,0.9848594069480896
163,X41,X70,1,0.005940196104347706
164,X83,X51,0,0.06548935920000076
165,X83,X51,1,0.06595441699028015
166,X27,X46,0,0.47336575388908386
167,X27,X46,1,0.475881963968277
168,X89,X78,0,0.7513473033905029
169,X89,X78,1,0.7506227493286133
170,X6,X75,0,0.47096019983291626
171,X6,X75,1,0.46483632922172546
172,X83,X50,0,0.06775325536727905
173,X83,X50,1,0.06813796609640121
174,X88,X73,0,0.24365511536598206
175,X88,X73,1,0.24189245700836182
176,X35,X97,0,0.2508814036846161
177,X35,X97,1,0.24991373717784882
178,X62,X91,0,0.6657175421714783
179,X62,X91,1,0.6639758944511414
180,X83,X48,0,0.06444036960601807
181,X83,X48,1,0.06308353692293167
182,X54,X10,0,0.5295724868774414
183,X54,X10,1,0.5251666903495789
184,X21,X78,0,0.4771163761615753
185,X21,X78,1,0.4675867557525635
186,X87,X8,0,0.4020078182220459
187,X87,X8,1,0.4043719172477722
188,X9,X54,0,0.49698740243911743
189,X9,X54,1,0.4673111140727997
190,X49,X92,0,0.8675237894058228
191,X49,X92,1,0.6347628831863403
192,X50,X90,0,0.451579213142395
193,X50,X90,1,0.4529099762439728
194,X7,X26,0,0.681000828742981
195,X7,X26,1,0.6849489212036133
196,X24,X65,0,0.4619377851486206
197,X24,X65,1,0.45206600427627563
198,X89,X3,0,0.757851779460907
199,X89,X3,1,0.757878839969635
200,X0,X71,0,0.6869778037071228
201,X0,X71,1,0.6839985847473145
202,X10,X79,0,0.4525158405303955
203,X10,X79,1,0.4520629644393921
204,X75,X58,0,0.10578010231256485
205,X75,X58,1,0.10431922972202301
206,X81,X17,0,0.5254644155502319
207,X81,X17,1,0.5288998484611511
208,X21,X3,0,0.4708007574081421
209,X21,X3,1,0.461404949426651
