,target_var,condition_var,condition_val,prob
0,X96,X22,0,0.15928034484386444
1,X96,X22,1,0.1594797968864441
2,X49,X75,0,0.6613801717758179
3,X49,X75,1,0.6393203139305115
4,X1,X72,0,0.17877577245235443
5,X1,X72,1,0.1792960911989212
6,X60,X6,0,0.2557402551174164
7,X60,X6,1,0.27851197123527527
8,X98,X21,0,0.24477511644363403
9,X98,X21,1,0.2699468433856964
10,X95,X63,0,0.9882140159606934
11,X95,X63,1,0.980624258518219
12,X67,X33,0,0.8591874837875366
13,X67,X33,1,0.8733227252960205
14,X28,X81,0,0.4307519793510437
15,X28,X81,1,0.4428962469100952
16,X36,X39,0,0.8110770583152771
17,X36,X39,1,0.8167818784713745
18,X97,X62,0,0.8923102021217346
19,X97,X62,1,0.8876972794532776
20,X12,X89,0,0.1755942553281784
21,X12,X89,1,0.21185868978500366
22,X71,X19,0,4.534906111075543e-05
23,X71,X19,1,0.0005278998869471252
24,X80,X92,0,0.9377893209457397
25,X80,X92,1,0.946144700050354
26,X19,X41,0,0.04943535849452019
27,X19,X41,1,0.04087512940168381
28,X30,X95,0,0.3086574971675873
29,X30,X95,1,0.311266154050827
30,X93,X84,0,0.47686633467674255
31,X93,X84,1,0.5498511791229248
32,X64,X48,0,0.09651178121566772
33,X64,X48,1,0.08406396210193634
34,X49,X80,0,0.6813024282455444
35,X49,X80,1,0.649713397026062
36,X63,X96,0,0.3919426500797272
37,X63,X96,1,0.3746867775917053
38,X24,X87,0,0.13514088094234467
39,X24,X87,1,0.11802644282579422
40,X26,X27,0,0.6567395925521851
41,X26,X27,1,0.7527662515640259
42,X83,X97,0,0.27668023109436035
43,X83,X97,1,0.2760836184024811
44,X46,X95,0,0.2939473092556
45,X46,X95,1,0.30070987343788147
46,X23,X61,0,0.28019610047340393
47,X23,X61,1,0.2770514190196991
48,X44,X95,0,0.27610859274864197
49,X44,X95,1,0.27960580587387085
50,X87,X62,0,0.7604010701179504
51,X87,X62,1,0.7688884139060974
52,X62,X6,0,0.6936175227165222
53,X62,X6,1,0.6949538588523865
54,X31,X71,0,0.01929696649312973
55,X31,X71,1,0.09519213438034058
56,X66,X8,0,0.8769426345825195
57,X66,X8,1,0.8872821927070618
58,X1,X91,0,0.2050221860408783
59,X1,X91,1,0.19040700793266296
60,X61,X11,0,0.16979537904262543
61,X61,X11,1,0.16859184205532074
62,X29,X16,0,0.5745211243629456
63,X29,X16,1,0.5628146529197693
64,X50,X47,0,0.6369143724441528
65,X50,X47,1,0.6193572878837585
66,X32,X81,0,0.2171584814786911
67,X32,X81,1,0.22521984577178955
68,X73,X27,0,0.01842588745057583
69,X73,X27,1,0.006434150971472263
70,X42,X96,0,0.08954840898513794
71,X42,X96,1,0.10225654393434525
72,X82,X27,0,0.5998340249061584
73,X82,X27,1,0.5719671845436096
74,X50,X31,0,0.6188578605651855
75,X50,X31,1,0.5984203219413757
76,X30,X52,0,0.3120481073856354
77,X30,X52,1,0.3091958165168762
78,X64,X84,0,0.0958089828491211
79,X64,X84,1,0.08508352190256119
80,X46,X52,0,0.30797091126441956
81,X46,X52,1,0.3104095458984375
82,X53,X42,0,0.593591570854187
83,X53,X42,1,0.5730970501899719
84,X22,X56,0,0.7652484774589539
85,X22,X56,1,0.7812041640281677
86,X5,X27,0,0.67708420753479
87,X5,X27,1,0.510805606842041
88,X98,X56,0,0.2566962242126465
89,X98,X56,1,0.2635115087032318
90,X35,X15,0,0.4475126564502716
91,X35,X15,1,0.4114507734775543
92,X10,X96,0,0.20133709907531738
93,X10,X96,1,0.19552071392536163
94,X16,X9,0,0.06502194702625275
95,X16,X9,1,0.0706593468785286
96,X33,X3,0,0.20549854636192322
97,X33,X3,1,0.21194198727607727
98,X66,X99,0,0.8764186501502991
99,X66,X99,1,0.8870867490768433
100,X53,X10,0,0.5657929182052612
101,X53,X10,1,0.6061585545539856
102,X51,X1,0,0.22924019396305084
103,X51,X1,1,0.1911550909280777
104,X36,X77,0,0.8138691782951355
105,X36,X77,1,0.8133750557899475
106,X65,X87,0,0.3417249321937561
107,X65,X87,1,0.3258594274520874
108,X9,X26,0,0.09960595518350601
109,X9,X26,1,0.09630714356899261
110,X21,X28,0,0.23032616078853607
111,X21,X28,1,0.22907628118991852
112,X52,X71,0,0.3939083516597748
113,X52,X71,1,0.3718901574611664
114,X60,X73,0,0.2508382499217987
115,X60,X73,1,0.27141422033309937
116,X88,X89,0,0.556148886680603
117,X88,X89,1,0.5444979071617126
118,X82,X31,0,0.6061501502990723
119,X82,X31,1,0.48997798562049866
120,X85,X15,0,0.3453635275363922
121,X85,X15,1,0.3455929756164551
122,X81,X92,0,0.8635411262512207
123,X81,X92,1,0.8684669137001038
124,X11,X4,0,0.2552800178527832
125,X11,X4,1,0.13699038326740265
126,X29,X89,0,0.6123639941215515
127,X29,X89,1,0.5899251699447632
128,X23,X46,0,0.17730382084846497
129,X23,X46,1,0.6336414217948914
130,X69,X78,0,0.9207097887992859
131,X69,X78,1,0.9230337142944336
132,X40,X94,0,0.8157605528831482
133,X40,X94,1,0.8141047954559326
134,X17,X41,0,0.5295929312705994
135,X17,X41,1,0.5333936810493469
136,X69,X16,0,0.9221155643463135
137,X69,X16,1,0.9224036335945129
138,X21,X57,0,0.25218328833580017
139,X21,X57,1,0.26199790835380554
140,X6,X71,0,0.8472492694854736
141,X6,X71,1,0.7347268462181091
142,X62,X73,0,0.6864340901374817
143,X62,X73,1,0.6896812915802002
144,X71,X20,0,7.236660167109221e-05
145,X71,X20,1,0.00010021516209235415
146,X1,X42,0,0.19034042954444885
147,X1,X42,1,0.17290489375591278
148,X99,X18,0,0.6022043824195862
149,X99,X18,1,0.5976986885070801
150,X4,X79,0,0.1982078105211258
151,X4,X79,1,0.16261132061481476
152,X60,X35,0,0.2780032753944397
153,X60,X35,1,0.2824421525001526
154,X1,X10,0,0.190948024392128
155,X1,X10,1,0.19309596717357635
156,X63,X95,0,0.385390043258667
157,X63,X95,1,0.34099826216697693
158,X72,X48,0,0.12309751659631729
159,X72,X48,1,0.11717231571674347
160,X93,X87,0,0.48027727007865906
161,X93,X87,1,0.4694763123989105
162,X91,X13,0,0.5130442380905151
163,X91,X13,1,0.5082928538322449
164,X70,X96,0,0.7583808302879333
