,target_var,condition_var,condition_val,prob
0,X62,X98,0,0.15992991626262665
1,X62,X98,1,0.16335377097129822
2,X35,X8,0,0.3708675801753998
3,X35,X8,1,0.3707398772239685
4,X55,X56,0,0.641704797744751
5,X55,X56,1,0.6406288146972656
6,X72,X37,0,0.5534114837646484
7,X72,X37,1,0.5513456463813782
8,X6,X22,0,0.286026269197464
9,X6,X22,1,0.28744035959243774
10,X43,X80,0,0.46622470021247864
11,X43,X80,1,0.46313977241516113
12,X84,X7,0,0.9391509294509888
13,X84,X7,1,0.9398356080055237
14,X44,X12,0,0.12764231860637665
15,X44,X12,1,0.09924439340829849
16,X41,X63,0,0.7189621925354004
17,X41,X63,1,0.7225650548934937
18,X43,X95,0,0.4689539968967438
19,X43,X95,1,0.4649428725242615
20,X9,X8,0,0.8641477227210999
21,X9,X8,1,0.8681001663208008
22,X14,X57,0,0.13390342891216278
23,X14,X57,1,0.13130053877830505
24,X76,X96,0,0.3706757724285126
25,X76,X96,1,0.37652328610420227
26,X92,X85,0,0.8965365886688232
27,X92,X85,1,0.899770200252533
28,X13,X18,0,0.013090422376990318
29,X13,X18,1,0.012992393225431442
30,X4,X26,0,0.15691253542900085
31,X4,X26,1,0.060864757746458054
32,X66,X34,0,0.5103310942649841
33,X66,X34,1,0.5136110782623291
34,X55,X36,0,0.6317125558853149
35,X55,X36,1,0.6285699605941772
36,X87,X37,0,0.4803568124771118
37,X87,X37,1,0.4833226203918457
38,X73,X75,0,0.18562981486320496
39,X73,X75,1,0.18628378212451935
40,X32,X97,0,0.6691976189613342
41,X32,X97,1,0.6741525530815125
42,X10,X7,0,0.941606879234314
43,X10,X7,1,0.9406294822692871
44,X59,X98,0,0.17715877294540405
45,X59,X98,1,0.1751886010169983
46,X95,X58,0,0.9114730358123779
47,X95,X58,1,0.8992728590965271
48,X17,X11,0,0.21691474318504333
49,X17,X11,1,0.221770778298378
50,X42,X14,0,0.4084050953388214
51,X42,X14,1,0.395217627286911
52,X83,X86,0,0.7355242371559143
53,X83,X86,1,0.7384845614433289
54,X94,X20,0,0.11807936429977417
55,X94,X20,1,0.12249768525362015
56,X71,X15,0,0.01579558663070202
57,X71,X15,1,0.01543576642870903
58,X13,X41,0,0.012055914849042892
59,X13,X41,1,0.012040749192237854
60,X74,X29,0,0.39448636770248413
61,X74,X29,1,0.39661601185798645
62,X84,X54,0,0.9388459324836731
63,X84,X54,1,0.9386250972747803
64,X46,X0,0,0.9923936128616333
65,X46,X0,1,0.9921385645866394
66,X92,X44,0,0.91133713722229
67,X92,X44,1,0.9109169840812683
68,X67,X85,0,0.18751217424869537
69,X67,X85,1,0.16933020949363708
70,X16,X44,0,0.31315919756889343
71,X16,X44,1,0.3103521764278412
72,X42,X49,0,0.42128488421440125
73,X42,X49,1,0.4061107337474823
74,X18,X98,0,0.862660825252533
75,X18,X98,1,0.8821436166763306
76,X33,X87,0,0.9944813251495361
77,X33,X87,1,0.994340181350708
78,X85,X27,0,0.9842216968536377
79,X85,X27,1,0.9840635061264038
80,X82,X68,0,0.002104239771142602
81,X82,X68,1,0.0023320410400629044
82,X76,X98,0,0.361565500497818
83,X76,X98,1,0.36555933952331543
84,X25,X16,0,0.9821229577064514
85,X25,X16,1,0.9819814562797546
86,X11,X32,0,0.1910102218389511
87,X11,X32,1,0.19027753174304962
88,X50,X25,0,0.17957058548927307
89,X50,X25,1,0.1780637800693512
90,X4,X49,0,0.09168107062578201
91,X4,X49,1,0.09116790443658829
92,X10,X54,0,0.9393512606620789
93,X10,X54,1,0.9383034110069275
94,X94,X22,0,0.0888647586107254
95,X94,X22,1,0.14007630944252014
96,X69,X80,0,0.1638854742050171
97,X69,X80,1,0.1617078334093094
98,X52,X33,0,0.8486852645874023
99,X52,X33,1,0.8493234515190125
100,X72,X4,0,0.5526919960975647
101,X72,X4,1,0.5543310046195984
102,X93,X29,0,0.16107264161109924
103,X93,X29,1,0.1594105213880539
104,X53,X75,0,0.007507553789764643
105,X53,X75,1,0.008627766743302345
106,X71,X89,0,0.017167406156659126
107,X71,X89,1,0.016587667167186737
108,X90,X72,0,0.9281867146492004
109,X90,X72,1,0.9296096563339233
110,X69,X95,0,0.1659793108701706
111,X69,X95,1,0.16368289291858673
112,X13,X21,0,0.011036057956516743
