,target_var,condition_var,condition_val,prob
0,X51,X56,0,0.10708416998386383
1,X51,X56,1,0.8960086703300476
2,X10,X60,0,0.0022689634934067726
3,X10,X60,1,0.0021169339306652546
4,X9,X22,0,0.061597734689712524
5,X9,X22,1,0.06662183254957199
6,X12,X51,0,0.9119609594345093
7,X12,X51,1,0.9471372365951538
8,X65,X75,0,0.7501885294914246
9,X65,X75,1,0.7518298625946045
10,X80,X40,0,0.2538926303386688
11,X80,X40,1,0.36184534430503845
12,X55,X88,0,0.601195752620697
13,X55,X88,1,0.604016900062561
14,X95,X32,0,0.9812324047088623
15,X95,X32,1,0.9978159666061401
16,X43,X10,0,0.0029751313850283623
17,X43,X10,1,0.0038844842929393053
18,X59,X42,0,0.609743595123291
19,X59,X42,1,0.5510089993476868
20,X6,X98,0,0.7071005702018738
21,X6,X98,1,0.7401576638221741
22,X38,X28,0,0.47247952222824097
23,X38,X28,1,0.45799878239631653
24,X13,X53,0,0.08581051975488663
25,X13,X53,1,0.07581981271505356
26,X43,X94,0,0.017303451895713806
27,X43,X94,1,0.0024573130067437887
28,X86,X30,0,0.37951424717903137
29,X86,X30,1,0.3552528917789459
30,X20,X81,0,0.37061506509780884
31,X20,X81,1,0.3409999907016754
32,X46,X21,0,0.6302987933158875
33,X46,X21,1,0.7724889516830444
34,X34,X86,0,0.2795487344264984
35,X34,X86,1,0.2512214183807373
36,X42,X85,0,0.13016843795776367
37,X42,X85,1,0.296208918094635
38,X62,X92,0,0.050669386982917786
39,X62,X92,1,0.037133172154426575
40,X81,X80,0,0.004683004692196846
41,X81,X80,1,0.004909438546746969
42,X1,X63,0,0.05193029344081879
43,X1,X63,1,0.04681330919265747
44,X36,X54,0,0.9629718065261841
45,X36,X54,1,0.9670085906982422
46,X97,X89,0,0.7053711414337158
47,X97,X89,1,0.6594907641410828
48,X54,X59,0,0.9992827773094177
49,X54,X59,1,0.9996064305305481
50,X81,X90,0,0.005653573200106621
51,X81,X90,1,0.004607031121850014
52,X73,X0,0,0.8767339587211609
53,X73,X0,1,0.9340819716453552
54,X71,X99,0,0.5137678384780884
55,X71,X99,1,0.5142523646354675
56,X0,X10,0,0.7642657160758972
57,X0,X10,1,0.7773146033287048
58,X11,X29,0,0.9199842810630798
59,X11,X29,1,0.9333816766738892
60,X56,X12,0,0.40362632274627686
61,X56,X12,1,0.3783888816833496
62,X63,X85,0,0.9997665286064148
63,X63,X85,1,0.9997591376304626
64,X22,X89,0,0.02673671767115593
65,X22,X89,1,0.004363030195236206
66,X27,X15,0,0.44735586643218994
67,X27,X15,1,0.43691015243530273
68,X70,X93,0,0.3283485174179077
69,X70,X93,1,0.3098808825016022
70,X0,X94,0,0.7500857710838318
71,X0,X94,1,0.7519065737724304
72,X41,X84,0,0.14284592866897583
73,X41,X84,1,0.14133349061012268
74,X43,X13,0,0.0026886460836976767
75,X43,X13,1,0.002432571491226554
76,X29,X6,0,0.02434699237346649
77,X29,X6,1,0.021994447335600853
78,X98,X84,0,0.0035107459407299757
79,X98,X84,1,0.003646818222478032
80,X51,X88,0,0.4452454745769501
81,X51,X88,1,0.43857383728027344
82,X93,X9,0,0.8965620994567871
83,X93,X9,1,0.8842432498931885
84,X44,X6,0,0.1357063204050064
85,X44,X6,1,0.23580625653266907
86,X17,X86,0,0.8327447175979614
87,X17,X86,1,0.8595357537269592
88,X46,X48,0,0.6213663816452026
89,X46,X48,1,0.7753912806510925
90,X88,X21,0,0.9886873960494995
91,X88,X21,1,0.9914078116416931
92,X91,X3,0,0.9294299483299255
93,X91,X3,1,0.9194137454032898
94,X52,X5,0,0.32807034254074097
95,X52,X5,1,0.327144980430603
96,X81,X8,0,0.005291142500936985
97,X81,X8,1,0.004640233237296343
98,X69,X35,0,0.9999091625213623
99,X69,X35,1,0.9999639987945557
100,X18,X97,0,0.9626254439353943
101,X18,X97,1,0.9979519248008728
102,X82,X4,0,0.0486757792532444
103,X82,X4,1,0.02753985859453678
104,X25,X66,0,0.8167623281478882
105,X25,X66,1,0.7979591488838196
106,X38,X95,0,0.488560289144516
107,X38,X95,1,0.45989611744880676
108,X25,X73,0,0.8058942556381226
109,X25,X73,1,0.8047531843185425
110,X6,X93,0,0.7077545523643494
111,X6,X93,1,0.7236787676811218
112,X0,X13,0,0.756636381149292
113,X0,X13,1,0.859484851360321
114,X89,X35,0,0.6105729341506958
115,X89,X35,1,0.563926100730896
116,X48,X35,0,0.42774122953414917
117,X48,X35,1,0.39930620789527893
118,X16,X91,0,0.03395063057541847
119,X16,X91,1,0.03657379373908043
120,X22,X23,0,0.013098986819386482
121,X22,X23,1,0.018966304138302803
122,X54,X21,0,0.9993613362312317
123,X54,X21,1,0.9993253946304321
124,X11,X2,0,0.9190942049026489
125,X11,X2,1,0.9172456860542297
126,X87,X4,0,0.2715732455253601
127,X87,X4,1,0.2645154595375061
128,X87,X85,0,0.2779915928840637
129,X87,X85,1,0.2918916940689087
130,X80,X91,0,0.2423085868358612
131,X80,X91,1,0.28875160217285156
132,X65,X35,0,0.7316083312034607
133,X65,X35,1,0.7024043202400208
134,X79,X22,0,0.953301727771759
135,X79,X22,1,0.9613310098648071
136,X97,X46,0,0.6245476007461548
137,X97,X46,1,0.6067048907279968
138,X72,X12,0,0.864845335483551
139,X72,X12,1,0.896729052066803
140,X12,X1,0,0.9287895560264587
141,X12,X1,1,0.9268283843994141
142,X69,X40,0,0.9997987151145935
143,X69,X40,1,0.9999161958694458
144,X73,X19,0,0.8830501437187195
145,X73,X19,1,0.999346911907196
146,X25,X27,0,0.8056835532188416
147,X25,X27,1,0.7972355484962463
148,X83,X1,0,0.8475284576416016
149,X83,X1,1,0.8474380373954773
150,X59,X6,0,0.575089156627655
151,X59,X6,1,0.5790219902992249
152,X88,X48,0,0.9896069169044495
153,X88,X48,1,0.9923961758613586
154,X39,X65,0,0.8339710831642151
155,X39,X65,1,0.8478425741195679
156,X45,X16,0,0.02243838831782341
157,X45,X16,1,0.020501725375652313
158,X60,X87,0,0.6691475510597229
159,X60,X87,1,0.5386325120925903
160,X89,X40,0,0.6173801422119141
161,X89,X40,1,0.60999596118927
162,X52,X26,0,0.32382097840309143
163,X52,X26,1,0.3171919882297516
164,X11,X24,0,0.9222224950790405
165,X11,X24,1,0.9169867634773254
166,X22,X64,0,0.013653355650603771
167,X22,X64,1,0.01672484166920185
168,X48,X40,0,0.38203203678131104
169,X48,X40,1,0.3325482904911041
170,X95,X79,0,0.9652178287506104
171,X95,X79,1,0.9881826043128967
172,X29,X83,0,0.06436032801866531
173,X29,X83,1,0.05216173455119133
174,X83,X57,0,0.8715870380401611
175,X83,X57,1,0.8601499199867249
176,X85,X80,0,0.017013292759656906
177,X85,X80,1,0.9653357267379761
178,X8,X30,0,0.1274791955947876
179,X8,X30,1,0.11975392699241638
180,X44,X83,0,0.1917494386434555
181,X44,X83,1,0.20668162405490875
182,X85,X90,0,0.3514043092727661
183,X85,X90,1,0.3460848927497864
184,X65,X40,0,0.7320934534072876
185,X65,X40,1,0.746953547000885
186,X32,X84,0,0.08164358884096146
187,X32,X84,1,0.05732019990682602
188,X12,X47,0,0.7599469423294067
189,X12,X47,1,0.9771820902824402
190,X19,X66,0,0.1421380192041397
191,X19,X66,1,0.18444295227527618
192,X19,X73,0,0.0027309665456414223
193,X19,X73,1,0.20276705920696259
194,X83,X47,0,0.8088207244873047
195,X83,X47,1,0.8263195753097534
196,X8,X38,0,0.1489052027463913
197,X8,X38,1,0.14718694984912872
198,X39,X11,0,0.7845578789710999
199,X39,X11,1,0.8381104469299316
200,X28,X63,0,0.5751723647117615
201,X28,X63,1,0.5985642671585083
202,X58,X82,0,0.40473324060440063
203,X58,X82,1,0.3725373148918152
204,X34,X87,0,0.25409626960754395
205,X34,X87,1,0.23475493490695953
206,X21,X74,0,0.1965489387512207
207,X21,X74,1,0.22390826046466827
208,X95,X58,0,0.9889408946037292
209,X95,X58,1,0.9898943305015564
210,X15,X99,0,0.48284846544265747
211,X15,X99,1,0.6541175246238708
212,X85,X8,0,0.2366633415222168
213,X85,X8,1,0.4360077679157257
214,X82,X74,0,0.04661599546670914
215,X82,X74,1,0.033774130046367645
216,X19,X27,0,0.14822204411029816
217,X19,X27,1,0.1939549446105957
218,X19,X61,0,0.13290169835090637
219,X19,X61,1,0.2840704917907715
220,X25,X39,0,0.8077833652496338
221,X25,X39,1,0.8014256954193115
222,X2,X12,0,0.3169999420642853
223,X2,X12,1,0.2701416313648224
224,X59,X83,0,0.6613193154335022
225,X59,X83,1,0.5810927748680115
226,X74,X38,0,0.5567644238471985
227,X74,X38,1,0.5271667838096619
228,X10,X57,0,0.019867317751049995
229,X10,X57,1,0.0002826343406923115
230,X55,X17,0,0.5991311073303223
231,X55,X17,1,0.6043834090232849
232,X29,X77,0,0.08852389454841614
233,X29,X77,1,0.07081343978643417
234,X41,X36,0,0.16614173352718353
235,X41,X36,1,0.15272843837738037
236,X46,X56,0,0.614684522151947
237,X46,X56,1,0.7114272117614746
238,X98,X36,0,0.0036562317982316017
239,X98,X36,1,0.003911077044904232
240,X31,X84,0,0.6507423520088196
241,X31,X84,1,0.6480355858802795
