,target_var,condition_var,condition_val,prob,prob_std
0,X11,X24,False,0.10822177678346634,0.006923952623789569
1,X11,X24,True,0.26938738822937014,0.07941149581705921
2,X11,X6,False,0.36600704193115235,0.0014156839281316202
3,X11,X6,True,0.1707805171608925,0.0115766343997494
4,X15,X84,False,0.13040541112422943,0.003797715576033747
5,X15,X84,True,0.6017032861709595,0.0
6,X2,X39,False,0.0003831003123195842,8.536663997515651e-06
7,X2,X39,True,0.32455828189849856,0.00257145134599144
8,X21,X30,False,0.38810402154922485,0.0
9,X21,X30,True,0.006581737846136093,0.0004259316361217383
10,X21,X89,False,0.20873913168907166,0.0
11,X21,X89,True,0.2806133031845093,0.0
12,X24,X11,False,0.06711631640791893,0.00411419947562689
13,X24,X11,True,0.3614955902099609,0.0072719763624185495
14,X24,X79,False,0.5214188456535339,0.047019562597088775
15,X24,X79,True,0.08259859383106231,0.0016534595679220602
16,X28,X9,False,0.41658271849155426,0.009634154356336678
17,X28,X9,True,0.1648445598781109,0.030753646982218212
18,X30,X21,False,0.3142337739467621,0.016869002666386388
19,X30,X21,True,0.003630343358963728,0.00047169761548226534
20,X30,X91,False,0.3430861234664917,0.0
21,X30,X91,True,0.1353083573281765,0.004740379691029041
22,X34,X78,False,0.8483363270759583,0.0035126709300535826
23,X34,X78,True,0.8046166300773621,0.004672830078946807
24,X39,X2,False,0.6145591139793396,0.0
25,X39,X2,True,0.9998786687850952,8.061698057158366e-07
26,X39,X81,False,0.8075400054454803,0.3078593480273145
27,X39,X81,True,0.6830988168716431,0.02535160164545754
28,X39,X84,False,0.9998949050903321,1.8697854512255013e-05
29,X39,X84,True,0.19614234566688538,0.0
30,X39,X99,False,0.2909897267818451,0.0
31,X39,X99,True,0.9959288239479065,0.0005124946211575253
32,X41,X44,False,0.9996417045593262,0.0001175150103485397
33,X41,X44,True,0.00888595897704363,0.0011939986683546825
34,X41,X90,False,0.021871950663626193,0.003393297364904007
35,X41,X90,True,0.7163180232048034,0.00033282934977562386
36,X41,X93,False,0.863377720117569,0.0013803804185535378
37,X41,X93,True,0.3197443664073944,0.013584757814663307
38,X44,X41,False,0.9966832101345062,0.0008893732511701881
39,X44,X41,True,0.005040819384157657,0.0004521630578974704
40,X44,X45,False,0.25393831729888916,0.0
41,X44,X45,True,0.5209259390830994,0.0
42,X44,X90,False,0.9937935173511505,0.0015172215715363734
43,X44,X90,True,0.13510212302207947,0.004964073037923842
44,X45,X44,False,0.23002269268035888,0.017049521775410456
45,X45,X44,True,0.6854824721813202,0.04155406537471799
46,X45,X70,False,0.9997448861598969,3.447416925696792e-05
47,X45,X70,True,0.05127854272723198,0.0
48,X45,X82,False,0.7024300992488861,0.011082675445133397
49,X45,X82,True,0.2326739877462387,0.0
50,X45,X90,False,0.9998239159584046,5.223316143762352e-05
51,X45,X90,True,0.08010204434394837,0.004524197439308155
52,X46,X79,False,0.5137937039136886,0.005409570155186382
53,X46,X79,True,0.23285506814718246,0.08637297185902598
54,X54,X93,False,0.3885076642036438,0.01763064430813967
55,X54,X93,True,0.5571736454963684,0.009186942031192072
56,X6,X11,False,0.8725515246391297,0.002490262910590627
57,X6,X11,True,0.6308352828025818,0.057321640631656734
58,X70,X45,False,0.9983615279197693,0.0
59,X70,X45,True,0.20568104833364487,0.0035305001762371132
60,X70,X93,False,0.9524341821670532,0.0
61,X70,X93,True,0.5448055148124695,0.15224215353497322
62,X78,X34,False,0.14020615965127944,0.02403653819019186
63,X78,X34,True,0.12253406345844269,0.006316126527953019
64,X79,X24,False,0.9813246130943298,0.0009489663795467961
65,X79,X24,True,0.541643762588501,0.07378887125843098
66,X79,X46,False,0.9613379240036011,0.0
67,X79,X46,True,0.8153836965560913,0.00785154074060507
68,X81,X39,False,0.9694579243659973,0.0
69,X81,X39,True,0.8591405153274536,0.002954082303462489
70,X82,X45,False,0.5957393527030945,0.015463201144677181
71,X82,X45,True,0.3032138705253601,0.01792517321399504
72,X84,X15,False,0.14614269137382507,0.0
73,X84,X15,True,0.5283387422561645,0.03651834235935537
74,X84,X39,False,0.9962773323059082,3.093360474060379e-05
75,X84,X39,True,0.10811269581317902,0.001385177398365403
76,X89,X21,False,0.6034429013729096,3.334325063727622e-05
77,X89,X21,True,0.622431755065918,0.026095004717231467
78,X9,X28,False,0.18309412002563477,0.005125461407835248
79,X9,X28,True,0.001953752711415291,0.0
80,X90,X41,False,0.474489688873291,0.0
81,X90,X41,True,0.9985216915607452,0.000116520328704178
82,X90,X44,False,0.9565515518188477,0.0
83,X90,X44,True,0.9530208706855774,0.001807961900015773
84,X90,X45,False,0.8745367705821991,0.00219121137158605
85,X90,X45,True,0.8708929240703582,0.01164774289538003
86,X90,X93,False,0.9248767554759979,0.004588683450760434
87,X90,X93,True,0.9864606380462646,0.006278583729761495
88,X91,X30,False,0.604328453540802,0.0
89,X91,X30,True,0.2496270328760147,0.030402262367238298
90,X93,X41,False,0.5706009566783905,0.04091710687658204
91,X93,X41,True,0.07140383496880531,0.0031640545336644285
92,X93,X54,False,0.2509298354387283,0.007340802184748685
93,X93,X54,True,0.6826399087905883,0.054389419966041776
94,X93,X70,False,0.7252467274665833,0.0
95,X93,X70,True,0.12036700546741486,0.0
96,X93,X90,False,0.4173493981361389,0.0
97,X93,X90,True,0.26028879880905154,0.003793302102649171
98,X99,X39,False,0.0008561692724470049,0.0001910698604304722
99,X99,X39,True,0.8925316810607911,0.0494776697986242
