,target_var,condition_var,condition_val,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
0,X45,X44,0,0.031117997248657048,0.04676551026945371,1.0,4.4,0.0,"['X18', 'X98', 'X39', 'X31', 'X35', 'X64', 'X54', 'X77', 'X1', 'X46', 'X0', 'X14', 'X96', 'X29', 'X93', 'X12', 'X13', 'X28', 'X32', 'X78']"
1,X45,X44,1,0.9633209705352783,0.06439585545478577,1.0,4.5,0.2,"['X39', 'X31', 'X40', 'X89', 'X64', 'X33', 'X54', 'X1', 'X46', 'X81', 'X0', 'X11', 'X91', 'X23', 'X96', 'X29', 'X93', 'X12', 'X4', 'X13', 'X28', 'X32', 'X78']"
2,X9,X28,0,0.23378089368343352,0.04565884459971133,1.0,25.7,0.9,"['X42', 'X68', 'X31', 'X44', 'X63', 'X0', 'X48', 'X66', 'X14', 'X3', 'X83', 'X34', 'X49', 'X45', 'X75', 'X59', 'X78', 'X38', 'X18', 'X21', 'X77', 'X84', 'X43', 'X56', 'X53', 'X91', 'X23', 'X80', 'X62', 'X8', 'X5', 'X10', 'X41', 'X70', 'X98', 'X95', 'X67', 'X39', 'X54', 'X36', 'X1', 'X46', 'X81', 'X11', 'X55', 'X79', 'X92', 'X96', 'X12', 'X93', 'X57', 'X4', 'X15', 'X69', 'X94', 'X22', 'X6', 'X97', 'X35', 'X89', 'X40', 'X20', 'X64', 'X33', 'X19', 'X30', 'X2', 'X88', 'X52', 'X99', 'X29', 'X90', 'X24', 'X37', 'X13', 'X25', 'X32']"
3,X9,X28,1,0.001139693637378514,0.00026669722014886267,1.0,33.6,0.7,"['X42', 'X68', 'X31', 'X44', 'X63', 'X0', 'X48', 'X66', 'X14', 'X83', 'X34', 'X49', 'X45', 'X59', 'X38', 'X78', 'X18', 'X21', 'X77', 'X84', 'X56', 'X53', 'X91', 'X23', 'X80', 'X62', 'X8', 'X5', 'X10', 'X70', 'X41', 'X60', 'X98', 'X95', 'X67', 'X39', 'X82', 'X54', 'X36', 'X1', 'X46', 'X81', 'X11', 'X55', 'X79', 'X92', 'X96', 'X12', 'X93', 'X57', 'X4', 'X15', 'X94', 'X69', 'X22', 'X6', 'X97', 'X35', 'X40', 'X89', 'X20', 'X64', 'X33', 'X19', 'X30', 'X2', 'X52', 'X99', 'X29', 'X90', 'X37', 'X13', 'X25', 'X32']"
4,X44,X45,0,0.002398617297876626,0.0015975470404488471,1.0,7.1,0.2,"['X68', 'X31', 'X36', 'X1', 'X46', 'X11', 'X0', 'X55', 'X92', 'X96', 'X93', 'X12', 'X57', 'X4', 'X9', 'X49', 'X15', 'X59', 'X78', 'X18', 'X35', 'X97', 'X33', 'X64', 'X19', 'X77', 'X2', 'X56', 'X23', 'X99', 'X29', 'X80', 'X13', 'X25', 'X32']"
5,X44,X45,1,0.6666200605701306,0.4399284247632212,1.0,5.1,0.1,"['X99', 'X29', 'X93', 'X97', 'X35', 'X80', 'X64', 'X13', 'X2', 'X1', 'X59']"
6,X30,X91,0,0.05834135107033944,0.11858466983446653,1.0,22.5,0.8,"['X85', 'X68', 'X42', 'X31', 'X44', 'X63', 'X0', 'X48', 'X66', 'X14', 'X3', 'X83', 'X34', 'X49', 'X9', 'X45', 'X75', 'X59', 'X78', 'X38', 'X18', 'X74', 'X77', 'X84', 'X53', 'X23', 'X80', 'X62', 'X8', 'X10', 'X70', 'X41', 'X60', 'X98', 'X95', 'X67', 'X39', 'X82', 'X54', 'X36', 'X1', 'X46', 'X79', 'X11', 'X55', 'X92', 'X47', 'X96', 'X12', 'X93', 'X57', 'X4', 'X28', 'X15', 'X69', 'X94', 'X22', 'X6', 'X97', 'X35', 'X89', 'X20', 'X40', 'X33', 'X64', 'X76', 'X19', 'X2', 'X52', 'X99', 'X29', 'X24', 'X37', 'X13', 'X25', 'X87', 'X32']"
7,X30,X91,1,0.48924353912152585,0.4372035131232627,1.0,30.4,0.5,"['X42', 'X68', 'X85', 'X31', 'X44', 'X63', 'X0', 'X48', 'X14', 'X66', 'X3', 'X83', 'X34', 'X9', 'X49', 'X73', 'X45', 'X75', 'X59', 'X38', 'X78', 'X18', 'X21', 'X77', 'X84', 'X56', 'X53', 'X23', 'X80', 'X62', 'X8', 'X10', 'X70', 'X41', 'X60', 'X98', 'X95', 'X67', 'X39', 'X82', 'X54', 'X36', 'X1', 'X46', 'X81', 'X79', 'X55', 'X11', 'X92', 'X47', 'X96', 'X12', 'X93', 'X57', 'X4', 'X28', 'X15', 'X94', 'X69', 'X22', 'X6', 'X97', 'X35', 'X89', 'X20', 'X33', 'X64', 'X19', 'X2', 'X52', 'X99', 'X29', 'X24', 'X90', 'X37', 'X13', 'X25', 'X87', 'X32']"
8,X39,X99,0,0.2063969276845455,0.09273098749423836,1.0,18.6,0.9,"['X42', 'X68', 'X85', 'X31', 'X44', 'X63', 'X0', 'X48', 'X66', 'X14', 'X3', 'X83', 'X34', 'X9', 'X49', 'X45', 'X59', 'X78', 'X38', 'X21', 'X77', 'X56', 'X91', 'X23', 'X80', 'X8', 'X10', 'X41', 'X70', 'X60', 'X95', 'X67', 'X54', 'X36', 'X1', 'X46', 'X11', 'X55', 'X79', 'X92', 'X47', 'X96', 'X12', 'X93', 'X57', 'X4', 'X28', 'X15', 'X69', 'X22', 'X6', 'X35', 'X97', 'X89', 'X20', 'X64', 'X33', 'X19', 'X30', 'X2', 'X29', 'X90', 'X37', 'X13', 'X25', 'X87', 'X32']"
9,X39,X99,1,0.9987173318862915,0.0035814507691368106,1.0,18.5,0.7,"['X42', 'X68', 'X85', 'X31', 'X44', 'X63', 'X0', 'X48', 'X14', 'X3', 'X83', 'X34', 'X9', 'X49', 'X45', 'X75', 'X59', 'X78', 'X38', 'X18', 'X21', 'X77', 'X56', 'X53', 'X91', 'X23', 'X72', 'X62', 'X8', 'X5', 'X10', 'X41', 'X60', 'X95', 'X67', 'X54', 'X1', 'X46', 'X11', 'X55', 'X79', 'X92', 'X96', 'X93', 'X12', 'X57', 'X4', 'X28', 'X15', 'X69', 'X94', 'X22', 'X35', 'X97', 'X89', 'X20', 'X33', 'X64', 'X30', 'X88', 'X52', 'X29', 'X24', 'X37', 'X13', 'X25', 'X32']"
