Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,scaffold_order
9030,X45,X61,False,2,0.5936390325088021,0.36734827095281,0.2262907615559921,['X44']
9031,X45,X61,True,2,0.0935113059502671,0.36734827095281,0.2738369650025428,['X44']
12168,X61,X45,False,2,0.6483112897127447,0.4524659392774282,0.1958453504353164,['X44']
12169,X61,X45,True,2,0.115178658035066,0.4524659392774282,0.3372872812423622,['X44']
9068,X45,X80,False,3,0.5213426692145439,0.36734827095281,0.1539943982617339,['X51']
9069,X45,X80,True,3,0.0199320044445665,0.36734827095281,0.3474162665082434,['X51']
15930,X80,X45,False,3,0.4757763653563156,0.3071223032967981,0.1686540620595175,['X44']
15931,X80,X45,True,3,0.0166641947121717,0.3071223032967981,0.2904581085846263,['X44']
1312,X6,X63,False,3,0.0344125293579602,0.4535458452524403,0.4191333158944801,['X45']
1313,X6,X63,True,3,0.6817862115615858,0.4535458452524403,0.2282403663091454,['X45']
12486,X63,X6,False,3,0.3770182775506246,0.6474364457754481,0.2704181682248235,['X44']
12487,X63,X6,True,3,0.9732494437171028,0.6474364457754481,0.3258129979416547,['X44']
1930,X9,X75,False,2,0.9992366893312664,0.5343292406848571,0.4649074486464093,['X71']
1931,X9,X75,True,2,0.323831298643129,0.5343292406848571,0.210497942041728,['X71']
14868,X75,X9,False,2,0.999489135533759,0.6883383743395026,0.3111507611942563,['X71']
14869,X75,X9,True,2,0.4171688402876107,0.6883383743395026,0.2711695340518918,['X71']
10814,X54,X62,False,2,0.298881519714739,0.425795948678003,0.126914428963264,"['X89', 'X25']"
10815,X54,X62,True,2,0.9938678703914476,0.425795948678003,0.5680719217134447,"['X89', 'X25']"
12384,X62,X54,False,2,0.0023249334512024,0.1872966122462448,0.1849716787950424,"['X89', 'X41']"
12385,X62,X54,True,2,0.4445075486735921,0.1872966122462448,0.2572109364273472,"['X89', 'X41']"
4442,X22,X44,False,2,0.9965148021547058,0.7471355945299866,0.2493792076247192,['X23']
4443,X22,X44,True,2,0.540162613851312,0.7471355945299866,0.2069729806786745,['X23']
8756,X44,X22,False,2,0.9937489459579544,0.5464621711399047,0.4472867748180497,['X23']
8757,X44,X22,True,2,0.3950801392610497,0.5464621711399047,0.1513820318788549,['X23']
4408,X22,X27,False,3,0.9921683087459834,0.7471355945299866,0.2450327142159968,['X44']
4409,X22,X27,True,3,0.5401663362657142,0.7471355945299866,0.2069692582642723,['X44']
5390,X27,X22,False,3,0.9858181342053096,0.5421054091233927,0.4437127250819169,['X23']
5391,X27,X22,True,3,0.3919329969819241,0.5421054091233927,0.1501724121414685,['X23']
12236,X61,X80,False,3,0.2746314040644091,0.4524659392774282,0.177834535213019,['X51']
12237,X61,X80,True,3,0.8536663139490321,0.4524659392774282,0.4012003746716039,['X51']
15962,X80,X61,False,3,0.0820813570037529,0.3071223032967981,0.2250409462930451,['X44']
15963,X80,X61,True,3,0.5794468529622496,0.3071223032967981,0.2723245496654515,['X44']
2662,X13,X45,False,2,0.0183907653969691,0.3243206396363934,0.3059298742394243,['X63']
2663,X13,X45,True,2,0.8511968473363735,0.3243206396363934,0.52687620769998,['X63']
8936,X45,X13,False,2,0.0809001784720703,0.36734827095281,0.2864480924807396,['X63']
8937,X45,X13,True,2,0.9641251647137292,0.36734827095281,0.5967768937609191,['X63']
10218,X51,X61,False,2,0.0725661030495313,0.2999601012038239,0.2273939981542926,['X44']
10219,X51,X61,True,2,0.5751321050726508,0.2999601012038239,0.2751720038688268,['X44']
12180,X61,X51,False,2,0.2746104207456023,0.4524659392774282,0.1778555185318259,['X44']
12181,X61,X51,True,2,0.8675410065736575,0.4524659392774282,0.4150750672962293,['X44']
4606,X23,X27,False,2,0.9927687450571656,0.6431711003935967,0.349597644663569,['X44']
4607,X23,X27,True,2,0.3478800596096558,0.6431711003935967,0.2952910407839408,['X44']
5392,X27,X23,False,2,0.9907206156025316,0.5421054091233927,0.448615206479139,['X44']
5393,X27,X23,True,2,0.2932153853386044,0.5421054091233927,0.2488900237847882,['X44']
7644,X38,X61,False,4,0.1547046009041504,0.3721898816630585,0.2174852807589081,['X44']
7645,X38,X61,True,4,0.6353712365104113,0.3721898816630585,0.2631813548473527,['X44']
12154,X61,X38,False,4,0.2627898008348751,0.4524659392774282,0.1896761384425531,['X16']
12155,X61,X38,True,4,0.7724117647502351,0.4524659392774282,0.3199458254728068,['X16']
1308,X6,X61,False,2,0.1096207649056499,0.4535458452524403,0.3439250803467903,['X44']
1309,X6,X61,True,2,0.8697334065246551,0.4535458452524403,0.4161875612722148,['X44']
12090,X61,X6,False,2,0.1078611921260287,0.4524659392774282,0.3446047471513995,['X44']
12091,X61,X6,True,2,0.8676625457457386,0.4524659392774282,0.4151966064683104,['X44']
8870,X44,X80,False,2,0.7805120072121996,0.5464621711399047,0.2340498360722949,['X51']
8871,X44,X80,True,2,0.0184382875249877,0.5464621711399047,0.528023883614917,['X51']
15928,X80,X44,False,2,0.6646843433566545,0.3071223032967981,0.3575620400598563,['X51']
15929,X80,X44,True,2,0.0103626740012222,0.3071223032967981,0.2967596292955759,['X51']
2626,X13,X27,False,4,0.0301059156030589,0.3243206396363934,0.2942147240333344,['X44']
2627,X13,X27,True,4,0.5728319594348147,0.3243206396363934,0.2485113197984212,['X44']
5372,X27,X13,False,4,0.3427218870063038,0.5421054091233927,0.1993835221170888,['X63']
5373,X27,X13,True,4,0.9574947313760744,0.5421054091233927,0.4153893222526817,['X63']
2660,X13,X44,False,3,0.0248870110055583,0.3243206396363934,0.299433628630835,['X45']
2661,X13,X44,True,3,0.5728364289977037,0.3243206396363934,0.2485157893613103,['X45']
8738,X44,X13,False,3,0.3454726400347251,0.5464621711399047,0.2009895311051796,['X63']
8739,X44,X13,True,3,0.9651974017104412,0.5464621711399047,0.4187352305705364,['X63']
4674,X23,X61,False,2,0.4192397975395126,0.6431711003935967,0.223931302854084,['X44']
4675,X23,X61,True,2,0.9141528582036902,0.6431711003935967,0.2709817578100935,['X44']
12124,X61,X23,False,2,0.1088558345189955,0.4524659392774282,0.3436101047584327,['X44']
12125,X61,X23,True,2,0.6430995288456781,0.4524659392774282,0.1906335895682498,['X44']
5420,X27,X38,False,2,0.7941426658100088,0.5421054091233927,0.2520372566866161,['X16']
5421,X27,X38,True,2,0.1169688115385373,0.5421054091233927,0.4251365975848553,['X16']
7578,X38,X27,False,2,0.7177531250348994,0.3721898816630585,0.3455632433718408,['X16']
7579,X38,X27,True,2,0.080306537053733,0.3721898816630585,0.2918833446093254,['X16']
1218,X6,X16,False,3,0.9841220171281476,0.4535458452524403,0.5305761718757073,['X27']
1219,X6,X16,True,3,0.1365372884404304,0.4535458452524403,0.3170085568120099,['X27']
3180,X16,X6,False,3,0.9891325047608932,0.6259859975263805,0.3631465072345127,['X44']
3181,X16,X6,True,3,0.1884493741891909,0.6259859975263805,0.4375366233371896,['X44']
5514,X27,X85,False,3,0.9469100999544672,0.5421054091233927,0.4048046908310746,['X44']
5515,X27,X85,True,3,0.4095456642565852,0.5421054091233927,0.1325597448668074,['X44']
16884,X85,X27,False,3,0.971396113131217,0.7533152834147429,0.2180808297164741,['X44']
16885,X85,X27,True,3,0.5691049251250181,0.7533152834147429,0.1842103582897247,['X44']
