Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,scaffold_order
13854,X69,X97,False,2,0.028996639488563,0.1505689175672042,0.1215722780786412,['X65']
13855,X69,X97,True,2,0.5028029897248859,0.1505689175672042,0.3522340721576816,['X65']
19344,X97,X69,False,2,0.1501875862337588,0.2565864261169231,0.1063988398831642,['X65']
19345,X97,X69,True,2,0.8568330320687183,0.2565864261169231,0.6002466059517951,['X65']
16000,X80,X81,False,2,0.1946404428123233,0.4643407218053975,0.2697002789930741,['X3']
16001,X80,X81,True,2,0.8794677432277543,0.4643407218053975,0.4151270214223568,['X3']
16198,X81,X80,False,2,0.0886165803752104,0.3938223240070423,0.3052057436318318,['X3']
16199,X81,X80,True,2,0.7459049233944596,0.3938223240070423,0.3520825993874172,['X3']
438,X2,X22,False,3,0.915168832149165,0.4175902090816709,0.4975786230674941,"['X91', 'X51']"
439,X2,X22,True,3,0.2304727318787333,0.4175902090816709,0.1871174772029375,"['X91', 'X51']"
4360,X22,X2,False,3,0.9610161400616756,0.7096802966553213,0.2513358434063543,"['X80', 'X32']"
4361,X22,X2,True,3,0.3410333082746982,0.7096802966553213,0.3686469883806231,"['X80', 'X32']"
6272,X31,X68,False,3,0.1065906055511092,0.2956854510918084,0.1890948455406992,"['X62', 'X89']"
6273,X31,X68,True,3,0.6182606602786578,0.2956854510918084,0.3225752091868493,"['X62', 'X89']"
13526,X68,X31,False,3,0.2176271453069772,0.3805251150008761,0.1628979696938989,"['X30', 'X98']"
13527,X68,X31,True,3,0.809206747193367,0.3805251150008761,0.4286816321924909,"['X30', 'X98']"
9860,X49,X80,False,2,0.2294750800843853,0.5109457674363904,0.2814706873520051,['X87']
9861,X49,X80,True,2,0.8356478194849322,0.5109457674363904,0.3247020520485417,['X87']
15938,X80,X49,False,2,0.1560469270056494,0.4643407218053975,0.308293794799748,['X87']
15939,X80,X49,True,2,0.7594256306723327,0.4643407218053975,0.2950849088669352,['X87']
16020,X80,X91,False,2,0.8934958154476974,0.4643407218053975,0.4291550936422999,['X32']
16021,X80,X91,True,2,0.2789886230909843,0.4643407218053975,0.1853520987144131,['X32']
18178,X91,X80,False,2,0.940027993790802,0.6983727757464249,0.241655218044377,['X32']
18179,X91,X80,True,2,0.4196014908022196,0.6983727757464249,0.2787712849442052,['X32']
774,X3,X91,False,3,0.8676438959647936,0.451518207839628,0.4161256881251656,['X32']
775,X3,X91,True,3,0.2717935097861395,0.451518207839628,0.1797246980534885,['X32']
18024,X91,X3,False,3,0.9272132551275584,0.6983727757464249,0.2288404793811336,['X80']
18025,X91,X3,True,3,0.4203887784889239,0.6983727757464249,0.2779839972575009,['X80']
8294,X41,X89,False,4,0.3325752701898439,0.724467783989777,0.391892513799933,['X98']
8295,X41,X89,True,4,0.9472109103783614,0.724467783989777,0.2227431263885844,['X98']
17704,X89,X41,False,4,0.1221577472252846,0.6376013497683507,0.5154436025430661,['X45']
17705,X89,X41,True,4,0.8336367307411885,0.6376013497683507,0.1960353809728378,['X45']
9104,X45,X98,False,2,0.9997964272614822,0.7577273964353453,0.2420690308261369,['X31']
9105,X45,X98,True,2,0.2582167522842206,0.7577273964353453,0.4995106441511246,['X31']
19494,X98,X45,False,2,0.9994340184928256,0.3264234970214894,0.6730105214713362,['X31']
19495,X98,X45,True,2,0.1112379144091553,0.3264234970214894,0.215185582612334,['X31']
1840,X9,X30,False,2,0.7524319955374288,0.88194840111658,0.1295164055791512,['X44']
1841,X9,X30,True,2,0.9996066196210452,0.88194840111658,0.1176582185044652,['X44']
5958,X30,X9,False,2,0.00174607028554,0.523987468613839,0.522241398328299,['X44']
5959,X30,X9,True,2,0.5938911409802896,0.523987468613839,0.0699036723664505,['X44']
724,X3,X66,False,2,0.9709046292384156,0.451518207839628,0.5193864213987875,['X80']
725,X3,X66,True,2,0.0016813211096475,0.451518207839628,0.4498368867299804,['X80']
13074,X66,X3,False,2,0.9753797252008954,0.5358790043973887,0.4395007208035068,['X80']
13075,X66,X3,True,2,0.0019954559232974,0.5358790043973887,0.5338835484740913,['X80']
9044,X45,X68,False,4,0.9126623656825548,0.7577273964353453,0.1549349692472096,['X31']
9045,X45,X68,True,4,0.4934252153136759,0.7577273964353453,0.2643021811216693,['X31']
13554,X68,X45,False,4,0.8092019129119473,0.3805251150008761,0.4286767979110712,['X31']
13555,X68,X45,True,4,0.2555465164426171,0.3805251150008761,0.1249785985582589,['X31']
4418,X22,X32,False,2,0.1408106046554588,0.7096802966553213,0.5688696919998625,['X91']
4419,X22,X32,True,2,0.9814639229000348,0.7096802966553213,0.2717836262447134,['X91']
6380,X32,X22,False,2,0.0432053154599498,0.6766995141204663,0.6334941986605164,['X91']
6381,X32,X22,True,2,0.9358526126247928,0.6766995141204663,0.2591530985043266,['X91']
16026,X80,X94,False,2,0.5327368577913512,0.4643407218053975,0.0683961359859536,"['X66', 'X2']"
16027,X80,X94,True,2,0.0365608205856629,0.4643407218053975,0.4277799012197345,"['X66', 'X2']"
18772,X94,X80,False,2,0.2322480969123963,0.201381912752076,0.0308661841603203,"['X66', 'X2']"
