Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,scaffold_order
344,X1,X74,False,2,0.005830911028648,0.071491096133998,0.0656601851053499,['X35']
345,X1,X74,True,2,0.1331286009097273,0.071491096133998,0.0616375047757293,['X25']
14654,X74,X1,False,2,0.4815597518431269,0.5158002880232102,0.0342405361800832,['X44']
14655,X74,X1,True,2,0.9605080129791022,0.5158002880232102,0.4447077249558919,['X14']
14424,X72,X85,False,3,0.9469427087679056,0.8613660560147166,0.085576652753189,['X89']
14425,X72,X85,True,3,0.6712870083513514,0.8613660560147166,0.1900790476633652,['X28']
16974,X85,X72,False,3,0.7360979494314389,0.310447607736284,0.4256503416951548,['X74']
16975,X85,X72,True,3,0.2419406295290136,0.310447607736284,0.0685069782072704,['X30']
15622,X78,X90,False,2,0.8762729327474084,0.4024237925386121,0.4738491402087962,['X27']
15623,X78,X90,True,2,0.0147179402652718,0.4024237925386121,0.3877058522733403,['X83']
17976,X90,X78,False,2,0.9068268508756072,0.5499929132133966,0.3568339376622106,['X23']
17977,X90,X78,True,2,0.020115020515893,0.5499929132133966,0.5298778926975036,['X29']
942,X4,X76,False,2,0.2878208476473755,0.3450940347560709,0.0572731871086954,['X37']
943,X4,X76,True,2,0.9268220104208496,0.3450940347560709,0.5817279756647786,['X58']
15056,X76,X4,False,2,0.0100218529737588,0.0896212467172821,0.0795993937435232,['X81']
15057,X76,X4,True,2,0.2407409351433103,0.0896212467172821,0.1511196884260282,['X84']
12038,X60,X80,False,2,0.9568847603958018,0.6731984542338043,0.2836863061619975,['X71']
12039,X60,X80,True,2,0.0099634292237945,0.6731984542338043,0.6632350250100097,['X66']
15960,X80,X60,False,2,0.9075939822056912,0.2995880405512445,0.6080059416544468,['X75']
15961,X80,X60,True,2,0.0044339439871779,0.2995880405512445,0.2951540965640665,['X16']
11264,X56,X89,False,2,0.7834765583773048,0.3963181595135636,0.3871583988637411,['X17']
11265,X56,X89,True,2,0.1577150269713019,0.3963181595135636,0.2386031325422616,['X41']
17734,X89,X56,False,2,0.8632384263838586,0.6186995835200154,0.2445388428638432,['X82']
17735,X89,X56,True,2,0.2462118355155842,0.6186995835200154,0.3724877480044312,['X3']
12206,X61,X65,False,2,0.0136904697418131,0.2691964877991761,0.255506018057363,['X44']
12207,X61,X65,True,2,0.3637956610947853,0.2691964877991761,0.0945991732956091,['X16']
12992,X65,X61,False,2,0.63532886038484,0.7297978560956688,0.0944689957108287,['X7']
12993,X65,X61,True,2,0.9862583858149933,0.7297978560956688,0.2564605297193243,['X97']
7044,X35,X58,False,3,0.3126824643725226,0.4012522398270293,0.0885697754545067,['X78']
7045,X35,X58,True,3,0.534127626393238,0.4012522398270293,0.1328753865662086,['X50']
11554,X58,X35,False,3,0.3112020166798853,0.3999625670134136,0.0887605503335283,['X3']
11555,X58,X35,True,3,0.5324108761538939,0.3999625670134136,0.1324483091404802,['X94']
