Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,scaffold_order
3094,X15,X63,False,4,0.7706009465680959,0.354974163290163,0.4156267832779328,['X51']
3095,X15,X63,True,4,0.1231857619165301,0.354974163290163,0.2317884013736328,['X37']
12504,X63,X15,False,4,0.8753120270728433,0.6446216339265358,0.2306903931463074,['X3']
12505,X63,X15,True,4,0.2309400878171705,0.6446216339265358,0.4136815461093653,['X22']
3164,X15,X98,False,4,0.1262527629440157,0.354974163290163,0.2287214003461472,['X16' 'X17']
3165,X15,X98,True,4,0.8371916254525547,0.354974163290163,0.4822174621623916,['X33' 'X43']
19434,X98,X15,False,4,0.078235050011102,0.3202472130727731,0.242012163061671,['X10' 'X82']
19435,X98,X15,True,4,0.7542313267030651,0.3202472130727731,0.433984113630292,['X49' 'X73']
3302,X16,X68,False,2,0.2508724355568499,0.3680367140210334,0.1171642784641835,['X9' 'X76' 'X42']
3303,X16,X68,True,2,0.7782969241880927,0.3680367140210334,0.4102602101670592,['X72' 'X97' 'X47']
13496,X68,X16,False,2,0.0730247256883583,0.2197356415033055,0.1467109158149471,['X36' 'X20' 'X65']
13497,X68,X16,True,2,0.4340840204089589,0.2197356415033055,0.2143483789056534,['X89' 'X33' 'X3']
3104,X15,X68,False,3,0.2422284158310695,0.354974163290163,0.1127457474590934,['X93']
3105,X15,X68,True,3,0.7497625292864633,0.354974163290163,0.3947883659963002,['X76']
13494,X68,X15,False,3,0.0818370294493232,0.2197356415033055,0.1378986120539821,['X6']
13495,X68,X15,True,3,0.4336465279434263,0.2197356415033055,0.2139108864401208,['X28']
5124,X25,X88,False,2,0.7783922984155924,0.5535734723521775,0.2248188260634149,['X0']
5125,X25,X88,True,2,0.0706479392829277,0.5535734723521775,0.4829255330692497,['X81']
17474,X88,X25,False,2,0.6717793708106534,0.3186285110636317,0.3531508597470217,['X75']
17475,X88,X25,True,2,0.0409257136136849,0.3186285110636317,0.2777027974499467,['X16']
4490,X22,X68,False,2,0.2574659662259118,0.3713962165548315,0.1139302503289196,['X99']
4491,X22,X68,True,2,0.7702966652042711,0.3713962165548315,0.3989004486494396,['X71']
13508,X68,X22,False,2,0.0764959400968911,0.2197356415033055,0.1432397014064143,['X9']
13509,X68,X22,True,2,0.4271626024935014,0.2197356415033055,0.2074269609901959,['X13']
10616,X53,X62,False,2,0.7154355054574839,0.178388398446317,0.5370471070111669,['X50' 'X12']
10617,X53,X62,True,2,0.1344890295345272,0.178388398446317,0.0438993689117897,['X38' 'X39']
12382,X62,X53,False,2,0.9287578316677448,0.8774960540292801,0.0512617776384647,['X63' 'X34']
12383,X62,X53,True,2,0.6189146541130393,0.8774960540292801,0.2585813999162408,['X14' 'X31']
4332,X21,X88,False,2,0.1123259010598047,0.3030509824793382,0.1907250814195335,['X87']
4333,X21,X88,True,2,0.7109072420165932,0.3030509824793382,0.4078562595372549,['X73']
17466,X88,X21,False,2,0.1308399769725614,0.3186285110636317,0.1877885340910703,['X68']
17467,X88,X21,True,2,0.7525020921607579,0.3186285110636317,0.4338735810971262,['X72']
3482,X17,X59,False,2,0.7501274561287608,0.6835079193658344,0.0666195367629263,['X57']
3483,X17,X59,True,2,0.0630264508554928,0.6835079193658344,0.6204814685103417,['X71']
11716,X59,X17,False,2,0.2870420400829102,0.0969574141962302,0.1900846258866799,['X76']
11717,X59,X17,True,2,0.0089404694924152,0.0969574141962302,0.0880169447038149,['X82']
12614,X63,X71,False,4,0.4569944420934875,0.6446216339265358,0.1876271918330482,['X15']
12615,X63,X71,True,4,0.8582027986377426,0.6446216339265358,0.2135811647112068,['X31']
14184,X71,X63,False,4,0.1916161558741632,0.472083745076886,0.2804675892027227,['X73']
14185,X71,X63,True,4,0.6281292591150848,0.472083745076886,0.1560455140381987,['X67']
3346,X16,X90,False,4,0.1656692369572042,0.3680367140210334,0.2023674770638291,['X51' 'X83']
3347,X16,X90,True,4,0.78217121979686,0.3680367140210334,0.4141345057758265,['X77' 'X70']
17852,X90,X16,False,4,0.111494491051624,0.3286855533574189,0.2171910623057948,['X25' 'X9']
17853,X90,X16,True,4,0.7123682076964422,0.3286855533574189,0.3836826543390232,['X68' 'X6']
4480,X22,X63,False,3,0.7914164278178871,0.3713962165548315,0.4200202112630556,['X77']
4481,X22,X63,True,3,0.1371912634535713,0.3713962165548315,0.2342049531012602,['X57']
12518,X63,X22,False,3,0.8838173581062033,0.6446216339265358,0.2391957241796675,['X25']
12519,X63,X22,True,3,0.2448527913779889,0.6446216339265358,0.3997688425485468,['X0']
2414,X12,X20,False,2,0.8363568971045295,0.4455898714062939,0.3907670256982355,['X33' 'X65']
2415,X12,X20,True,2,0.2227294153302973,0.4455898714062939,0.2228604560759966,['X24' 'X19']
3984,X20,X12,False,2,0.7264926317802185,0.5482254922280992,0.1782671395521192,['X84' 'X50']
3985,X20,X12,True,2,0.1493197009618027,0.5482254922280992,0.3989057912662965,['X16' 'X10']
14252,X71,X98,False,4,0.6261339225082145,0.472083745076886,0.1540501774313285,['X57' 'X11']
14253,X71,X98,True,4,0.1467152531487031,0.472083745076886,0.3253684919281829,['X35' 'X5']
19546,X98,X71,False,4,0.5170827289579298,0.3202472130727731,0.1968355158851567,['X91' 'X81']
19547,X98,X71,True,4,0.0961839612137843,0.3202472130727731,0.2240632518589887,['X59' 'X67']
4550,X22,X98,False,3,0.1402910687825526,0.3713962165548315,0.2311051477722789,['X48']
4551,X22,X98,True,3,0.8587362607271676,0.3713962165548315,0.487340044172336,['X43']
19448,X98,X22,False,3,0.0693122963026995,0.3202472130727731,0.2509349167700735,['X17']
