Unnamed: 0,var1,var2,distance,mutual_information
361,X27,X10,2,0.1761057194666536
1810,X60,X40,2,0.1562730174324458
2761,X74,X60,3,0.0375944352833937
2378,X69,X32,2,0.0564786484130236
1405,X53,X27,3,0.0503117208135197
891,X42,X30,3,0.0212451012942136
1826,X60,X56,2,0.0348820009249107
2263,X67,X52,2,0.0253650631438651
1457,X54,X26,4,0.0509224201773518
2140,X65,X60,3,0.0249887400059782
2188,X66,X43,2,0.0577643746464505
2276,X67,X65,2,0.0553125338165707
4682,X97,X26,2,0.0171191319546675
407,X29,X1,2,0.121347648424928
2655,X73,X27,2,0.0528114381296601
4347,X93,X69,2,0.0537956159827787
1809,X60,X39,2,0.0457230082437274
1409,X53,X31,2,0.0886532492083449
1461,X54,X30,2,0.2938005830628671
1370,X52,X44,2,0.0305939508794764
1873,X61,X43,2,0.3256110946559415
3413,X83,X10,2,0.0232689603655172
2880,X76,X30,2,0.1696612567301989
976,X44,X30,2,0.0322831914570339
1348,X52,X22,2,0.0193676743138619
