Unnamed: 0,var1,var2,distance,mutual_information
479,X31,X14,2,0.0819133260619174
2832,X75,X57,3,0.0851335950365256
1442,X54,X11,2,0.1038086785698814
4422,X94,X51,2,0.1245513358974984
1844,X61,X14,3,0.0328165628335937
100,X14,X9,2,0.0369762300307297
2715,X74,X14,2,0.0539749161158396
2888,X76,X38,2,0.1419380795418623
2268,X67,X57,2,0.1042095878745227
4901,X99,X50,2,0.0406410900783724
904,X43,X1,4,0.2234509780470734
1090,X47,X9,2,0.6239426373243291
4859,X99,X8,2,0.1707104203481823
1877,X61,X47,2,0.2423933291303066
311,X25,X11,2,0.259721150229604
1872,X61,X42,2,0.0437580533256315
1474,X54,X43,4,0.0390368360485567
1905,X62,X14,4,0.0394990677982471
914,X43,X11,3,0.2321814180722594
876,X42,X15,2,0.0441130684774474
119,X15,X14,3,0.0417590325131046
2826,X75,X51,2,0.1485178219651599
3055,X78,X52,2,0.0455659046186749
1900,X62,X9,2,0.5814307657877401
4611,X96,X51,2,0.0646568884781972
