Unnamed: 0,var1,var2,distance,mutual_information
4843,X98,X90,3,0.0438787897405585
3053,X78,X50,3,0.1531858507166902
490,X31,X25,2,0.181941830393353
2860,X76,X10,2,0.1837107841465823
2964,X77,X38,2,0.2068323269637198
2739,X74,X38,2,0.0283759906031784
4029,X90,X24,3,0.0625813540517599
1619,X57,X23,2,0.0330183615208991
1558,X56,X18,2,0.0383600651096868
4670,X97,X14,2,0.1376564527276251
3555,X84,X69,2,0.0564494604007567
4831,X98,X78,2,0.0915049548921235
1243,X50,X18,2,0.1532752405599504
1133,X48,X5,2,0.0605513732904941
2665,X73,X37,2,0.0318643762683313
4292,X93,X14,2,0.0861290461823648
2402,X69,X56,3,0.0706826275570539
1071,X46,X36,2,0.1521218069459128
3059,X78,X56,3,0.0383704403727161
4763,X98,X10,4,0.0385611682923606
4777,X98,X24,2,0.180098024292276
1984,X63,X31,3,0.1813955367747293
1262,X50,X37,3,0.0281719631307631
2912,X76,X62,2,0.0523864228813954
495,X31,X30,3,0.166640784732647
