Unnamed: 0,var1,var2,distance,mutual_information
4289,X93,X11,2,0.1879026890942474
940,X43,X37,2,0.021968445493743
1046,X46,X11,2,0.2022323122345179
3228,X80,X68,2,0.0342382497392061
1336,X52,X10,2,0.0697545575210993
1371,X52,X45,2,0.029591369990118
3111,X79,X30,2,0.0250035873229591
2548,X71,X63,2,0.0365617198592611
3382,X82,X61,2,0.0770331225520454
442,X30,X7,2,0.0184741773355981
1302,X51,X27,2,0.0216335019772487
2014,X63,X61,3,0.0170576848745921
3112,X79,X31,3,0.0174867236255349
1124,X47,X43,2,0.0244446818878552
2843,X75,X68,3,0.0217422538494708
4299,X93,X21,3,0.0166075609235594
1466,X54,X35,2,0.0384583627705532
2822,X75,X47,2,0.2914861844874863
1855,X61,X25,2,0.0253424465543311
2802,X75,X27,2,0.0595762365567558
1108,X47,X27,4,0.0360576770608588
2583,X72,X27,2,0.0472984513415307
4324,X93,X46,2,0.1028337202914171
2788,X75,X13,2,0.1129765423679403
1310,X51,X35,2,0.0222719039165357
