Unnamed: 0,var1,var2,distance,mutual_information
1979,X63,X26,4,0.0346696194189098
3080,X78,X77,3,0.0908932201055831
4682,X97,X26,3,0.1081218753696601
3001,X77,X75,2,0.0536652238856221
2092,X65,X12,2,0.0601931017009238
3863,X88,X35,2,0.2214937524734732
2638,X73,X10,2,0.09620484894189
2616,X72,X60,2,0.0571926494302889
2577,X72,X21,2,0.0436694697553909
3868,X88,X40,4,0.0688093703563158
752,X39,X11,2,0.0596943069254661
1674,X58,X21,2,0.0475904675541277
2153,X66,X8,2,0.0830899312929049
2984,X77,X58,3,0.053625234389488
3029,X78,X26,2,0.3004588354115521
3980,X89,X64,2,0.0624993328279293
2641,X73,X13,2,0.1062305153348734
4733,X97,X77,2,0.3005136723662857
4635,X96,X75,2,0.0452289303602075
1870,X61,X40,3,0.0700352016892685
2158,X66,X13,3,0.043693437477985
4048,X90,X43,2,0.1738282346665518
1811,X60,X41,3,0.104477519638723
834,X41,X14,2,0.03098987540268
2155,X66,X10,3,0.0407538164907831
