Unnamed: 0,var1,var2,distance,mutual_information
4890,X99,X39,2,0.3494960862938717
3366,X82,X45,2,0.1344245345323716
4368,X93,X90,3,0.1653255704784127
2460,X70,X45,3,0.2275509063753822
61,X11,X6,2,0.0907010667786497
456,X30,X21,3,0.0531659376086549
3127,X79,X46,2,0.0633209578959336
4319,X93,X41,2,0.4913357635771591
3279,X81,X39,2,0.0575325321499521
4348,X93,X70,2,0.2947687444020117
3937,X89,X21,2,0.0860037838485858
743,X39,X2,3,0.0658959375517111
3525,X84,X39,3,0.3201962544132655
987,X44,X41,3,0.2904978631973411
4050,X90,X45,4,0.1273773839449886
4332,X93,X54,2,0.064806892965993
3105,X79,X24,2,0.1134419041053155
387,X28,X9,2,0.0623979789542469
287,X24,X11,3,0.0575678533121546
4125,X91,X30,2,0.2372297992465755
3501,X84,X15,2,0.5625188622329396
4046,X90,X41,5,0.1266067050229025
4049,X90,X44,2,0.2506139124270308
3037,X78,X34,2,0.1142247961949881
1034,X45,X44,2,0.2921358464230978
