Unnamed: 0,var1,var2,distance,mutual_information
2120,X65,X40,3,0.0953443350119256
3411,X83,X8,3,0.0616714169534761
2386,X69,X40,5,0.041691549575997
1234,X50,X9,2,0.0383768481325149
170,X18,X17,2,0.0382202154355855
3594,X85,X24,2,0.2402204952742271
804,X40,X24,4,0.0520175312981467
2239,X67,X28,3,0.0479835094558675
2403,X69,X57,2,0.0822654995997571
3610,X85,X40,2,0.1552405314369323
1603,X57,X7,2,0.0602005794393419
3622,X85,X52,3,0.0793277603705964
2361,X69,X15,4,0.1406693485302389
4148,X91,X53,2,0.1014082612426341
119,X15,X14,3,0.0669779580757453
2094,X65,X14,3,0.0544239944221125
524,X32,X28,2,0.0781450587551672
2390,X69,X44,2,0.0642732975540783
1611,X57,X15,4,0.0340516907264953
2919,X76,X69,2,0.0510424181579939
1341,X52,X15,2,0.106311494809888
2132,X65,X52,4,0.0470944907675438
3627,X85,X57,3,0.0403283253179867
291,X24,X15,3,0.2041127417681758
290,X24,X14,2,0.0320455266962332
