Unnamed: 0,var1,var2,distance,mutual_information
1940,X62,X49,2,0.0929834875709915
576,X34,X15,2,0.1220768089190482
4451,X94,X80,2,0.1020949351560139
4901,X99,X50,4,0.0809648187789104
2089,X65,X9,3,0.0904815062577168
4796,X98,X43,4,0.0500779922922325
4762,X98,X9,2,0.1827284401566177
904,X43,X1,3,0.2456418651147343
2553,X71,X68,2,0.0483991164932245
4894,X99,X43,2,0.2517898444733093
279,X24,X3,3,0.1267342753216719
4818,X98,X65,3,0.1894774232279553
1234,X50,X9,2,0.0938855365940514
259,X23,X6,2,0.2225321279835319
3315,X81,X75,2,0.0926136884952776
3964,X89,X48,2,0.1748903527533065
1645,X57,X49,2,0.1218188249677086
3225,X80,X65,2,0.0726313218613849
926,X43,X23,3,0.0578643299295354
1948,X62,X57,2,0.0716956854696415
4501,X95,X36,2,0.0443721486654871
2081,X65,X1,4,0.0733549011073956
2096,X65,X16,2,0.1120754853480189
2423,X70,X8,2,0.1819863316084198
3556,X84,X70,2,0.1527632495575575
