Unnamed: 0,var1,var2,distance,mutual_information
2000,X63,X47,2,0.0631982758073095
540,X33,X12,2,0.0953920022886566
1100,X47,X19,2,0.0683502599038927
2654,X73,X26,2,0.1479972386932278
4534,X95,X69,2,0.1634092349469056
3417,X83,X14,2,0.0349048864340735
2208,X66,X63,2,0.1128002757404288
4553,X95,X88,3,0.043490206198846
2507,X71,X22,2,0.0431874000123201
2367,X69,X21,4,0.0878308348507047
2947,X77,X21,3,0.2057597975321482
4947,X99,X96,2,0.2456405736485845
2231,X67,X20,2,0.0278961242883798
2242,X67,X31,2,0.0253861113042108
4131,X91,X36,2,0.0405980850518709
3498,X84,X12,3,0.0237162156775193
3025,X78,X22,2,0.095320236314426
285,X24,X9,2,0.0662718897459212
3434,X83,X31,2,0.0991784442113695
494,X31,X29,2,0.0876134527850817
2213,X67,X2,2,0.1435661581983356
485,X31,X20,2,0.0246275336593768
4497,X95,X32,3,0.0347423828203031
2831,X75,X56,2,0.2269618637442499
2410,X69,X64,3,0.1333035051882501
