Unnamed: 0,var1,var2,distance,mutual_information
2659,X73,X31,2,0.0293201808440589
2638,X73,X10,2,0.0462022618847401
4379,X94,X8,2,0.0552012812809349
1730,X59,X19,2,0.1349050685958465
1665,X58,X12,2,0.0663857808339034
149,X17,X13,2,0.0489181529433527
3630,X85,X60,2,0.2543295311420009
665,X36,X35,2,0.11157391482387
4859,X99,X8,2,0.0762506502500498
4721,X97,X65,2,0.0255892176022007
104,X14,X13,2,0.0373422205459214
3253,X81,X13,3,0.0285329230512455
2210,X66,X65,2,0.0814594607957395
2938,X77,X12,2,0.5185942788445563
2121,X65,X41,2,0.0419306192794416
4063,X90,X58,2,0.0354243326292776
4195,X92,X9,2,0.0401425150447787
977,X44,X31,2,0.028852191560314
617,X35,X22,2,0.0730884185504941
154,X18,X1,2,0.0309376952045778
4697,X97,X41,2,0.2198061238310303
2162,X66,X17,2,0.084030368270017
3614,X85,X44,2,0.0341360532287821
2935,X77,X9,3,0.0710297496102319
4822,X98,X69,2,0.595771395703002
