Unnamed: 0,var1,var2,distance,mutual_information
3371,X82,X50,2,0.2368984460520563
132,X16,X12,3,0.3668314672580125
3735,X86,X80,2,0.0430725440122819
1306,X51,X31,3,0.0369506071396942
4534,X95,X69,2,0.0708207531107737
2400,X69,X54,3,0.0401253195242521
2609,X72,X53,4,0.1294646901319587
2328,X68,X50,3,0.0378862856534828
3355,X82,X34,3,0.1614783768886863
4614,X96,X54,2,0.0405134282375293
3372,X82,X51,4,0.0360212856017179
2331,X68,X53,2,0.1822560647439853
597,X35,X2,2,0.1016492391022775
3380,X82,X59,2,0.3139576170426725
2290,X68,X12,2,0.38106124474244
2568,X72,X12,4,0.2618685888150568
592,X34,X31,2,0.165885287071005
3671,X86,X16,4,0.0935214312851679
2558,X72,X2,3,0.1121751749258908
2083,X65,X3,2,0.166708402076711
3652,X85,X82,2,0.0508141590143291
3690,X86,X35,2,0.160413471545665
1259,X50,X34,3,0.0739888017079968
3374,X82,X53,3,0.0488051289194836
68,X12,X2,3,0.1013927380282094
