Unnamed: 0,var1,var2,distance,mutual_information
1113,X47,X32,3,0.3265543668276244
512,X32,X16,2,0.3653230825054501
3029,X78,X26,2,0.4532709340290949
336,X26,X11,4,0.1657628507940129
4304,X93,X26,3,0.1657827995090488
2209,X66,X64,2,0.2587086396508162
2520,X71,X35,2,0.1612653207148813
826,X41,X6,2,0.0921713511665335
1091,X47,X10,2,0.3473057086778889
2526,X71,X41,2,0.0275733899810225
791,X40,X11,2,0.0654062291916161
1168,X48,X40,2,0.0429159392277551
4326,X93,X48,2,0.1980946838220413
1764,X59,X53,3,0.0316550674608915
80,X13,X2,2,0.0133619249269412
76,X12,X10,2,0.0216375065749763
508,X32,X12,3,0.019357913724884
4321,X93,X43,2,0.0312502933504513
956,X44,X10,2,0.0290626239316328
3374,X82,X53,2,0.3253609223430986
1605,X57,X9,2,0.0181952662076521
3593,X85,X23,2,0.017073999512792
3014,X78,X11,2,0.2435588559438041
2452,X70,X37,2,0.013222229676106
3969,X89,X53,2,0.3246074505189895
