Unnamed: 0,var1,var2,distance,mutual_information
2587,X72,X31,2,0.0760134020304884
4447,X94,X76,2,0.4731865763654221
4654,X96,X94,3,0.0996027290284678
4882,X99,X31,2,0.1041254713461625
4391,X94,X20,2,0.1924071447739774
2271,X67,X60,3,0.1159372986365933
2732,X74,X31,2,0.0816772874446308
2773,X74,X72,2,0.0666873257787707
4772,X98,X19,2,0.1080236711253557
3853,X88,X25,2,0.1405955488817594
4925,X99,X74,2,0.105753703977637
3079,X78,X76,2,0.0855894673093045
3434,X83,X31,2,0.1528776760626322
1432,X54,X1,3,0.1673693323086417
4290,X93,X12,2,0.0624980514229094
4570,X96,X10,2,0.0740074686248858
4636,X96,X76,3,0.0930512811777331
4464,X94,X93,3,0.0570391637389315
4572,X96,X12,2,0.1117079785908
4934,X99,X83,2,0.1566901365382486
2721,X74,X20,2,0.0715123525765312
4823,X98,X70,2,0.2143271296416532
3742,X87,X1,2,0.195340483513181
2822,X75,X47,3,0.3106108322430934
1479,X54,X48,2,0.1737108399489802
