Unnamed: 0,var1,var2,distance,mutual_information
776,X39,X35,2,0.0471918933387141
4500,X95,X35,3,0.0471548824460117
227,X21,X17,3,0.1163526929386106
4553,X95,X88,2,0.0412887063970125
4673,X97,X17,2,0.2178883167987261
1400,X53,X22,2,0.138425875665155
1221,X49,X45,2,0.2276505048042196
3804,X87,X63,2,0.0647695019714428
2134,X65,X54,3,0.0547969654282392
2311,X68,X33,3,0.1545704153787366
3225,X80,X65,2,0.1042743622625481
3893,X88,X65,2,0.0584466507285543
752,X39,X11,3,0.0459781951006578
1958,X63,X5,2,0.0637447038618867
4519,X95,X54,3,0.0386119976733137
4815,X98,X62,2,0.0727859343869702
3676,X86,X21,2,0.1210946262607516
3036,X78,X33,2,0.1164377932054276
1107,X47,X26,2,0.1274523721539626
4393,X94,X22,2,0.238675278523692
2642,X73,X14,3,0.1698097278915189
3626,X85,X56,2,0.0499573495288745
4476,X95,X11,2,0.0460221013195437
146,X17,X10,2,0.5414010650954797
3867,X88,X39,3,0.041249404504426
