Unnamed: 0,var1,var2,distance,mutual_information
388,X28,X10,2,0.0470448829607506
3503,X84,X17,2,0.1431061932135784
880,X42,X19,3,0.0191566778701191
258,X23,X5,3,0.0399734203320746
369,X27,X18,2,0.0182946859919814
4003,X89,X87,2,0.1998863144014553
936,X43,X33,2,0.0167390913223962
871,X42,X10,2,0.1588390314833894
4342,X93,X64,3,0.0923722917608676
3589,X85,X19,2,0.0193945585740198
2056,X64,X40,2,0.1513687517195675
2747,X74,X46,2,0.0266374004655196
889,X42,X28,2,0.0631570435765808
4278,X93,X0,2,0.2821025675041351
612,X35,X17,2,0.04854064097193
2145,X66,X0,2,0.0795902395678569
1067,X46,X32,2,0.1233473017601976
2178,X66,X33,3,0.0394320562102431
657,X36,X27,2,0.097018796959734
2346,X69,X0,2,0.0253562269760807
4779,X98,X26,2,0.0265972013333648
4149,X91,X54,2,0.0173644541487538
95,X14,X4,2,0.0179079357732299
4765,X98,X12,2,0.0702101677050912
2908,X76,X58,2,0.0244158140571277
