Unnamed: 0,var1,var2,distance,mutual_information
1099,X47,X18,3,0.0197867780216511
3167,X80,X7,2,0.0198208251246784
3628,X85,X58,4,0.0439637132031635
4451,X94,X80,3,0.1044574638265864
3673,X86,X18,4,0.0235987035897592
3979,X89,X63,2,0.1380161268760728
2782,X75,X7,3,0.0465026819454477
1876,X61,X46,2,0.0300173412564777
3660,X86,X5,2,0.0587236314314538
4400,X94,X29,2,0.1621481782972824
228,X21,X18,2,0.0785957854320191
3995,X89,X79,2,0.0481500907967706
3249,X81,X9,2,0.0458586425410774
3978,X89,X62,3,0.0371336481028938
3144,X79,X63,2,0.0170517531854994
2796,X75,X21,2,0.0392523819827501
3530,X84,X44,2,0.0394956138707121
3645,X85,X75,2,0.1238072129150347
3730,X86,X75,4,0.0242387225966564
2875,X76,X25,2,0.0885817073746829
3722,X86,X67,2,0.0381169269833775
1900,X62,X9,2,0.3939338469356013
1676,X58,X23,3,0.1870038354475599
238,X22,X7,2,0.0198526365049193
1392,X53,X14,2,0.0164689990663836
