Unnamed: 0,var1,var2,distance,mutual_information
949,X44,X3,2,0.021742656864534
1335,X52,X9,3,0.2669827382669702
1796,X60,X26,2,0.1061738869655093
4886,X99,X35,3,0.0150960420575131
656,X36,X26,2,0.0164997802358527
2917,X76,X67,3,0.0564729209061622
587,X34,X26,2,0.0330044238159441
610,X35,X15,2,0.0201852347520139
2263,X67,X52,2,0.2866945565629903
629,X35,X34,3,0.0188549562271618
4179,X91,X84,2,0.0519723201750433
3029,X78,X26,3,0.0240231338691113
4665,X97,X9,5,0.0547024475821571
2871,X76,X21,2,0.0648931966477794
1495,X55,X10,2,0.0413604770271394
2167,X66,X22,2,0.0994475738884207
3324,X82,X3,2,0.098578097362052
1079,X46,X44,2,0.0332306859097839
1805,X60,X35,3,0.0648479413547096
2902,X76,X52,3,0.0352347744182213
39,X9,X3,3,0.2062975234110456
3018,X78,X15,2,0.2254279960690579
2255,X67,X44,2,0.043653703156322
3450,X83,X47,2,0.0500510847726784
4659,X97,X3,2,0.1746137385240053
