Unnamed: 0,var1,var2,distance,mutual_information
2771,X74,X70,2,0.0383469919926385
600,X35,X5,2,0.4655013390473933
4823,X98,X70,2,0.0144001630327653
4827,X98,X74,2,0.0633604661288112
1740,X59,X29,2,0.0337568469332504
3071,X78,X68,2,0.0265473126495537
461,X30,X26,2,0.0137427617711483
2680,X73,X52,2,0.4510833142580929
4378,X94,X7,2,0.1288341210109524
1886,X61,X56,2,0.0222602097368874
3736,X86,X81,2,0.0056363930057182
3739,X86,X84,2,0.0055467103175981
4738,X97,X82,2,0.0210841590710262
1998,X63,X45,3,0.012486700008917
193,X20,X3,2,0.5008877666762794
4465,X95,X0,2,0.2183382497887329
4383,X94,X12,2,0.0113362618914832
40,X9,X4,2,0.0149024635182098
4684,X97,X28,3,0.0083955172183882
2878,X76,X28,2,0.0096816786775067
997,X45,X7,2,0.0128848179296375
2470,X70,X55,2,0.0135963939731257
499,X32,X3,2,0.4944441135142938
2569,X72,X13,2,0.0297488394874963
2563,X72,X7,3,0.0091507770456928
