Unnamed: 0,var1,var2,distance,mutual_information
623,X35,X28,2,0.216364985680209
3953,X89,X37,2,0.0568459980044575
4188,X92,X2,2,0.0791150971277093
861,X42,X0,2,0.2430100245436359
4332,X93,X54,2,0.0382540475875116
539,X33,X11,2,0.0580240309520421
4189,X92,X3,2,0.1629800416414996
2530,X71,X45,3,0.0281695401558864
114,X15,X9,2,0.0283560881029637
550,X33,X22,2,0.0379027316063203
2672,X73,X44,2,0.0314934176099052
896,X42,X35,3,0.1605912382988685
4321,X93,X43,3,0.0369585278375359
706,X38,X3,3,0.0311201452559044
266,X23,X13,2,0.0668481247330031
669,X37,X3,3,0.1629792913712108
1552,X56,X12,2,0.0502144942219357
616,X35,X21,4,0.0300325562573639
374,X27,X23,3,0.0282504745070152
4133,X91,X38,2,0.0332367752425049
769,X39,X28,2,0.1730907415833891
355,X27,X4,2,0.2026344676337476
2660,X73,X32,2,0.0705849593517548
2373,X69,X27,2,0.0369931065470987
337,X26,X12,3,0.0376189891525388
