,target_var,condition_var,condition_val,prob
0,X95,X20,0,0.4725821912288666
1,X95,X20,1,0.47257816791534424
2,X33,X51,0,0.4725836515426636
3,X33,X51,1,0.47257936000823975
4,X40,X76,0,0.4725860059261322
5,X40,X76,1,0.47258201241493225
6,X50,X9,0,0.4725898206233978
7,X50,X9,1,0.472585529088974
8,X43,X49,0,0.47259244322776794
9,X43,X49,1,0.472587913274765
10,X63,X0,0,0.4724982976913452
11,X63,X0,1,0.472495436668396
12,X43,X99,0,0.47258320450782776
13,X43,X99,1,0.47257888317108154
14,X19,X17,0,0.47259122133255005
15,X19,X17,1,0.4725871980190277
16,X10,X72,0,0.4725850522518158
17,X10,X72,1,0.47258150577545166
18,X8,X93,0,0.47258099913597107
19,X8,X93,1,0.4725764989852905
20,X72,X93,0,0.4725821912288666
21,X72,X93,1,0.47257769107818604
22,X38,X30,0,0.47258320450782776
23,X38,X30,1,0.47257888317108154
24,X21,X72,0,0.47258126735687256
25,X21,X72,1,0.4725772440433502
26,X65,X57,0,0.4725843369960785
27,X65,X57,1,0.47258007526397705
28,X36,X30,0,0.47258269786834717
29,X36,X30,1,0.47257816791534424
30,X0,X83,0,0.47255653142929077
31,X0,X83,1,0.47255417704582214
32,X4,X53,0,0.47258269786834717
33,X4,X53,1,0.47257861495018005
34,X29,X81,0,0.47258031368255615
35,X29,X81,1,0.4725760519504547
36,X3,X14,0,0.47258079051971436
37,X3,X14,1,0.4725762605667114
38,X70,X6,0,0.47258126735687256
39,X70,X6,1,0.4725772440433502
40,X61,X18,0,0.47259625792503357
41,X61,X18,1,0.47259220480918884
42,X97,X59,0,0.4725853204727173
43,X97,X59,1,0.47258126735687256
44,X74,X5,0,0.47258031368255615
45,X74,X5,1,0.4725758135318756
46,X88,X73,0,0.47259077429771423
47,X88,X73,1,0.4725867211818695
48,X28,X6,0,0.47258150577545166
49,X28,X6,1,0.4725770056247711
50,X98,X42,0,0.472589373588562
51,X98,X42,1,0.4725853204727173
52,X80,X2,0,0.4725848436355591
53,X80,X2,1,0.47258055210113525
54,X78,X35,0,0.4725874364376068
55,X78,X35,1,0.47258320450782776
56,X82,X80,0,0.47259363532066345
57,X82,X80,1,0.47258955240249634
58,X71,X61,0,0.4725898206233978
59,X71,X61,1,0.472585529088974
60,X31,X57,0,0.4725850522518158
61,X31,X57,1,0.47258099913597107
62,X83,X78,0,0.4725986123085022
63,X83,X78,1,0.47259458899497986
64,X47,X57,0,0.47258126735687256
