,target_var,condition_var,condition_val,prob,prob_std
0,X0,X3,False,0.503143060207367,2.462376496820505e-07
1,X0,X3,True,0.5031425356864929,2.513152488206529e-07
2,X0,X40,False,0.503142488002777,2.4623764968802253e-07
3,X0,X40,True,0.5031422972679138,0.0
4,X0,X99,False,0.503142774105072,0.0
5,X0,X99,True,0.503142774105072,5.026304976413058e-07
6,X12,X82,False,0.5031909644603729,5.340449037438874e-07
7,X12,X82,True,0.5031909346580505,0.0
8,X12,X84,False,0.5031909346580505,0.0
9,X12,X84,True,0.5031909346580505,0.0
10,X2,X40,False,0.5031917095184326,2.5131524882027674e-07
11,X2,X40,True,0.5031914710998535,0.0
12,X2,X59,False,0.5031918048858642,2.3033423019692427e-07
13,X2,X59,True,0.5031917095184326,2.5131524884101205e-07
14,X21,X66,False,0.5031917572021485,2.4623764967583674e-07
15,X21,X66,True,0.5031914710998535,0.0
16,X24,X3,False,0.5031914710998535,0.0
17,X24,X3,True,0.5031916618347168,2.4623764969211767e-07
18,X24,X40,False,0.5031917095184326,2.513152488265043e-07
19,X24,X40,True,0.5031911492347717,2.770173558879605e-07
20,X25,X95,False,0.503191202878952,2.8272965493006114e-07
21,X25,X95,True,0.5031919479370117,0.0
22,X3,X0,False,0.5031803011894226,2.3033423020675928e-07
23,X3,X0,True,0.5031802535057068,2.4623764968391797e-07
24,X3,X24,False,0.5031914710998535,0.0
25,X3,X24,True,0.5031917095184326,2.5131524882027674e-07
26,X3,X40,False,0.5031915426254272,5.232550055756371e-07
27,X3,X40,True,0.5031917095184326,2.51315248813478e-07
28,X3,X94,False,0.5031910955905914,2.5912600897240244e-07
29,X3,X94,True,0.5031914710998535,0.0
30,X34,X92,False,0.5031912565231323,2.770173558861357e-07
31,X34,X92,True,0.5031917572021485,2.4623764968354353e-07
32,X40,X0,False,0.5031799674034119,0.0
33,X40,X0,True,0.5031799674034119,0.0
34,X40,X2,False,0.5031918525695801,2.0105219904716475e-07
35,X40,X2,True,0.5031914710998535,0.0
36,X40,X24,False,0.5031914710998535,0.0
37,X40,X24,True,0.5031912565231323,2.7701735588895585e-07
38,X40,X3,False,0.5031916618347168,2.462376496818088e-07
39,X40,X3,True,0.5031914710998535,0.0
40,X40,X86,False,0.5031817793846131,4.924752993466114e-07
41,X40,X86,True,0.5031820595264435,2.0154245142786087e-07
42,X40,X94,False,0.5031909346580505,0.0
43,X40,X94,True,0.5031909346580505,0.0
44,X41,X85,False,0.5031909346580505,0.0
45,X41,X85,True,0.5031919479370117,0.0
46,X42,X60,False,0.5031914710998535,0.0
47,X42,X60,True,0.5031914710998535,0.0
48,X49,X80,False,0.5031914710998535,0.0
49,X49,X80,True,0.5031914710998535,0.0
50,X59,X2,False,0.5031914710998535,0.0
51,X59,X2,True,0.5031914710998535,0.0
52,X59,X86,False,0.5031819343566895,0.0
53,X59,X86,True,0.5031819343566895,0.0
54,X60,X42,False,0.5031914710998535,0.0
55,X60,X42,True,0.5031914710998535,0.0
56,X61,X8,False,0.5031906962394714,2.513152488206529e-07
57,X61,X8,True,0.5031909644603729,5.34044903738036e-07
58,X64,X66,False,0.5031917095184326,2.51315248811639e-07
59,X64,X66,True,0.5031917095184326,2.5131524882027674e-07
60,X66,X21,False,0.5031909346580505,0.0
61,X66,X21,True,0.5031911492347717,2.77017355887131e-07
62,X66,X64,False,0.5031914710998535,0.0
63,X66,X64,True,0.5031914710998535,0.0
64,X8,X61,False,0.5031909346580505,0.0
65,X8,X61,True,0.5031915426254272,5.232550055782107e-07
66,X8,X84,False,0.5031909346580505,0.0
67,X8,X84,True,0.5031909346580505,0.0
68,X80,X49,False,0.5031916618347168,2.4623764968802253e-07
69,X80,X49,True,0.5031911492347717,2.770173558844768e-07
70,X82,X12,False,0.5031910955905914,2.591260089729345e-07
71,X82,X12,True,0.5031910955905914,2.591260089786095e-07
72,X84,X12,False,0.5031904578208923,0.0
73,X84,X12,True,0.5031909346580505,0.0
74,X84,X8,False,0.5031914710998535,0.0
75,X84,X8,True,0.5031904578208923,0.0
76,X85,X41,False,0.5031914710998535,0.0
77,X85,X41,True,0.5031914710998535,0.0
78,X86,X40,False,0.5031914710998535,0.0
79,X86,X40,True,0.503191202878952,2.8272965492616023e-07
80,X86,X59,False,0.5031914710998535,0.0
81,X86,X59,True,0.503191202878952,2.8272965492616023e-07
82,X86,X94,False,0.5031918048858642,2.3033423019445157e-07
83,X86,X94,True,0.5031914710998535,0.0
84,X89,X98,False,0.5031914710998535,0.0
85,X89,X98,True,0.5031912565231323,2.770173558844768e-07
86,X92,X34,False,0.503191614151001,2.3033423020521384e-07
87,X92,X34,True,0.5031914710998535,0.0
88,X94,X3,False,0.5031917572021485,2.462376496788228e-07
89,X94,X3,True,0.5031914710998535,0.0
90,X94,X40,False,0.5031911492347717,2.770173558866334e-07
91,X94,X40,True,0.5031911492347717,2.770173558849745e-07
92,X94,X86,False,0.503181666135788,2.8272965492616023e-07
93,X94,X86,True,0.5031819343566895,0.0
94,X95,X25,False,0.5031914710998535,0.0
95,X95,X25,True,0.5031914710998535,0.0
96,X98,X89,False,0.5031913101673127,2.59126008981447e-07
97,X98,X89,True,0.5031914710998535,0.0
98,X99,X0,False,0.5031798720359802,4.924752993521379e-07
99,X99,X0,True,0.5031801104545593,2.3033423020675928e-07
