target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X27,X85,0,,0.5340420504411062,,,free,0.0150846539951139,0.6,39.5,0.5,"['X3', 'X99', 'X16', 'X68', 'X98', 'X93', 'X63', 'X26', 'X73', 'X65', 'X95', 'X34', 'X58', 'X71', 'X11', 'X90', 'X55', 'X89', 'X29', 'X2', 'X25', 'X79', 'X92', 'X81', 'X49', 'X6', 'X1', 'X22', 'X19', 'X54', 'X24', 'X61', 'X4', 'X23', 'X82', 'X12', 'X40', 'X46', 'X75', 'X7', 'X35', 'X17', 'X36', 'X9', 'X28', 'X45', 'X76', 'X67', 'X53', 'X84', 'X33', 'X94', 'X69', 'X21', 'X56', 'X59', 'X18', 'X8', 'X43', 'X41', 'X47', 'X52', 'X96', 'X74', 'X86', 'X57', 'X87', 'X62', 'X64', 'X31', 'X37', 'X39', 'X10', 'X13', 'X97', 'X70', 'X42', 'X14', 'X83', 'X50', 'X66', 'X20', 'X32', 'X60', 'X91', 'X48', 'X80', 'X5', 'X72', 'X15', 'X88', 'X38']",checkpoint-30000,0.0
X27,X85,1,,0.5340382556120554,,,free,0.0100170935919021,0.6,34.833333333333336,0.6666666666666666,"['X99', 'X16', 'X68', 'X98', 'X93', 'X63', 'X73', 'X65', 'X95', 'X34', 'X58', 'X71', 'X11', 'X90', 'X25', 'X89', 'X55', 'X29', 'X2', 'X79', 'X92', 'X49', 'X81', 'X1', 'X6', 'X54', 'X19', 'X22', 'X24', 'X61', 'X0', 'X82', 'X23', 'X4', 'X40', 'X12', 'X46', 'X7', 'X75', 'X35', 'X9', 'X36', 'X17', 'X28', 'X45', 'X44', 'X53', 'X84', 'X33', 'X67', 'X51', 'X94', 'X69', 'X56', 'X59', 'X18', 'X8', 'X43', 'X41', 'X47', 'X78', 'X30', 'X52', 'X96', 'X86', 'X74', 'X57', 'X77', 'X87', 'X62', 'X64', 'X31', 'X37', 'X39', 'X10', 'X70', 'X13', 'X97', 'X42', 'X14', 'X66', 'X20', 'X32', 'X60', 'X91', 'X48', 'X80', 'X72', 'X15', 'X5', 'X88']",checkpoint-30000,0.0
X22,X27,0,,0.7047800123691559,,,free,0.0189685118778315,0.4,25.0,0.5,"['X3', 'X68', 'X98', 'X26', 'X73', 'X65', 'X95', 'X34', 'X71', 'X11', 'X90', 'X55', 'X25', 'X89', 'X29', 'X79', 'X49', 'X81', 'X6', 'X1', 'X54', 'X19', 'X24', 'X0', 'X82', 'X23', 'X4', 'X12', 'X40', 'X46', 'X75', 'X9', 'X28', 'X76', 'X44', 'X53', 'X84', 'X67', 'X85', 'X51', 'X94', 'X69', 'X33', 'X21', 'X56', 'X59', 'X18', 'X47', 'X78', 'X96', 'X74', 'X86', 'X57', 'X77', 'X87', 'X64', 'X37', 'X39', 'X70', 'X97', 'X50', 'X20', 'X60', 'X5', 'X15', 'X88', 'X38']",checkpoint-30000,0.0
X22,X27,1,,0.7381328582763672,,,free,0.0292711353924676,0.5,37.4,0.6,"['X3', 'X99', 'X16', 'X68', 'X98', 'X93', 'X63', 'X26', 'X95', 'X65', 'X73', 'X34', 'X58', 'X71', 'X11', 'X25', 'X29', 'X2', 'X79', 'X92', 'X49', 'X6', 'X1', 'X54', 'X19', 'X61', 'X0', 'X4', 'X82', 'X23', 'X12', 'X40', 'X46', 'X7', 'X75', 'X36', 'X35', 'X9', 'X17', 'X28', 'X45', 'X76', 'X44', 'X53', 'X84', 'X33', 'X85', 'X51', 'X94', 'X21', 'X56', 'X59', 'X18', 'X43', 'X8', 'X41', 'X47', 'X78', 'X30', 'X52', 'X96', 'X86', 'X74', 'X57', 'X77', 'X62', 'X64', 'X31', 'X37', 'X39', 'X10', 'X13', 'X97', 'X70', 'X42', 'X14', 'X83', 'X50', 'X66', 'X20', 'X32', 'X60', 'X48', 'X91', 'X80', 'X5', 'X72', 'X15', 'X88', 'X38']",checkpoint-30000,0.0
X16,X6,0,,0.6236337849072048,,,free,0.0126415675006546,0.7,30.0,0.2857142857142857,"['X3', 'X99', 'X27', 'X68', 'X98', 'X93', 'X63', 'X26', 'X95', 'X73', 'X65', 'X34', 'X58', 'X71', 'X11', 'X90', 'X25', 'X55', 'X29', 'X2', 'X89', 'X79', 'X92', 'X81', 'X49', 'X1', 'X22', 'X54', 'X19', 'X24', 'X61', 'X0', 'X82', 'X23', 'X40', 'X12', 'X46', 'X75', 'X7', 'X36', 'X9', 'X17', 'X45', 'X28', 'X76', 'X44', 'X67', 'X84', 'X33', 'X51', 'X85', 'X94', 'X69', 'X56', 'X21', 'X59', 'X18', 'X8', 'X43', 'X41', 'X47', 'X78', 'X30', 'X52', 'X96', 'X77', 'X57', 'X62', 'X87', 'X64', 'X31', 'X37', 'X39', 'X10', 'X70', 'X97', 'X13', 'X42', 'X14', 'X83', 'X50', 'X66', 'X20', 'X32', 'X60', 'X91', 'X48', 'X80', 'X5', 'X72', 'X15', 'X88', 'X38']",checkpoint-30000,0.0
X16,X6,1,,0.6261361837387085,,,free,0.0224338168141801,0.4,20.5,0.0,"['X3', 'X67', 'X33', 'X99', 'X85', 'X69', 'X56', 'X68', 'X43', 'X8', 'X41', 'X47', 'X73', 'X34', 'X52', 'X96', 'X11', 'X74', 'X77', 'X90', 'X87', 'X25', 'X29', 'X2', 'X79', 'X37', 'X39', 'X10', 'X92', 'X81', 'X49', 'X1', 'X97', 'X22', 'X54', 'X42', 'X14', 'X83', 'X82', 'X4', 'X23', 'X12', 'X32', 'X60', 'X48', 'X75', 'X91', 'X35', 'X9', 'X46', 'X15', 'X88', 'X28', 'X38']",checkpoint-30000,0.0
X23,X27,0,,0.6344447902270726,,,free,0.0232033983360138,0.7,18.285714285714285,0.0,"['X3', 'X99', 'X16', 'X68', 'X98', 'X93', 'X63', 'X26', 'X73', 'X95', 'X65', 'X34', 'X58', 'X71', 'X11', 'X90', 'X25', 'X55', 'X29', 'X89', 'X2', 'X79', 'X92', 'X49', 'X81', 'X6', 'X1', 'X22', 'X19', 'X61', 'X0', 'X82', 'X4', 'X40', 'X12', 'X46', 'X35', 'X36', 'X9', 'X28', 'X45', 'X53', 'X33', 'X85', 'X94', 'X69', 'X56', 'X18', 'X43', 'X41', 'X47', 'X78', 'X30', 'X52', 'X96', 'X86', 'X57', 'X77', 'X87', 'X62', 'X64', 'X31', 'X37', 'X39', 'X10', 'X70', 'X97', 'X13', 'X42', 'X14', 'X66', 'X20', 'X48', 'X91', 'X80', 'X72', 'X15', 'X88', 'X38']",checkpoint-30000,0.0
X23,X27,1,,0.6439222395420074,,,free,0.0141748778668165,0.4,26.75,0.0,"['X3', 'X16', 'X93', 'X63', 'X26', 'X95', 'X34', 'X58', 'X71', 'X11', 'X90', 'X55', 'X29', 'X2', 'X79', 'X92', 'X49', 'X81', 'X6', 'X1', 'X54', 'X19', 'X24', 'X61', 'X0', 'X82', 'X4', 'X12', 'X46', 'X75', 'X7', 'X36', 'X17', 'X35', 'X9', 'X45', 'X28', 'X76', 'X67', 'X84', 'X33', 'X85', 'X51', 'X94', 'X21', 'X56', 'X59', 'X18', 'X43', 'X41', 'X47', 'X30', 'X52', 'X96', 'X86', 'X77', 'X57', 'X62', 'X87', 'X64', 'X37', 'X39', 'X70', 'X13', 'X97', 'X42', 'X14', 'X83', 'X50', 'X66', 'X60', 'X91', 'X72', 'X15', 'X88', 'X38']",checkpoint-30000,0.0
X27,X23,0,,0.5411982072724236,,,free,0.0133404456313039,0.9,39.0,0.5555555555555556,"['X3', 'X99', 'X16', 'X68', 'X98', 'X93', 'X63', 'X26', 'X95', 'X65', 'X73', 'X34', 'X58', 'X71', 'X11', 'X90', 'X25', 'X55', 'X29', 'X2', 'X89', 'X79', 'X92', 'X49', 'X81', 'X1', 'X6', 'X54', 'X19', 'X22', 'X24', 'X61', 'X0', 'X4', 'X82', 'X12', 'X40', 'X46', 'X75', 'X7', 'X36', 'X17', 'X9', 'X35', 'X28', 'X45', 'X76', 'X44', 'X67', 'X53', 'X33', 'X51', 'X84', 'X94', 'X21', 'X69', 'X85', 'X56', 'X59', 'X18', 'X8', 'X43', 'X41', 'X78', 'X30', 'X52', 'X96', 'X74', 'X86', 'X57', 'X77', 'X62', 'X87', 'X64', 'X31', 'X37', 'X39', 'X10', 'X13', 'X97', 'X70', 'X42', 'X14', 'X83', 'X50', 'X66', 'X20', 'X32', 'X60', 'X91', 'X48', 'X80', 'X72', 'X15', 'X5', 'X88', 'X38']",checkpoint-30000,0.0
X27,X23,1,,0.5340132912000021,,,free,0.0117553111513613,0.3,20.0,0.3333333333333333,"['X3', 'X67', 'X84', 'X33', 'X99', 'X53', 'X94', 'X69', 'X56', 'X51', 'X59', 'X98', 'X8', 'X43', 'X41', 'X47', 'X26', 'X78', 'X30', 'X95', 'X65', 'X86', 'X57', 'X62', 'X55', 'X89', 'X79', 'X37', 'X81', 'X13', 'X1', 'X6', 'X19', 'X24', 'X61', 'X83', 'X0', 'X50', 'X20', 'X40', 'X60', 'X91', 'X48', 'X7', 'X80', 'X5', 'X72', 'X15', 'X35', 'X17', 'X9', 'X38', 'X76', 'X44']",checkpoint-30000,0.0
