target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X38,X49,0,,0.4827684946358204,,,free,0.0320181016981557,0.8,17.625,0.625,"['X20', 'X15', 'X85', 'X46', 'X83', 'X16', 'X92', 'X78', 'X53', 'X22', 'X7', 'X29', 'X19', 'X35', 'X64', 'X69', 'X56', 'X47', 'X34', 'X51', 'X39', 'X27', 'X94', 'X84', 'X99', 'X41', 'X5', 'X68', 'X18', 'X26', 'X50', 'X93', 'X58', 'X14', 'X80', 'X76', 'X74', 'X72', 'X86', 'X43', 'X33', 'X65', 'X73', 'X17', 'X71', 'X2', 'X67', 'X12', 'X91', 'X0', 'X23', 'X24', 'X59', 'X28', 'X6', 'X60', 'X36', 'X3', 'X25', 'X4', 'X61', 'X81', 'X82', 'X45', 'X30', 'X87', 'X9', 'X75', 'X70', 'X98', 'X57', 'X79', 'X62']",checkpoint-5000,0.0
X38,X49,1,,0.4588570843140284,,,free,0.0253246296001305,0.6,17.333333333333332,0.3333333333333333,"['X20', 'X10', 'X26', 'X93', 'X58', 'X14', 'X76', 'X80', 'X15', 'X74', 'X46', 'X65', 'X83', 'X33', 'X16', 'X73', 'X48', 'X17', 'X71', 'X92', 'X53', 'X22', 'X2', 'X66', 'X29', 'X21', 'X19', 'X35', 'X91', 'X32', 'X1', 'X56', 'X77', 'X0', 'X90', 'X23', 'X24', 'X34', 'X28', 'X6', 'X60', 'X36', 'X79', 'X27', 'X8', 'X39', 'X3', 'X51', 'X25', 'X61', 'X94', 'X81', 'X89', 'X45', 'X99', 'X87', 'X95', 'X5', 'X98', 'X18', 'X62']",checkpoint-5000,0.0
X53,X7,0,,0.3837602568997277,,,free,0.0367617073123408,0.9,5.777777777777778,0.3333333333333333,"['X10', 'X93', 'X58', 'X14', 'X15', 'X76', 'X85', 'X74', 'X43', 'X83', 'X33', 'X16', 'X73', 'X48', 'X92', 'X38', 'X67', 'X2', 'X66', 'X35', 'X0', 'X23', 'X24', 'X34', 'X28', 'X36', 'X39', 'X27', 'X61', 'X94', 'X81', 'X82', 'X49', 'X45', 'X99', 'X87', 'X9', 'X41', 'X70', 'X98', 'X18']",checkpoint-5000,0.0
X53,X7,1,,0.421899676322937,,,free,0.0441227493132543,0.9,5.777777777777778,0.8888888888888888,"['X10', 'X50', 'X14', 'X15', 'X76', 'X74', 'X72', 'X86', 'X43', 'X83', 'X97', 'X17', 'X92', 'X38', 'X2', 'X67', 'X66', 'X29', 'X91', 'X35', 'X56', 'X77', 'X23', 'X24', 'X34', 'X28', 'X60', 'X36', 'X27', 'X3', 'X18', 'X25', 'X61', 'X89', 'X81', 'X45', 'X99', 'X87', 'X9', 'X98', 'X79']",checkpoint-5000,0.0
X49,X7,0,,0.5209082961082458,,,free,0.0266930979470677,0.5,15.8,0.8,"['X93', 'X58', 'X15', 'X14', 'X76', 'X80', 'X85', 'X74', 'X46', 'X65', 'X33', 'X86', 'X16', 'X73', 'X71', 'X92', 'X78', 'X38', 'X53', 'X2', 'X29', 'X91', 'X32', 'X35', 'X69', 'X90', 'X0', 'X23', 'X34', 'X59', 'X28', 'X51', 'X8', 'X36', 'X39', 'X27', 'X3', 'X18', 'X25', 'X94', 'X89', 'X82', 'X45', 'X95', 'X9', 'X41', 'X68', 'X98', 'X57', 'X79']",checkpoint-5000,0.0
X49,X7,1,,0.5297890305519104,,,free,0.0223492692578653,0.5,19.2,0.8,"['X46', 'X97', 'X92', 'X78', 'X53', 'X29', 'X35', 'X32', 'X1', 'X69', 'X77', 'X47', 'X34', 'X51', 'X8', 'X39', 'X27', 'X79', 'X94', 'X99', 'X95', 'X68', 'X10', 'X26', 'X58', 'X76', 'X74', 'X72', 'X33', 'X73', 'X48', 'X17', 'X38', 'X67', 'X21', 'X91', 'X90', 'X23', 'X24', 'X28', 'X6', 'X36', 'X3', 'X25', 'X81', 'X82', 'X45', 'X87', 'X70', 'X98', 'X57', 'X59']",checkpoint-5000,0.0
X0,X32,0,,0.6867695025035313,,,free,0.0792754451413657,0.7,7.571428571428571,0.4285714285714285,"['X93', 'X50', 'X58', 'X14', 'X15', 'X80', 'X72', 'X43', 'X33', 'X16', 'X73', 'X92', 'X78', 'X53', 'X2', 'X66', 'X7', 'X35', 'X91', 'X1', 'X56', 'X77', 'X47', 'X24', 'X34', 'X40', 'X28', 'X51', 'X8', 'X6', 'X36', 'X27', 'X3', 'X68', 'X94', 'X81', 'X49', 'X95', 'X9', 'X30', 'X98', 'X57', 'X18', 'X62']",checkpoint-5000,0.0
X0,X32,1,,0.6955174803733826,,,free,0.0401887553875891,0.7,17.714285714285715,0.4285714285714285,"['X20', 'X15', 'X55', 'X46', 'X83', 'X16', 'X97', 'X78', 'X92', 'X22', 'X53', 'X7', 'X29', 'X19', 'X1', 'X35', 'X69', 'X56', 'X77', 'X40', 'X34', 'X51', 'X8', 'X79', 'X94', 'X49', 'X84', 'X99', 'X95', 'X41', 'X68', 'X18', 'X26', 'X50', 'X93', 'X10', 'X58', 'X14', 'X76', 'X74', 'X86', 'X43', 'X33', 'X73', 'X48', 'X17', 'X71', 'X38', 'X2', 'X67', 'X66', 'X12', 'X91', 'X90', 'X23', 'X24', 'X28', 'X6', 'X60', 'X3', 'X25', 'X63', 'X61', 'X81', 'X82', 'X45', 'X87', 'X9', 'X30', 'X98', 'X57', 'X59', 'X62']",checkpoint-5000,0.0
X40,X50,0,,0.2685783971101045,,,free,0.0615398200090982,0.8,7.375,0.375,"['X10', 'X58', 'X74', 'X72', 'X43', 'X83', 'X16', 'X97', 'X73', 'X17', 'X71', 'X92', 'X78', 'X7', 'X29', 'X35', 'X91', 'X1', 'X77', 'X0', 'X90', 'X23', 'X24', 'X28', 'X60', 'X79', 'X27', 'X94', 'X81', 'X89', 'X84', 'X45', 'X99', 'X95', 'X98', 'X59', 'X62']",checkpoint-5000,0.0
X40,X50,1,,0.2940214541223314,,,free,0.0502202357683983,0.9,18.55555555555556,0.7777777777777778,"['X20', 'X15', 'X55', 'X46', 'X83', 'X97', 'X16', 'X78', 'X92', 'X22', 'X7', 'X29', 'X19', 'X35', 'X1', 'X69', 'X56', 'X77', 'X47', 'X34', 'X39', 'X27', 'X79', 'X94', 'X84', 'X99', 'X95', 'X41', 'X68', 'X18', 'X70', 'X10', 'X58', 'X80', 'X76', 'X74', 'X72', 'X86', 'X43', 'X65', 'X73', 'X48', 'X17', 'X71', 'X38', 'X67', 'X2', 'X66', 'X12', 'X91', 'X0', 'X23', 'X24', 'X28', 'X6', 'X36', 'X25', 'X61', 'X81', 'X45', 'X87', 'X9', 'X30', 'X98', 'X59', 'X62']",checkpoint-5000,0.0
