,Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
0,0.0,X0,X1,0,3.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
1,1.0,X0,X1,1,3.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
2,2.0,X0,X2,0,7.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
3,3.0,X0,X2,1,7.0,0.8826174256678752,0.8826174256678752,0.0,true,,,,,,,
4,4.0,X0,X3,0,-1.0,0.8826174256678752,0.8826174256678752,0.0,true,,,,,,,
5,5.0,X0,X3,1,-1.0,0.8826174256678752,0.8826174256678752,0.0,true,,,,,,,
6,6.0,X0,X4,0,6.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
7,7.0,X0,X4,1,6.0,0.8826174256678752,0.8826174256678752,0.0,true,,,,,,,
8,8.0,X0,X5,0,2.0,0.4030089278231176,0.8826174256678752,0.4796084978447575,true,,,,,,,
9,9.0,X0,X5,1,2.0,0.8828875505172002,0.8826174256678752,0.000270124849325,true,,,,,,,
10,10.0,X0,X6,0,4.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
11,11.0,X0,X6,1,4.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
12,12.0,X0,X7,0,2.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
13,13.0,X0,X7,1,2.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
14,14.0,X0,X8,0,4.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
15,15.0,X0,X8,1,4.0,0.882617425667875,0.8826174256678752,1.1102230246251563e-16,true,,,,,,,
16,16.0,X0,X9,0,9.0,0.8826174256678752,0.8826174256678752,0.0,true,,,,,,,
17,17.0,X0,X9,1,9.0,0.8826174256678752,0.8826174256678752,0.0,true,,,,,,,
