target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X54,X93,0,,0.4487265557050705,,,free,0.0559535361369052,1.0,14.1,0.3,"['X63', 'X57', 'X9', 'X88', 'X62', 'X34', 'X96', 'X49', 'X6', 'X99', 'X42', 'X91', 'X55', 'X18', 'X41', 'X77', 'X39', 'X20', 'X29', 'X81', 'X0', 'X66', 'X78', 'X90', 'X14', 'X4', 'X83', 'X38', 'X19', 'X80', 'X98', 'X28', 'X59', 'X82', 'X97', 'X84', 'X2', 'X45', 'X23', 'X3', 'X31', 'X36', 'X60', 'X46', 'X94', 'X64', 'X35', 'X10', 'X33', 'X15', 'X32', 'X25', 'X13', 'X95', 'X70', 'X11', 'X44', 'X89', 'X68', 'X47', 'X37', 'X48', 'X12', 'X67']",checkpoint-5000,0.0
X54,X93,1,,0.438324232896169,,,free,0.0926403115452266,0.9,9.555555555555555,0.2222222222222222,"['X19', 'X80', 'X57', 'X9', 'X17', 'X28', 'X62', 'X34', 'X97', 'X96', 'X84', 'X2', 'X45', 'X99', 'X3', 'X91', 'X55', 'X31', 'X18', 'X46', 'X41', 'X40', 'X77', 'X64', 'X35', 'X29', 'X33', 'X15', 'X32', 'X25', 'X13', 'X0', 'X66', 'X14', 'X70', 'X11', 'X56', 'X21', 'X44', 'X68', 'X1', 'X4', 'X12', 'X48', 'X78', 'X67']",checkpoint-5000,0.0
X28,X9,0,,0.2770135353008906,,,free,0.0311795827390605,0.9,13.444444444444445,0.5555555555555556,"['X63', 'X57', 'X88', 'X34', 'X62', 'X96', 'X92', 'X49', 'X99', 'X42', 'X91', 'X18', 'X41', 'X69', 'X40', 'X77', 'X54', 'X20', 'X29', 'X81', 'X0', 'X75', 'X14', 'X1', 'X4', 'X12', 'X19', 'X80', 'X98', 'X59', 'X82', 'X97', 'X24', 'X2', 'X53', 'X45', 'X85', 'X23', 'X3', 'X31', 'X36', 'X52', 'X79', 'X46', 'X64', 'X35', 'X10', 'X33', 'X15', 'X32', 'X25', 'X13', 'X95', 'X70', 'X11', 'X21', 'X44', 'X89', 'X68', 'X47', 'X30', 'X22', 'X48', 'X78', 'X67']",checkpoint-5000,0.0
X28,X9,1,,0.2685847514205509,,,free,0.025114005725208,0.9,13.555555555555555,0.6666666666666666,"['X57', 'X62', 'X34', 'X96', 'X6', 'X42', 'X99', 'X55', 'X91', 'X18', 'X41', 'X69', 'X26', 'X40', 'X77', 'X54', 'X20', 'X39', 'X29', 'X81', 'X0', 'X14', 'X1', 'X4', 'X12', 'X38', 'X80', 'X59', 'X93', 'X97', 'X84', 'X2', 'X45', 'X3', 'X87', 'X23', 'X31', 'X36', 'X52', 'X46', 'X58', 'X94', 'X64', 'X35', 'X10', 'X33', 'X15', 'X32', 'X13', 'X95', 'X70', 'X56', 'X44', 'X89', 'X68', 'X22', 'X48', 'X78', 'X67']",checkpoint-5000,0.0
X90,X44,0,,0.8917553027470907,,,free,0.0030808124933183,0.6,2.5,0.1666666666666666,"['X70', 'X56', 'X57', 'X83', 'X87', 'X29', 'X81', 'X79', 'X1', 'X4', 'X59', 'X25', 'X37', 'X93', 'X67']",checkpoint-5000,0.0
X90,X44,1,,0.8958820369508531,,,free,0.0125083168803791,0.9,4.444444444444445,0.4444444444444444,"['X94', 'X40', 'X77', 'X67', 'X57', 'X80', 'X98', 'X10', 'X29', 'X33', 'X15', 'X28', 'X62', 'X25', 'X13', 'X24', 'X96', 'X92', 'X2', 'X75', 'X95', 'X70', 'X56', 'X49', 'X3', 'X23', 'X36', 'X52', 'X18', 'X68', 'X47', 'X4', 'X1', 'X37', 'X50']",checkpoint-5000,0.0
X2,X39,0,,0.2317532375454902,,,free,0.0574985056498923,0.8,16.75,0.125,"['X63', 'X57', 'X9', 'X62', 'X34', 'X96', 'X49', 'X6', 'X99', 'X42', 'X55', 'X91', 'X18', 'X41', 'X69', 'X40', 'X77', 'X54', 'X20', 'X29', 'X81', 'X90', 'X0', 'X66', 'X75', 'X14', 'X1', 'X4', 'X83', 'X38', 'X19', 'X80', 'X98', 'X28', 'X59', 'X93', 'X97', 'X24', 'X84', 'X45', 'X85', 'X87', 'X23', 'X31', 'X52', 'X79', 'X8', 'X60', 'X46', 'X94', 'X64', 'X35', 'X10', 'X33', 'X15', 'X32', 'X25', 'X13', 'X95', 'X11', 'X70', 'X56', 'X44', 'X89', 'X68', 'X47', 'X37', 'X30', 'X22', 'X12', 'X67']",checkpoint-5000,0.0
X2,X39,1,,0.1956876680254936,,,free,0.0141685634381858,1.0,5.4,0.3,"['X38', 'X63', 'X57', 'X9', 'X28', 'X59', 'X34', 'X62', 'X84', 'X45', 'X99', 'X55', 'X91', 'X23', 'X52', 'X8', 'X41', 'X94', 'X64', 'X54', 'X29', 'X33', 'X15', 'X0', 'X95', 'X11', 'X70', 'X89', 'X68', 'X1', 'X4', 'X37', 'X48', 'X78', 'X67']",checkpoint-5000,0.0
X46,X79,0,,0.2901208036475711,,,free,0.0476480950290173,0.9,9.666666666666666,0.5555555555555556,"['X63', 'X62', 'X34', 'X92', 'X96', 'X99', 'X55', 'X91', 'X41', 'X40', 'X77', 'X54', 'X39', 'X29', 'X81', 'X0', 'X66', 'X78', 'X1', 'X4', 'X83', 'X38', 'X80', 'X98', 'X28', 'X59', 'X24', 'X97', 'X84', 'X45', 'X23', 'X3', 'X87', 'X36', 'X52', 'X8', 'X60', 'X64', 'X35', 'X33', 'X32', 'X25', 'X95', 'X70', 'X11', 'X56', 'X21', 'X44', 'X89', 'X68', 'X47', 'X37', 'X30', 'X22', 'X48', 'X12', 'X67']",checkpoint-5000,0.0
X46,X79,1,,0.2851685285568237,,,free,0.0597194899718359,0.9,26.33333333333333,0.7777777777777778,"['X63', 'X57', 'X9', 'X17', 'X34', 'X62', 'X92', 'X96', 'X49', 'X6', 'X42', 'X55', 'X91', 'X99', 'X7', 'X18', 'X41', 'X69', 'X40', 'X77', 'X54', 'X39', 'X20', 'X29', 'X81', 'X0', 'X66', 'X90', 'X75', 'X14', 'X1', 'X4', 'X12', 'X83', 'X50', 'X38', 'X19', 'X80', 'X98', 'X28', 'X59', 'X82', 'X93', 'X97', 'X84', 'X2', 'X53', 'X45', 'X85', 'X23', 'X3', 'X87', 'X36', 'X31', 'X52', 'X8', 'X60', 'X94', 'X64', 'X35', 'X10', 'X33', 'X15', 'X32', 'X25', 'X13', 'X95', 'X11', 'X70', 'X56', 'X21', 'X44', 'X89', 'X68', 'X47', 'X37', 'X30', 'X22', 'X48', 'X78', 'X67']",checkpoint-5000,0.0
