target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X51,X9,0,,0.2774499468505382,,,free,0.0078137371407663,0.8,34.875,0.5,"['X40', 'X87', 'X12', 'X99', 'X36', 'X93', 'X67', 'X38', 'X72', 'X80', 'X32', 'X96', 'X57', 'X41', 'X81', 'X62', 'X5', 'X10', 'X78', 'X29', 'X98', 'X76', 'X13', 'X4', 'X8', 'X20', 'X79', 'X31', 'X3', 'X88', 'X0', 'X54', 'X42', 'X83', 'X66', 'X58', 'X65', 'X50', 'X6', 'X48', 'X61', 'X59', 'X28', 'X53', 'X75', 'X37', 'X70', 'X7', 'X1', 'X73', 'X23', 'X45', 'X56', 'X68', 'X21', 'X82', 'X24', 'X26', 'X97', 'X25', 'X27', 'X90', 'X30', 'X92', 'X18', 'X17', 'X39', 'X69', 'X35', 'X85', 'X94', 'X11', 'X60', 'X19', 'X22', 'X49', 'X63', 'X43', 'X14', 'X46', 'X86', 'X89', 'X52', 'X55', 'X91', 'X15', 'X77', 'X16', 'X84', 'X71', 'X2', 'X47', 'X95', 'X44', 'X33']",checkpoint-30000,0.0
X51,X9,1,,0.2794735804200172,,,free,0.0146843376646701,0.4,27.0,0.5,"['X40', 'X12', 'X36', 'X99', 'X93', 'X67', 'X72', 'X32', 'X57', 'X62', 'X81', 'X5', 'X78', 'X29', 'X98', 'X76', 'X13', 'X4', 'X79', 'X31', 'X3', 'X88', 'X0', 'X54', 'X42', 'X83', 'X65', 'X58', 'X50', 'X6', 'X48', 'X61', 'X59', 'X28', 'X75', 'X37', 'X70', 'X1', 'X23', 'X73', 'X45', 'X21', 'X97', 'X24', 'X26', 'X27', 'X90', 'X30', 'X18', 'X39', 'X69', 'X35', 'X85', 'X64', 'X11', 'X22', 'X49', 'X33', 'X63', 'X43', 'X14', 'X46', 'X86', 'X52', 'X55', 'X91', 'X77', 'X16', 'X84', 'X2', 'X47', 'X95', 'X10']",checkpoint-30000,0.0
X10,X61,0,,0.9035390138626098,,,free,0.0041701118663972,0.5,34.6,0.4,"['X87', 'X40', 'X12', 'X93', 'X36', 'X99', 'X38', 'X67', 'X72', 'X80', 'X32', 'X96', 'X81', 'X5', 'X78', 'X29', 'X98', 'X76', 'X13', 'X4', 'X95', 'X8', 'X20', 'X79', 'X31', 'X3', 'X88', 'X0', 'X54', 'X42', 'X65', 'X58', 'X66', 'X50', 'X6', 'X48', 'X59', 'X28', 'X53', 'X75', 'X37', 'X70', 'X1', 'X73', 'X23', 'X45', 'X56', 'X68', 'X21', 'X82', 'X24', 'X26', 'X25', 'X27', 'X90', 'X92', 'X30', 'X18', 'X17', 'X69', 'X35', 'X9', 'X85', 'X64', 'X94', 'X11', 'X34', 'X19', 'X49', 'X63', 'X43', 'X14', 'X51', 'X46', 'X86', 'X89', 'X52', 'X55', 'X91', 'X77', 'X16', 'X84', 'X71', 'X47', 'X7', 'X44']",checkpoint-30000,0.0
X10,X61,1,,0.904393698487963,,,free,0.0068495692785232,0.7,30.571428571428573,0.2857142857142857,"['X40', 'X87', 'X12', 'X93', 'X80', 'X36', 'X38', 'X67', 'X72', 'X99', 'X32', 'X96', 'X57', 'X41', 'X62', 'X81', 'X5', 'X78', 'X29', 'X98', 'X76', 'X13', 'X8', 'X20', 'X79', 'X31', 'X3', 'X88', 'X0', 'X42', 'X83', 'X66', 'X58', 'X65', 'X50', 'X6', 'X48', 'X59', 'X28', 'X53', 'X75', 'X37', 'X70', 'X7', 'X1', 'X23', 'X73', 'X45', 'X56', 'X68', 'X21', 'X82', 'X26', 'X24', 'X97', 'X25', 'X27', 'X90', 'X92', 'X30', 'X18', 'X17', 'X39', 'X69', 'X35', 'X9', 'X85', 'X64', 'X94', 'X11', 'X60', 'X34', 'X19', 'X22', 'X49', 'X63', 'X43', 'X74', 'X14', 'X51', 'X46', 'X86', 'X89', 'X52', 'X55', 'X15', 'X77', 'X91', 'X16', 'X84', 'X2', 'X47', 'X95', 'X44', 'X33']",checkpoint-30000,0.0
X5,X82,0,,0.7867424607276916,,,free,0.0100050546147274,0.5,21.6,0.0,"['X87', 'X12', 'X99', 'X80', 'X67', 'X93', 'X38', 'X72', 'X96', 'X57', 'X41', 'X81', 'X62', 'X10', 'X78', 'X98', 'X13', 'X8', 'X20', 'X79', 'X31', 'X3', 'X88', 'X0', 'X42', 'X83', 'X65', 'X66', 'X50', 'X6', 'X61', 'X59', 'X28', 'X53', 'X75', 'X37', 'X1', 'X73', 'X23', 'X45', 'X68', 'X97', 'X24', 'X25', 'X27', 'X92', 'X30', 'X18', 'X17', 'X69', 'X35', 'X9', 'X85', 'X11', 'X60', 'X34', 'X22', 'X63', 'X74', 'X46', 'X86', 'X89', 'X52', 'X55', 'X15', 'X91', 'X77', 'X84', 'X71', 'X2', 'X47', 'X95', 'X33']",checkpoint-30000,0.0
X5,X82,1,,0.7746758088469505,,,free,0.0119983458784197,0.8,20.0,0.375,"['X40', 'X87', 'X80', 'X36', 'X67', 'X93', 'X38', 'X72', 'X32', 'X96', 'X57', 'X41', 'X81', 'X62', 'X78', 'X29', 'X98', 'X76', 'X13', 'X95', 'X8', 'X20', 'X79', 'X31', 'X3', 'X88', 'X0', 'X54', 'X42', 'X83', 'X66', 'X65', 'X58', 'X50', 'X6', 'X48', 'X61', 'X59', 'X28', 'X53', 'X75', 'X37', 'X70', 'X1', 'X23', 'X73', 'X45', 'X56', 'X68', 'X21', 'X97', 'X25', 'X90', 'X30', 'X92', 'X18', 'X17', 'X39', 'X69', 'X35', 'X85', 'X9', 'X94', 'X11', 'X34', 'X19', 'X22', 'X49', 'X33', 'X63', 'X74', 'X14', 'X46', 'X51', 'X86', 'X89', 'X52', 'X55', 'X15', 'X77', 'X16', 'X84', 'X71', 'X2', 'X47', 'X7', 'X44', 'X10']",checkpoint-30000,0.0
X50,X42,0,,0.7730651157242912,,,free,0.0148382693132883,0.7,28.142857142857142,0.2857142857142857,"['X87', 'X40', 'X12', 'X36', 'X99', 'X67', 'X38', 'X80', 'X72', 'X93', 'X32', 'X96', 'X57', 'X81', 'X62', 'X5', 'X10', 'X78', 'X29', 'X98', 'X76', 'X13', 'X8', 'X20', 'X79', 'X31', 'X3', 'X0', 'X54', 'X83', 'X65', 'X58', 'X66', 'X6', 'X48', 'X61', 'X59', 'X28', 'X53', 'X75', 'X37', 'X70', 'X7', 'X1', 'X73', 'X23', 'X45', 'X56', 'X68', 'X82', 'X26', 'X97', 'X24', 'X25', 'X27', 'X90', 'X30', 'X92', 'X18', 'X17', 'X39', 'X69', 'X35', 'X85', 'X9', 'X64', 'X94', 'X11', 'X60', 'X34', 'X19', 'X22', 'X49', 'X63', 'X74', 'X14', 'X43', 'X46', 'X51', 'X86', 'X89', 'X52', 'X55', 'X15', 'X77', 'X91', 'X16', 'X84', 'X71', 'X2', 'X47', 'X95', 'X33']",checkpoint-30000,0.0
X50,X42,1,,0.7833645939826965,,,free,0.0140395711674353,0.6,30.83333333333333,0.1666666666666666,"['X40', 'X87', 'X80', 'X36', 'X67', 'X38', 'X99', 'X93', 'X72', 'X32', 'X96', 'X57', 'X41', 'X81', 'X62', 'X5', 'X10', 'X78', 'X29', 'X98', 'X76', 'X13', 'X4', 'X8', 'X20', 'X79', 'X31', 'X3', 'X88', 'X0', 'X66', 'X58', 'X65', 'X6', 'X48', 'X61', 'X59', 'X28', 'X75', 'X37', 'X70', 'X7', 'X1', 'X73', 'X23', 'X45', 'X56', 'X68', 'X21', 'X82', 'X26', 'X24', 'X25', 'X27', 'X90', 'X92', 'X30', 'X17', 'X39', 'X69', 'X35', 'X9', 'X85', 'X64', 'X94', 'X11', 'X60', 'X34', 'X19', 'X22', 'X49', 'X63', 'X74', 'X14', 'X43', 'X51', 'X86', 'X89', 'X52', 'X55', 'X91', 'X77', 'X15', 'X16', 'X84', 'X71', 'X2', 'X47', 'X95', 'X44', 'X33']",checkpoint-30000,0.0
X50,X66,0,,0.7742591500282288,,,free,0.0162405836304836,0.5,30.0,0.4,"['X40', 'X87', 'X12', 'X93', 'X99', 'X67', 'X80', 'X36', 'X32', 'X57', 'X41', 'X62', 'X81', 'X5', 'X29', 'X98', 'X76', 'X4', 'X8', 'X20', 'X79', 'X31', 'X0', 'X42', 'X83', 'X65', 'X58', 'X6', 'X48', 'X61', 'X59', 'X28', 'X53', 'X75', 'X37', 'X70', 'X1', 'X23', 'X45', 'X56', 'X21', 'X24', 'X26', 'X25', 'X27', 'X90', 'X92', 'X30', 'X18', 'X17', 'X39', 'X69', 'X35', 'X9', 'X85', 'X64', 'X94', 'X11', 'X60', 'X34', 'X19', 'X22', 'X49', 'X33', 'X63', 'X43', 'X14', 'X74', 'X46', 'X89', 'X55', 'X15', 'X77', 'X91', 'X16', 'X84', 'X71', 'X2', 'X47', 'X7', 'X44', 'X10']",checkpoint-30000,0.0
X50,X66,1,,0.7842721853937421,,,free,0.0138537988159367,0.7,43.42857142857143,0.5714285714285714,"['X40', 'X87', 'X12', 'X80', 'X99', 'X67', 'X93', 'X36', 'X72', 'X38', 'X32', 'X96', 'X57', 'X41', 'X62', 'X81', 'X5', 'X10', 'X78', 'X29', 'X98', 'X76', 'X13', 'X4', 'X95', 'X8', 'X20', 'X79', 'X31', 'X3', 'X88', 'X0', 'X54', 'X42', 'X83', 'X65', 'X58', 'X6', 'X48', 'X61', 'X59', 'X28', 'X53', 'X75', 'X37', 'X70', 'X1', 'X73', 'X23', 'X45', 'X56', 'X68', 'X21', 'X82', 'X26', 'X97', 'X24', 'X25', 'X27', 'X90', 'X92', 'X30', 'X18', 'X17', 'X39', 'X69', 'X35', 'X85', 'X9', 'X64', 'X94', 'X11', 'X60', 'X34', 'X19', 'X22', 'X49', 'X63', 'X43', 'X14', 'X51', 'X46', 'X86', 'X89', 'X52', 'X55', 'X91', 'X77', 'X15', 'X16', 'X84', 'X71', 'X2', 'X47', 'X7', 'X44', 'X33']",checkpoint-30000,0.0
