target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X92,X43,0,,0.5670759305357933,,,free,0.0193615174912409,0.8,34.25,0.125,"['X56', 'X16', 'X84', 'X0', 'X49', 'X20', 'X69', 'X67', 'X34', 'X10', 'X87', 'X27', 'X76', 'X65', 'X47', 'X46', 'X30', 'X91', 'X62', 'X90', 'X99', 'X51', 'X53', 'X80', 'X72', 'X74', 'X3', 'X1', 'X70', 'X64', 'X57', 'X36', 'X23', 'X15', 'X26', 'X50', 'X45', 'X29', 'X44', 'X38', 'X55', 'X59', 'X82', 'X5', 'X13', 'X35', 'X19', 'X18', 'X85', 'X48', 'X25', 'X79', 'X58', 'X66', 'X98', 'X32', 'X60', 'X24', 'X88', 'X33', 'X97', 'X40', 'X28', 'X96', 'X54', 'X12', 'X37', 'X93', 'X4', 'X2', 'X61', 'X89', 'X78', 'X6', 'X63', 'X52', 'X11', 'X31', 'X21', 'X71', 'X73', 'X14', 'X68', 'X9', 'X77', 'X41', 'X81', 'X94', 'X86', 'X17', 'X22', 'X95', 'X7', 'X8', 'X75', 'X39']",checkpoint-30000,0.0
X92,X43,1,,0.559829568862915,,,free,0.0275735153775478,0.5,37.4,0.2,"['X56', 'X19', 'X16', 'X84', 'X18', 'X0', 'X49', 'X85', 'X20', 'X69', 'X48', 'X67', 'X10', 'X87', 'X58', 'X79', 'X66', 'X98', 'X32', 'X27', 'X76', 'X65', 'X47', 'X60', 'X24', 'X88', 'X46', 'X30', 'X33', 'X97', 'X91', 'X62', 'X90', 'X99', 'X51', 'X40', 'X28', 'X96', 'X12', 'X53', 'X80', 'X37', 'X4', 'X2', 'X61', 'X89', 'X78', 'X63', 'X6', 'X74', 'X72', 'X3', 'X1', 'X70', 'X52', 'X64', 'X11', 'X57', 'X36', 'X31', 'X21', 'X71', 'X73', 'X23', 'X14', 'X15', 'X26', 'X45', 'X50', 'X68', 'X9', 'X29', 'X44', 'X38', 'X55', 'X77', 'X41', 'X81', 'X59', 'X94', 'X82', 'X5', 'X86', 'X13', 'X17', 'X95', 'X7', 'X42', 'X8', 'X35', 'X75', 'X39', 'X83']",checkpoint-30000,0.0
X33,X16,0,,0.790447473526001,,,free,0.016242958220071,0.7,34.857142857142854,0.2857142857142857,"['X56', 'X84', 'X49', 'X20', 'X69', 'X67', 'X34', 'X10', 'X87', 'X27', 'X76', 'X65', 'X43', 'X46', 'X30', 'X91', 'X62', 'X90', 'X99', 'X51', 'X53', 'X80', 'X72', 'X74', 'X3', 'X1', 'X70', 'X36', 'X57', 'X64', 'X23', 'X45', 'X50', 'X26', 'X15', 'X29', 'X38', 'X44', 'X55', 'X59', 'X82', 'X5', 'X13', 'X42', 'X35', 'X83', 'X19', 'X18', 'X85', 'X48', 'X25', 'X79', 'X58', 'X66', 'X98', 'X32', 'X60', 'X24', 'X92', 'X88', 'X97', 'X40', 'X96', 'X28', 'X54', 'X12', 'X37', 'X93', 'X4', 'X2', 'X61', 'X89', 'X78', 'X6', 'X63', 'X52', 'X11', 'X31', 'X21', 'X71', 'X73', 'X14', 'X68', 'X9', 'X77', 'X41', 'X81', 'X94', 'X86', 'X22', 'X17', 'X95', 'X7', 'X8', 'X75']",checkpoint-30000,0.0
X33,X16,1,,0.7730228986058917,,,free,0.0256630152421654,0.7,47.57142857142857,0.4285714285714285,"['X56', 'X84', 'X0', 'X49', 'X20', 'X69', 'X67', 'X34', 'X10', 'X87', 'X27', 'X76', 'X65', 'X47', 'X43', 'X46', 'X30', 'X91', 'X62', 'X90', 'X99', 'X51', 'X53', 'X80', 'X72', 'X74', 'X3', 'X1', 'X70', 'X36', 'X57', 'X64', 'X23', 'X45', 'X15', 'X50', 'X26', 'X29', 'X44', 'X38', 'X55', 'X59', 'X82', 'X5', 'X13', 'X42', 'X35', 'X83', 'X19', 'X18', 'X85', 'X48', 'X25', 'X79', 'X58', 'X66', 'X98', 'X32', 'X60', 'X24', 'X92', 'X88', 'X97', 'X40', 'X28', 'X96', 'X54', 'X12', 'X37', 'X93', 'X4', 'X2', 'X61', 'X89', 'X78', 'X63', 'X6', 'X52', 'X11', 'X31', 'X21', 'X71', 'X73', 'X14', 'X68', 'X9', 'X77', 'X41', 'X81', 'X94', 'X86', 'X17', 'X22', 'X95', 'X7', 'X8', 'X75', 'X39']",checkpoint-30000,0.0
X37,X95,0,,0.6523628830909729,,,free,0.0294802663248769,0.7,30.285714285714285,0.2857142857142857,"['X56', 'X19', 'X16', 'X84', 'X18', 'X0', 'X49', 'X85', 'X20', 'X48', 'X25', 'X69', 'X67', 'X34', 'X10', 'X87', 'X58', 'X79', 'X66', 'X98', 'X32', 'X27', 'X76', 'X65', 'X47', 'X60', 'X24', 'X43', 'X88', 'X46', 'X30', 'X33', 'X97', 'X62', 'X90', 'X99', 'X51', 'X40', 'X28', 'X96', 'X54', 'X12', 'X53', 'X80', 'X93', 'X4', 'X2', 'X61', 'X89', 'X78', 'X6', 'X72', 'X63', 'X74', 'X3', 'X1', 'X70', 'X52', 'X64', 'X57', 'X11', 'X31', 'X21', 'X71', 'X73', 'X23', 'X45', 'X50', 'X68', 'X9', 'X15', 'X26', 'X38', 'X44', 'X55', 'X77', 'X41', 'X81', 'X59', 'X94', 'X82', 'X5', 'X86', 'X13', 'X22', 'X17', 'X42', 'X8', 'X35', 'X75', 'X39', 'X83']",checkpoint-30000,0.0
X37,X95,1,,0.6309441328048706,,,free,0.0240064946147749,0.6,36.333333333333336,0.3333333333333333,"['X56', 'X19', 'X84', 'X18', 'X0', 'X49', 'X85', 'X20', 'X48', 'X69', 'X25', 'X67', 'X34', 'X10', 'X87', 'X58', 'X79', 'X66', 'X98', 'X32', 'X27', 'X76', 'X65', 'X47', 'X60', 'X24', 'X43', 'X92', 'X88', 'X46', 'X30', 'X33', 'X97', 'X91', 'X62', 'X90', 'X99', 'X40', 'X96', 'X28', 'X54', 'X12', 'X53', 'X80', 'X93', 'X4', 'X2', 'X61', 'X89', 'X78', 'X63', 'X72', 'X74', 'X6', 'X3', 'X1', 'X70', 'X52', 'X36', 'X11', 'X64', 'X31', 'X21', 'X71', 'X73', 'X23', 'X14', 'X15', 'X45', 'X26', 'X68', 'X9', 'X50', 'X29', 'X38', 'X55', 'X77', 'X41', 'X81', 'X59', 'X94', 'X82', 'X5', 'X86', 'X13', 'X22', 'X17', 'X7', 'X42', 'X8', 'X35', 'X75', 'X83']",checkpoint-30000,0.0
X33,X99,0,,0.7737532598631722,,,free,0.0295194703351281,0.7,49.42857142857143,0.4285714285714285,"['X56', 'X16', 'X84', 'X0', 'X49', 'X20', 'X69', 'X67', 'X34', 'X10', 'X87', 'X27', 'X76', 'X65', 'X47', 'X43', 'X46', 'X30', 'X91', 'X62', 'X90', 'X51', 'X53', 'X80', 'X72', 'X74', 'X3', 'X1', 'X70', 'X64', 'X36', 'X57', 'X23', 'X45', 'X15', 'X26', 'X50', 'X29', 'X38', 'X44', 'X55', 'X59', 'X82', 'X5', 'X13', 'X42', 'X35', 'X83', 'X19', 'X18', 'X85', 'X48', 'X25', 'X79', 'X58', 'X66', 'X98', 'X32', 'X60', 'X24', 'X92', 'X88', 'X97', 'X40', 'X96', 'X28', 'X54', 'X12', 'X37', 'X93', 'X4', 'X2', 'X61', 'X89', 'X78', 'X6', 'X63', 'X52', 'X11', 'X31', 'X21', 'X71', 'X73', 'X14', 'X68', 'X9', 'X77', 'X41', 'X81', 'X94', 'X86', 'X17', 'X22', 'X95', 'X7', 'X8', 'X75', 'X39']",checkpoint-30000,0.0
X33,X99,1,,0.7624787943703788,,,free,0.0297747278816064,0.7,43.57142857142857,0.5714285714285714,"['X56', 'X16', 'X84', 'X0', 'X49', 'X20', 'X69', 'X67', 'X34', 'X10', 'X87', 'X27', 'X76', 'X65', 'X47', 'X43', 'X46', 'X30', 'X91', 'X62', 'X90', 'X51', 'X53', 'X80', 'X72', 'X74', 'X3', 'X1', 'X70', 'X64', 'X57', 'X36', 'X23', 'X45', 'X50', 'X26', 'X15', 'X29', 'X38', 'X44', 'X55', 'X59', 'X82', 'X5', 'X13', 'X42', 'X83', 'X19', 'X18', 'X85', 'X48', 'X25', 'X79', 'X58', 'X66', 'X98', 'X32', 'X60', 'X24', 'X92', 'X88', 'X97', 'X40', 'X96', 'X28', 'X54', 'X12', 'X37', 'X93', 'X4', 'X2', 'X61', 'X89', 'X78', 'X63', 'X6', 'X52', 'X11', 'X31', 'X21', 'X71', 'X73', 'X14', 'X68', 'X9', 'X77', 'X41', 'X81', 'X94', 'X86', 'X17', 'X22', 'X95', 'X7', 'X8', 'X75', 'X39']",checkpoint-30000,0.0
X61,X4,0,,0.2467957027256488,,,free,0.0352920560155509,0.4,27.5,0.25,"['X56', 'X19', 'X84', 'X18', 'X0', 'X49', 'X85', 'X20', 'X48', 'X25', 'X67', 'X34', 'X10', 'X87', 'X79', 'X66', 'X58', 'X98', 'X32', 'X27', 'X65', 'X47', 'X60', 'X43', 'X92', 'X46', 'X33', 'X97', 'X91', 'X99', 'X51', 'X40', 'X28', 'X96', 'X12', 'X80', 'X93', 'X2', 'X89', 'X78', 'X63', 'X1', 'X70', 'X52', 'X64', 'X11', 'X57', 'X21', 'X71', 'X73', 'X14', 'X15', 'X26', 'X68', 'X50', 'X45', 'X9', 'X29', 'X38', 'X55', 'X41', 'X94', 'X82', 'X5', 'X86', 'X13', 'X22', 'X17', 'X95', 'X7', 'X42', 'X8', 'X35', 'X39', 'X83']",checkpoint-30000,0.0
X61,X4,1,,0.2322580864032109,,,free,0.0224555876664705,0.6,19.0,0.1666666666666666,"['X56', 'X19', 'X16', 'X18', 'X0', 'X49', 'X20', 'X48', 'X25', 'X69', 'X67', 'X34', 'X79', 'X87', 'X66', 'X58', 'X27', 'X76', 'X65', 'X47', 'X60', 'X24', 'X43', 'X92', 'X46', 'X30', 'X33', 'X62', 'X90', 'X99', 'X96', 'X54', 'X12', 'X80', 'X93', 'X2', 'X78', 'X6', 'X74', 'X3', 'X1', 'X70', 'X52', 'X36', 'X57', 'X64', 'X11', 'X31', 'X21', 'X71', 'X73', 'X23', 'X14', 'X15', 'X50', 'X26', 'X9', 'X45', 'X68', 'X29', 'X44', 'X55', 'X77', 'X41', 'X81', 'X59', 'X94', 'X5', 'X86', 'X13', 'X17', 'X7', 'X42', 'X8', 'X35', 'X75', 'X39', 'X83']",checkpoint-30000,0.0
