,Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
0,0.0,X0,X1,0,4.0,0.1959636030339724,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
1,1.0,X0,X1,1,4.0,0.1959636030339724,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
2,2.0,X0,X2,0,4.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
3,3.0,X0,X2,1,4.0,0.1959636030339724,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
4,4.0,X0,X3,0,8.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
5,5.0,X0,X3,1,8.0,0.1959636030339725,0.1959636030339725,0.0,true,,,,,,,
6,6.0,X0,X4,0,5.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
7,7.0,X0,X4,1,5.0,0.1959636030339724,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
8,8.0,X0,X5,0,-1.0,0.1959636030339725,0.1959636030339725,0.0,true,,,,,,,
9,9.0,X0,X5,1,-1.0,0.1959636030339725,0.1959636030339725,0.0,true,,,,,,,
10,10.0,X0,X6,0,6.0,0.1959636030339725,0.1959636030339725,0.0,true,,,,,,,
11,11.0,X0,X6,1,6.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
12,12.0,X0,X7,0,-1.0,0.1959636030339725,0.1959636030339725,0.0,true,,,,,,,
13,13.0,X0,X7,1,-1.0,0.1959636030339725,0.1959636030339725,0.0,true,,,,,,,
14,14.0,X0,X8,0,9.0,0.1959636030339725,0.1959636030339725,5.551115123125783e-17,true,,,,,,,
15,15.0,X0,X8,1,9.0,0.1959636030339724,0.1959636030339725,5.551115123125783e-17,true,,,,,,,
16,16.0,X0,X9,0,4.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
17,17.0,X0,X9,1,4.0,0.1959636030339724,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
18,18.0,X0,X10,0,8.0,0.1959636030339725,0.1959636030339725,0.0,true,,,,,,,
19,19.0,X0,X10,1,8.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
20,20.0,X0,X11,0,4.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
21,21.0,X0,X11,1,4.0,0.1959636030339725,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
22,22.0,X0,X12,0,3.0,0.1959636030339724,0.1959636030339725,2.775557561562892e-17,true,,,,,,,
