target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X25,X88,0,,0.5748295982678732,,,free,0.0425374595939617,0.9,18.55555555555556,0.3333333333333333,"['X39', 'X37', 'X56', 'X41', 'X61', 'X49', 'X70', 'X90', 'X29', 'X94', 'X28', 'X86', 'X33', 'X50', 'X89', 'X75', 'X19', 'X10', 'X68', 'X53', 'X66', 'X17', 'X31', 'X78', 'X51', 'X55', 'X84', 'X63', 'X14', 'X7', 'X44', 'X85', 'X16', 'X20', 'X87', 'X99', 'X2', 'X73', 'X1', 'X21', 'X40', 'X23', 'X95', 'X38', 'X96', 'X97', 'X30', 'X3', 'X74', 'X0', 'X81', 'X83', 'X59', 'X58', 'X13', 'X8', 'X60', 'X12', 'X48', 'X80', 'X62', 'X5', 'X11', 'X9', 'X26', 'X92', 'X67', 'X42', 'X4', 'X64', 'X36']",checkpoint-5000,0.0
X25,X88,1,,0.5654647126793861,,,free,0.0340146541219866,0.8,17.25,0.75,"['X39', 'X43', 'X41', 'X56', 'X37', 'X61', 'X49', 'X70', 'X90', 'X29', 'X94', 'X33', 'X22', 'X50', 'X89', 'X52', 'X75', 'X19', 'X15', 'X68', 'X79', 'X66', 'X17', 'X31', 'X78', 'X51', 'X84', 'X18', 'X63', 'X44', 'X85', 'X16', 'X20', 'X87', 'X99', 'X2', 'X73', 'X1', 'X57', 'X21', 'X40', 'X23', 'X38', 'X96', 'X97', 'X30', 'X3', 'X74', 'X0', 'X81', 'X83', 'X59', 'X13', 'X58', 'X8', 'X48', 'X71', 'X80', 'X76', 'X62', 'X11', 'X9', 'X92', 'X26', 'X35', 'X67', 'X42', 'X4', 'X64', 'X36']",checkpoint-5000,0.0
X22,X21,0,,0.3889435870306832,,,free,0.0128600663517648,0.7,1.7142857142857142,0.2857142857142857,"['X90', 'X25', 'X16', 'X20', 'X33', 'X64', 'X63']",checkpoint-5000,0.0
X22,X21,1,,0.3932940789631435,,,free,0.0119109109014777,0.7,1.5714285714285714,0.4285714285714285,"['X33', 'X64', 'X16', 'X66']",checkpoint-5000,0.0
X66,X15,0,,0.2681423779577017,,,free,0.0291750183616579,0.8,14.25,0.625,"['X39', 'X43', 'X41', 'X37', 'X56', 'X54', 'X61', 'X70', 'X29', 'X28', 'X86', 'X33', 'X50', 'X75', 'X25', 'X10', 'X68', 'X53', 'X17', 'X31', 'X78', 'X51', 'X55', 'X84', 'X63', 'X44', 'X85', 'X16', 'X20', 'X87', 'X99', 'X2', 'X1', 'X57', 'X21', 'X40', 'X23', 'X38', 'X96', 'X97', 'X3', 'X74', 'X0', 'X81', 'X83', 'X59', 'X13', 'X60', 'X12', 'X48', 'X71', 'X80', 'X5', 'X9', 'X26', 'X67', 'X4', 'X64', 'X36']",checkpoint-5000,0.0
X66,X15,1,,0.2626212108880281,,,free,0.0215054804196257,0.8,9.0,0.125,"['X7', 'X44', 'X39', 'X37', 'X56', 'X16', 'X20', 'X99', 'X2', 'X49', 'X73', 'X1', 'X21', 'X70', 'X88', 'X90', 'X29', 'X94', 'X38', 'X28', 'X33', 'X74', 'X22', 'X50', 'X89', 'X0', 'X83', 'X59', 'X13', 'X10', 'X68', 'X71', 'X62', 'X5', 'X9', 'X17', 'X26', 'X67', 'X51', 'X42', 'X84', 'X64', 'X36', 'X98']",checkpoint-5000,0.0
X15,X63,0,,0.3875097504683903,,,free,0.027803521595962,0.7,19.857142857142858,0.7142857142857143,"['X39', 'X43', 'X41', 'X37', 'X54', 'X49', 'X70', 'X94', 'X28', 'X86', 'X33', 'X50', 'X89', 'X25', 'X10', 'X68', 'X53', 'X66', 'X17', 'X31', 'X78', 'X51', 'X55', 'X84', 'X7', 'X44', 'X85', 'X16', 'X20', 'X99', 'X2', 'X1', 'X21', 'X40', 'X88', 'X23', 'X38', 'X95', 'X96', 'X97', 'X30', 'X0', 'X81', 'X83', 'X59', 'X58', 'X13', 'X8', 'X12', 'X60', 'X48', 'X71', 'X62', 'X5', 'X9', 'X26', 'X67', 'X4', 'X64', 'X36', 'X98']",checkpoint-5000,0.0
X15,X63,1,,0.4300482968489329,,,free,0.0298340513156372,0.3,24.0,0.6666666666666666,"['X39', 'X41', 'X56', 'X37', 'X61', 'X90', 'X29', 'X94', 'X33', 'X50', 'X75', 'X25', 'X10', 'X53', 'X66', 'X31', 'X51', 'X55', 'X84', 'X14', 'X44', 'X7', 'X85', 'X16', 'X20', 'X87', 'X99', 'X2', 'X57', 'X21', 'X40', 'X88', 'X23', 'X38', 'X95', 'X96', 'X30', 'X3', 'X74', 'X0', 'X83', 'X59', 'X13', 'X48', 'X71', 'X62', 'X5', 'X9', 'X26', 'X32', 'X4', 'X64', 'X36', 'X98']",checkpoint-5000,0.0
X15,X71,0,,0.3807935714721679,,,free,0.0752953106533507,0.8,15.625,0.625,"['X14', 'X7', 'X39', 'X43', 'X37', 'X41', 'X56', 'X85', 'X16', 'X20', 'X87', 'X99', 'X61', 'X2', 'X21', 'X40', 'X90', 'X88', 'X23', 'X38', 'X29', 'X95', 'X94', 'X30', 'X28', 'X33', 'X50', 'X63', 'X0', 'X45', 'X81', 'X83', 'X59', 'X13', 'X58', 'X10', 'X12', 'X68', 'X53', 'X48', 'X80', 'X66', 'X5', 'X9', 'X11', 'X26', 'X92', 'X31', 'X67', 'X78', 'X51', 'X55', 'X4', 'X64', 'X36', 'X84']",checkpoint-5000,0.0
X15,X71,1,,0.3680988337312426,,,free,0.0652339480218975,0.7,6.142857142857143,0.4285714285714285,"['X44', 'X39', 'X7', 'X25', 'X13', 'X41', 'X56', 'X16', 'X20', 'X87', 'X99', 'X2', 'X24', 'X57', 'X21', 'X5', 'X9', 'X23', 'X38', 'X96', 'X31', 'X67', 'X51', 'X50', 'X0', 'X84', 'X64', 'X36', 'X83']",checkpoint-5000,0.0
X98,X15,0,,0.272539559751749,,,free,0.0280847081103768,0.8,6.5,0.375,"['X7', 'X37', 'X85', 'X16', 'X99', 'X49', 'X1', 'X40', 'X23', 'X95', 'X97', 'X86', 'X0', 'X81', 'X83', 'X59', 'X13', 'X8', 'X12', 'X10', 'X60', 'X68', 'X53', 'X71', 'X80', 'X66', 'X62', 'X5', 'X9', 'X31', 'X51', 'X4', 'X64', 'X28']",checkpoint-5000,0.0
X98,X15,1,,0.2871492554744084,,,free,0.0203578397847694,0.6,18.666666666666668,0.6666666666666666,"['X39', 'X41', 'X56', 'X37', 'X54', 'X61', 'X49', 'X70', 'X90', 'X29', 'X94', 'X36', 'X33', 'X50', 'X19', 'X25', 'X10', 'X68', 'X53', 'X66', 'X31', 'X78', 'X51', 'X55', 'X84', 'X14', 'X44', 'X7', 'X85', 'X16', 'X87', 'X99', 'X21', 'X40', 'X23', 'X38', 'X96', 'X97', 'X30', 'X74', 'X0', 'X93', 'X83', 'X81', 'X59', 'X13', 'X58', 'X8', 'X60', 'X12', 'X48', 'X71', 'X80', 'X62', 'X5', 'X11', 'X9', 'X26', 'X92', 'X67', 'X4', 'X64', 'X28']",checkpoint-5000,0.0
X98,X71,0,,0.2987633049488067,,,free,0.0522962337847992,0.5,31.0,0.8,"['X39', 'X43', 'X41', 'X37', 'X56', 'X54', 'X61', 'X49', 'X70', 'X90', 'X29', 'X94', 'X36', 'X86', 'X33', 'X50', 'X22', 'X89', 'X19', 'X25', 'X10', 'X68', 'X53', 'X66', 'X17', 'X31', 'X78', 'X55', 'X84', 'X63', 'X14', 'X7', 'X44', 'X85', 'X16', 'X20', 'X99', 'X2', 'X73', 'X1', 'X57', 'X21', 'X40', 'X88', 'X23', 'X95', 'X38', 'X96', 'X97', 'X30', 'X74', 'X0', 'X81', 'X83', 'X59', 'X13', 'X58', 'X60', 'X12', 'X8', 'X48', 'X47', 'X80', 'X62', 'X5', 'X9', 'X11', 'X26', 'X92', 'X67', 'X4', 'X64', 'X28']",checkpoint-5000,0.0
X98,X71,1,,0.2945807235581534,,,free,0.0339650230016832,0.7,11.571428571428571,0.2857142857142857,"['X7', 'X39', 'X41', 'X56', 'X85', 'X37', 'X20', 'X87', 'X99', 'X61', 'X2', 'X49', 'X73', 'X1', 'X40', 'X90', 'X23', 'X95', 'X38', 'X94', 'X96', 'X97', 'X36', 'X74', 'X50', 'X89', 'X81', 'X83', 'X59', 'X13', 'X25', 'X60', 'X12', 'X10', 'X8', 'X68', 'X48', 'X80', 'X66', 'X5', 'X17', 'X9', 'X26', 'X31', 'X67', 'X78', 'X51', 'X55', 'X64', 'X28']",checkpoint-5000,0.0
X71,X15,0,,0.4652324881818559,,,free,0.0308693162233037,0.9,5.555555555555555,0.3333333333333333,"['X39', 'X59', 'X13', 'X41', 'X37', 'X10', 'X12', 'X16', 'X53', 'X61', 'X2', 'X66', 'X21', 'X5', 'X90', 'X9', 'X88', 'X23', 'X38', 'X94', 'X26', 'X67', 'X31', 'X33', 'X74', 'X50', 'X4', 'X64', 'X36', 'X84', 'X83']",checkpoint-5000,0.0
X71,X15,1,,0.4709908035066392,,,free,0.0328288837815114,0.9,13.555555555555555,0.2222222222222222,"['X39', 'X37', 'X41', 'X61', 'X70', 'X29', 'X94', 'X28', 'X86', 'X33', 'X50', 'X52', 'X19', 'X25', 'X68', 'X66', 'X31', 'X51', 'X55', 'X84', 'X18', 'X7', 'X44', 'X85', 'X16', 'X20', 'X99', 'X2', 'X69', 'X73', 'X1', 'X21', 'X40', 'X23', 'X38', 'X96', 'X97', 'X30', 'X74', 'X0', 'X81', 'X83', 'X59', 'X13', 'X8', 'X60', 'X12', 'X48', 'X5', 'X9', 'X11', 'X26', 'X67', 'X42', 'X4', 'X64', 'X36', 'X98']",checkpoint-5000,0.0
X87,X21,0,,0.4108914025127888,,,free,0.0217058232748986,0.8,14.5,0.375,"['X39', 'X41', 'X56', 'X37', 'X54', 'X61', 'X70', 'X29', 'X94', 'X28', 'X86', 'X33', 'X50', 'X89', 'X75', 'X19', 'X25', 'X10', 'X68', 'X66', 'X17', 'X31', 'X78', 'X51', 'X55', 'X84', 'X63', 'X7', 'X44', 'X85', 'X16', 'X20', 'X99', 'X2', 'X73', 'X57', 'X40', 'X88', 'X23', 'X38', 'X95', 'X96', 'X30', 'X74', 'X0', 'X81', 'X83', 'X13', 'X58', 'X60', 'X48', 'X71', 'X80', 'X62', 'X5', 'X9', 'X11', 'X26', 'X92', 'X67', 'X42', 'X4', 'X64', 'X36']",checkpoint-5000,0.0
X87,X21,1,,0.3792321942746639,,,free,0.0372494988384567,0.8,15.0,0.75,"['X39', 'X37', 'X56', 'X61', 'X90', 'X29', 'X94', 'X28', 'X86', 'X22', 'X50', 'X89', 'X15', 'X25', 'X68', 'X53', 'X66', 'X31', 'X78', 'X51', 'X55', 'X84', 'X14', 'X44', 'X7', 'X16', 'X20', 'X99', 'X2', 'X73', 'X57', 'X40', 'X88', 'X95', 'X38', 'X96', 'X97', 'X74', 'X0', 'X81', 'X83', 'X59', 'X13', 'X58', 'X60', 'X12', 'X8', 'X24', 'X48', 'X71', 'X80', 'X62', 'X5', 'X9', 'X11', 'X26', 'X67', 'X4', 'X64', 'X36', 'X98']",checkpoint-5000,0.0
