target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X66,X64,0,,0.5140560865402222,,,free,0.0238802243588142,1.0,27.5,0.1,"['X90', 'X4', 'X39', 'X10', 'X35', 'X29', 'X47', 'X11', 'X57', 'X51', 'X56', 'X54', 'X76', 'X63', 'X72', 'X52', 'X17', 'X18', 'X14', 'X0', 'X73', 'X12', 'X23', 'X48', 'X65', 'X43', 'X68', 'X61', 'X26', 'X41', 'X83', 'X88', 'X22', 'X92', 'X34', 'X45', 'X96', 'X46', 'X42', 'X60', 'X1', 'X16', 'X55', 'X50', 'X99', 'X3', 'X15', 'X89', 'X82', 'X77', 'X8', 'X98', 'X38', 'X79', 'X19', 'X62', 'X44', 'X94', 'X40', 'X20', 'X33', 'X31', 'X81', 'X49', 'X6', 'X86', 'X28', 'X85', 'X32', 'X71', 'X7', 'X25', 'X70', 'X9', 'X27', 'X59', 'X74', 'X13', 'X24', 'X75', 'X87', 'X69', 'X30', 'X67', 'X80', 'X2', 'X93', 'X21', 'X36', 'X78', 'X58', 'X84', 'X5', 'X37', 'X97', 'X91']",checkpoint-30000,0.0
X66,X64,1,,0.513703852891922,,,free,0.0197121034774684,0.9,34.77777777777778,0.2222222222222222,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X29', 'X47', 'X11', 'X57', 'X51', 'X56', 'X54', 'X76', 'X63', 'X72', 'X52', 'X17', 'X14', 'X0', 'X12', 'X23', 'X48', 'X65', 'X43', 'X68', 'X41', 'X61', 'X26', 'X83', 'X88', 'X22', 'X92', 'X34', 'X45', 'X96', 'X46', 'X1', 'X42', 'X60', 'X16', 'X55', 'X50', 'X99', 'X3', 'X15', 'X89', 'X82', 'X77', 'X8', 'X95', 'X38', 'X79', 'X19', 'X62', 'X44', 'X40', 'X20', 'X33', 'X31', 'X81', 'X6', 'X86', 'X28', 'X49', 'X85', 'X32', 'X71', 'X7', 'X25', 'X70', 'X9', 'X27', 'X59', 'X74', 'X37', 'X13', 'X24', 'X75', 'X87', 'X69', 'X94', 'X67', 'X30', 'X93', 'X80', 'X2', 'X36', 'X84', 'X58', 'X78', 'X21', 'X5', 'X98', 'X97', 'X91']",checkpoint-30000,0.0
X21,X66,0,,0.4973733971516291,,,free,0.0196191276763979,0.6,32.5,0.3333333333333333,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X29', 'X47', 'X11', 'X57', 'X51', 'X56', 'X54', 'X76', 'X72', 'X17', 'X18', 'X14', 'X0', 'X73', 'X23', 'X12', 'X48', 'X65', 'X43', 'X68', 'X41', 'X61', 'X26', 'X88', 'X22', 'X92', 'X34', 'X45', 'X96', 'X46', 'X42', 'X1', 'X60', 'X16', 'X55', 'X99', 'X50', 'X3', 'X15', 'X89', 'X82', 'X64', 'X77', 'X8', 'X95', 'X98', 'X38', 'X79', 'X19', 'X62', 'X44', 'X40', 'X20', 'X33', 'X31', 'X81', 'X49', 'X6', 'X28', 'X86', 'X85', 'X32', 'X71', 'X25', 'X9', 'X27', 'X59', 'X74', 'X13', 'X24', 'X75', 'X87', 'X69', 'X30', 'X80', 'X67', 'X2', 'X93', 'X94', 'X36', 'X78', 'X84', 'X5', 'X58', 'X37', 'X97', 'X91']",checkpoint-30000,0.0
X21,X66,1,,0.4858548087733133,,,free,0.0200365476556656,0.7,34.57142857142857,0.2857142857142857,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X29', 'X47', 'X11', 'X57', 'X51', 'X56', 'X54', 'X76', 'X63', 'X72', 'X52', 'X17', 'X18', 'X14', 'X0', 'X73', 'X23', 'X12', 'X65', 'X48', 'X43', 'X68', 'X61', 'X26', 'X41', 'X83', 'X88', 'X22', 'X92', 'X34', 'X45', 'X96', 'X46', 'X1', 'X60', 'X42', 'X16', 'X55', 'X99', 'X50', 'X3', 'X15', 'X89', 'X82', 'X64', 'X77', 'X8', 'X95', 'X38', 'X79', 'X19', 'X62', 'X44', 'X40', 'X20', 'X33', 'X81', 'X6', 'X49', 'X86', 'X28', 'X85', 'X32', 'X70', 'X71', 'X25', 'X7', 'X9', 'X27', 'X59', 'X74', 'X37', 'X13', 'X24', 'X75', 'X87', 'X69', 'X93', 'X80', 'X67', 'X94', 'X30', 'X2', 'X36', 'X84', 'X58', 'X5', 'X78', 'X98', 'X91']",checkpoint-30000,0.0
X34,X92,0,,0.5952903727690378,,,free,0.0146057527255496,0.6,32.666666666666664,0.5,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X29', 'X47', 'X11', 'X57', 'X56', 'X51', 'X54', 'X76', 'X63', 'X72', 'X17', 'X18', 'X14', 'X0', 'X73', 'X12', 'X23', 'X48', 'X43', 'X41', 'X26', 'X83', 'X88', 'X45', 'X96', 'X46', 'X1', 'X60', 'X16', 'X55', 'X99', 'X50', 'X3', 'X15', 'X89', 'X82', 'X64', 'X77', 'X95', 'X38', 'X79', 'X19', 'X62', 'X44', 'X40', 'X20', 'X33', 'X31', 'X81', 'X6', 'X86', 'X28', 'X49', 'X85', 'X32', 'X71', 'X7', 'X25', 'X9', 'X27', 'X59', 'X74', 'X13', 'X24', 'X75', 'X87', 'X69', 'X94', 'X67', 'X80', 'X2', 'X93', 'X21', 'X36', 'X78', 'X58', 'X5', 'X84', 'X98', 'X66', 'X97']",checkpoint-30000,0.0
X34,X92,1,,0.5956578731536866,,,free,0.0130145669634407,0.5,50.4,0.2,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X76', 'X63', 'X52', 'X14', 'X73', 'X65', 'X68', 'X61', 'X41', 'X26', 'X88', 'X22', 'X45', 'X96', 'X1', 'X42', 'X16', 'X55', 'X50', 'X99', 'X3', 'X82', 'X64', 'X77', 'X38', 'X19', 'X62', 'X20', 'X33', 'X31', 'X86', 'X28', 'X70', 'X27', 'X13', 'X75', 'X93', 'X30', 'X80', 'X67', 'X78', 'X5', 'X98', 'X37', 'X97', 'X91', 'X29', 'X11', 'X57', 'X56', 'X51', 'X54', 'X72', 'X17', 'X18', 'X0', 'X12', 'X23', 'X48', 'X43', 'X83', 'X46', 'X15', 'X89', 'X8', 'X79', 'X44', 'X40', 'X81', 'X49', 'X6', 'X85', 'X32', 'X71', 'X7', 'X25', 'X9', 'X59', 'X74', 'X24', 'X87', 'X69', 'X94', 'X2', 'X21', 'X36', 'X84', 'X58', 'X66']",checkpoint-30000,0.0
X0,X40,0,,0.3967446916633182,,,free,0.2853881258086443,0.9,39.44444444444444,0.6666666666666666,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X76', 'X63', 'X52', 'X14', 'X73', 'X65', 'X68', 'X61', 'X41', 'X26', 'X88', 'X22', 'X92', 'X34', 'X45', 'X96', 'X1', 'X42', 'X16', 'X55', 'X99', 'X50', 'X3', 'X82', 'X64', 'X77', 'X95', 'X38', 'X19', 'X62', 'X20', 'X33', 'X31', 'X86', 'X28', 'X70', 'X27', 'X13', 'X75', 'X93', 'X67', 'X30', 'X80', 'X78', 'X5', 'X37', 'X98', 'X97', 'X91', 'X29', 'X47', 'X11', 'X57', 'X51', 'X56', 'X54', 'X72', 'X17', 'X18', 'X23', 'X12', 'X48', 'X43', 'X83', 'X46', 'X60', 'X15', 'X89', 'X8', 'X79', 'X44', 'X81', 'X49', 'X6', 'X85', 'X32', 'X71', 'X7', 'X25', 'X9', 'X59', 'X74', 'X24', 'X87', 'X69', 'X94', 'X2', 'X21', 'X36', 'X84', 'X58', 'X66']",checkpoint-30000,0.0
X0,X40,1,,0.7331737749278545,,,free,0.3382670151385712,1.0,41.9,0.4,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X76', 'X63', 'X52', 'X14', 'X73', 'X65', 'X68', 'X61', 'X26', 'X41', 'X88', 'X22', 'X92', 'X34', 'X45', 'X96', 'X42', 'X1', 'X16', 'X55', 'X50', 'X99', 'X3', 'X82', 'X64', 'X77', 'X95', 'X38', 'X19', 'X62', 'X20', 'X33', 'X31', 'X86', 'X28', 'X70', 'X27', 'X13', 'X75', 'X93', 'X67', 'X30', 'X80', 'X78', 'X5', 'X37', 'X98', 'X97', 'X91', 'X29', 'X47', 'X11', 'X57', 'X56', 'X51', 'X54', 'X72', 'X17', 'X18', 'X12', 'X23', 'X48', 'X43', 'X83', 'X46', 'X60', 'X15', 'X89', 'X8', 'X79', 'X44', 'X81', 'X49', 'X6', 'X85', 'X32', 'X71', 'X7', 'X25', 'X9', 'X59', 'X74', 'X24', 'X87', 'X69', 'X94', 'X2', 'X21', 'X36', 'X84', 'X58', 'X66']",checkpoint-30000,0.0
X59,X2,0,,0.5570086914425095,,,free,0.3943688359318536,0.6,21.33333333333333,0.1666666666666666,"['X90', 'X4', 'X39', 'X53', 'X35', 'X29', 'X47', 'X11', 'X57', 'X51', 'X54', 'X76', 'X63', 'X72', 'X52', 'X17', 'X18', 'X14', 'X0', 'X73', 'X12', 'X23', 'X48', 'X65', 'X43', 'X41', 'X26', 'X83', 'X88', 'X22', 'X34', 'X45', 'X96', 'X46', 'X1', 'X60', 'X42', 'X16', 'X55', 'X99', 'X50', 'X3', 'X15', 'X89', 'X82', 'X64', 'X77', 'X8', 'X95', 'X38', 'X79', 'X19', 'X62', 'X44', 'X40', 'X20', 'X33', 'X31', 'X81', 'X6', 'X49', 'X28', 'X85', 'X32', 'X71', 'X70', 'X27', 'X74', 'X13', 'X75', 'X87', 'X94', 'X67', 'X80', 'X93', 'X84', 'X78', 'X5', 'X98', 'X91']",checkpoint-30000,0.0
X59,X2,1,,0.5360224356409162,,,free,0.4262414292411569,0.8,28.5,0.5,"['X90', 'X4', 'X39', 'X10', 'X53', 'X35', 'X47', 'X11', 'X57', 'X51', 'X56', 'X54', 'X76', 'X63', 'X52', 'X17', 'X18', 'X14', 'X73', 'X0', 'X12', 'X23', 'X48', 'X65', 'X43', 'X68', 'X41', 'X26', 'X88', 'X22', 'X92', 'X34', 'X45', 'X96', 'X46', 'X1', 'X60', 'X42', 'X16', 'X55', 'X50', 'X99', 'X3', 'X15', 'X89', 'X82', 'X64', 'X77', 'X8', 'X95', 'X38', 'X79', 'X19', 'X62', 'X44', 'X40', 'X20', 'X33', 'X31', 'X81', 'X49', 'X6', 'X86', 'X28', 'X85', 'X32', 'X70', 'X7', 'X25', 'X9', 'X27', 'X74', 'X13', 'X37', 'X24', 'X75', 'X87', 'X69', 'X93', 'X80', 'X67', 'X94', 'X30', 'X21', 'X36', 'X78', 'X58', 'X5', 'X84', 'X98', 'X66', 'X91']",checkpoint-30000,0.0
