target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
X45,X61,0,,0.5169323533773422,,,free,0.0483321696519851,0.2,51.0,0.0,"['X31', 'X34', 'X98', 'X87', 'X3', 'X42', 'X38', 'X6', 'X59', 'X85', 'X79', 'X40', 'X64', 'X39', 'X28', 'X96', 'X0', 'X86', 'X52', 'X4', 'X18', 'X26', 'X73', 'X71', 'X89', 'X14', 'X67', 'X54', 'X1', 'X12', 'X2', 'X93', 'X5', 'X84', 'X60', 'X88', 'X65', 'X99', 'X37', 'X10', 'X43', 'X69', 'X56', 'X70', 'X21', 'X48', 'X92', 'X55', 'X17', 'X72', 'X76', 'X77', 'X30', 'X8', 'X15', 'X68', 'X58', 'X97', 'X91', 'X29', 'X24', 'X83', 'X57', 'X51', 'X62', 'X63', 'X94', 'X32', 'X22', 'X33', 'X11', 'X47', 'X53', 'X49']",checkpoint-5000,0.0
X45,X61,1,,0.422576755285263,,,free,0.0,0.1,6.0,0.0,"['X29', 'X25', 'X59', 'X48', 'X58', 'X70']",checkpoint-5000,0.0
X61,X23,0,,0.5917691588401794,,,free,0.0523304939270019,0.2,63.5,0.5,"['X53', 'X31', 'X82', 'X34', 'X98', 'X87', 'X3', 'X42', 'X38', 'X59', 'X85', 'X79', 'X40', 'X41', 'X64', 'X39', 'X20', 'X28', 'X95', 'X27', 'X0', 'X45', 'X86', 'X4', 'X18', 'X13', 'X26', 'X73', 'X71', 'X89', 'X36', 'X14', 'X67', 'X25', 'X54', 'X1', 'X12', 'X2', 'X93', 'X60', 'X88', 'X65', 'X78', 'X99', 'X37', 'X74', 'X10', 'X43', 'X46', 'X19', 'X69', 'X56', 'X70', 'X21', 'X48', 'X92', 'X55', 'X17', 'X72', 'X50', 'X66', 'X76', 'X77', 'X8', 'X15', 'X68', 'X7', 'X58', 'X97', 'X91', 'X83', 'X24', 'X51', 'X62', 'X63', 'X94', 'X90', 'X22', 'X33', 'X11', 'X47', 'X9', 'X32', 'X44', 'X49']",checkpoint-5000,0.0
X61,X23,1,,0.5728519856929779,,,free,0.0032265484333038,0.2,54.0,0.0,"['X53', 'X82', 'X34', 'X98', 'X87', 'X3', 'X42', 'X6', 'X79', 'X40', 'X41', 'X64', 'X39', 'X28', 'X20', 'X95', 'X35', 'X0', 'X75', 'X45', 'X52', 'X4', 'X18', 'X26', 'X73', 'X71', 'X89', 'X36', 'X14', 'X67', 'X25', 'X54', 'X1', 'X12', 'X2', 'X84', 'X65', 'X99', 'X74', 'X37', 'X10', 'X43', 'X46', 'X69', 'X56', 'X70', 'X21', 'X48', 'X92', 'X55', 'X17', 'X72', 'X66', 'X76', 'X30', 'X8', 'X15', 'X68', 'X7', 'X58', 'X97', 'X91', 'X29', 'X24', 'X57', 'X51', 'X62', 'X81', 'X94', 'X22', 'X33', 'X11', 'X47', 'X9', 'X32', 'X49']",checkpoint-5000,0.0
X44,X80,0,,0.4483280032873153,,,free,0.0430008620023727,0.2,56.5,0.0,"['X31', 'X34', 'X98', 'X87', 'X3', 'X42', 'X38', 'X85', 'X79', 'X40', 'X64', 'X39', 'X28', 'X20', 'X35', 'X95', 'X96', 'X27', 'X0', 'X75', 'X45', 'X86', 'X4', 'X18', 'X26', 'X71', 'X89', 'X36', 'X14', 'X67', 'X25', 'X12', 'X1', 'X2', 'X93', 'X5', 'X60', 'X84', 'X88', 'X99', 'X78', 'X74', 'X37', 'X10', 'X43', 'X46', 'X19', 'X56', 'X70', 'X21', 'X48', 'X55', 'X16', 'X72', 'X50', 'X66', 'X76', 'X77', 'X30', 'X8', 'X15', 'X68', 'X7', 'X97', 'X91', 'X29', 'X57', 'X81', 'X94', 'X90', 'X33', 'X11', 'X47', 'X9', 'X32', 'X49']",checkpoint-5000,0.0
X44,X80,1,,0.4459696412086487,,,free,0.0,0.1,10.0,0.0,"['X29', 'X99', 'X89', 'X67', 'X75', 'X2', 'X84', 'X18', 'X94', 'X48']",checkpoint-5000,0.0
X27,X22,0,,0.5300080478191376,,,free,0.0450344895527592,0.3,45.0,0.6666666666666666,"['X31', 'X82', 'X34', 'X98', 'X87', 'X59', 'X85', 'X79', 'X40', 'X41', 'X64', 'X39', 'X28', 'X20', 'X35', 'X95', 'X96', 'X23', 'X0', 'X45', 'X86', 'X52', 'X13', 'X18', 'X26', 'X73', 'X71', 'X14', 'X89', 'X36', 'X67', 'X25', 'X54', 'X1', 'X12', 'X2', 'X93', 'X5', 'X60', 'X65', 'X78', 'X99', 'X37', 'X10', 'X43', 'X46', 'X69', 'X19', 'X56', 'X21', 'X48', 'X92', 'X55', 'X17', 'X72', 'X50', 'X66', 'X76', 'X77', 'X30', 'X8', 'X68', 'X7', 'X58', 'X97', 'X91', 'X29', 'X24', 'X83', 'X57', 'X62', 'X63', 'X81', 'X94', 'X90', 'X33', 'X11', 'X47', 'X9', 'X32', 'X44', 'X49']",checkpoint-5000,0.0
X27,X22,1,,,,,free,,0.0,,,[],checkpoint-5000,0.0
X16,X13,0,,0.6338362544775009,,,free,0.034325195250091,0.4,52.5,0.75,"['X53', 'X31', 'X82', 'X34', 'X98', 'X87', 'X42', 'X38', 'X85', 'X79', 'X40', 'X41', 'X64', 'X39', 'X20', 'X28', 'X95', 'X35', 'X96', 'X23', 'X0', 'X75', 'X86', 'X52', 'X18', 'X26', 'X73', 'X71', 'X89', 'X14', 'X36', 'X67', 'X25', 'X54', 'X1', 'X12', 'X2', 'X93', 'X5', 'X84', 'X60', 'X88', 'X99', 'X78', 'X65', 'X37', 'X74', 'X10', 'X43', 'X46', 'X19', 'X69', 'X56', 'X70', 'X21', 'X48', 'X92', 'X55', 'X17', 'X72', 'X50', 'X66', 'X76', 'X77', 'X30', 'X8', 'X15', 'X68', 'X7', 'X58', 'X97', 'X91', 'X83', 'X24', 'X29', 'X57', 'X51', 'X62', 'X63', 'X81', 'X94', 'X32', 'X90', 'X22', 'X33', 'X11', 'X9', 'X59', 'X44', 'X49']",checkpoint-5000,0.0
X16,X13,1,,0.6407901346683502,,,free,0.0161003172397613,0.2,53.5,0.5,"['X82', 'X34', 'X98', 'X87', 'X42', 'X38', 'X59', 'X85', 'X79', 'X40', 'X64', 'X39', 'X20', 'X28', 'X35', 'X95', 'X96', 'X23', 'X0', 'X75', 'X86', 'X52', 'X4', 'X26', 'X73', 'X71', 'X14', 'X89', 'X36', 'X67', 'X25', 'X12', 'X1', 'X2', 'X93', 'X60', 'X99', 'X78', 'X74', 'X37', 'X46', 'X69', 'X19', 'X70', 'X21', 'X48', 'X55', 'X17', 'X72', 'X50', 'X66', 'X76', 'X77', 'X30', 'X15', 'X68', 'X7', 'X58', 'X97', 'X91', 'X83', 'X24', 'X29', 'X57', 'X51', 'X81', 'X94', 'X32', 'X90', 'X33', 'X11', 'X47', 'X9', 'X53', 'X44', 'X49']",checkpoint-5000,0.0
