,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence
0,X0,X1,False,8,0.7498835989348194,0.7498835989348194,0.0
1,X0,X1,True,8,0.7498835989348194,0.7498835989348194,0.0
2,X0,X2,False,3,0.7498835989348194,0.7498835989348194,0.0
3,X0,X2,True,3,0.7498835989348194,0.7498835989348194,0.0
4,X0,X3,False,5,0.7499744230790362,0.7498835989348194,9.082414421679452e-05
5,X0,X3,True,5,0.7498810287798622,0.7498835989348194,2.5701549571932603e-06
6,X0,X4,False,2,0.7403860253844521,0.7498835989348194,0.009497573550367289
7,X0,X4,True,2,0.7678876133607616,0.7498835989348194,0.01800401442594224
8,X0,X5,False,6,0.7498835989348194,0.7498835989348194,0.0
9,X0,X5,True,6,0.7498835989348194,0.7498835989348194,0.0
10,X0,X6,False,3,0.7498835989348194,0.7498835989348194,0.0
11,X0,X6,True,3,0.7498835989348194,0.7498835989348194,0.0
12,X0,X7,False,12,0.7498835989348194,0.7498835989348194,0.0
13,X0,X7,True,12,0.7498835989348194,0.7498835989348194,0.0
14,X0,X8,False,4,0.7498835989348194,0.7498835989348194,0.0
15,X0,X8,True,4,0.7498835989348194,0.7498835989348194,0.0
16,X0,X9,False,6,0.7498810834561567,0.7498835989348194,2.515478662701298e-06
17,X0,X9,True,6,0.7499280257079229,0.7498835989348194,4.442677310356746e-05
18,X0,X10,False,13,0.7498835989348194,0.7498835989348194,0.0
19,X0,X10,True,13,0.7498835989348194,0.7498835989348194,0.0
20,X0,X11,False,4,0.7427264148718815,0.7498835989348194,0.00715718406293786
21,X0,X11,True,4,0.7506489228503419,0.7498835989348194,0.0007653239155225311
22,X0,X12,False,6,0.7498835989348194,0.7498835989348194,0.0
23,X0,X12,True,6,0.7498835989348194,0.7498835989348194,0.0
24,X0,X13,False,1,0.7392061566489152,0.7498835989348194,0.01067744228590417
25,X0,X13,True,1,0.8472760348991168,0.7498835989348194,0.09739243596429747
26,X0,X14,False,8,0.7498835989348194,0.7498835989348194,0.0
27,X0,X14,True,8,0.7498835989348194,0.7498835989348194,0.0
28,X0,X15,False,1,0.41215345530194974,0.7498835989348194,0.33773014363286963
29,X0,X15,True,1,0.9987070348197945,0.7498835989348194,0.24882343588497513
30,X0,X16,False,7,0.7498835989348194,0.7498835989348194,0.0
31,X0,X16,True,7,0.7498835989348194,0.7498835989348194,0.0
32,X0,X17,False,3,0.7498835989348194,0.7498835989348194,0.0
33,X0,X17,True,3,0.7498835989348194,0.7498835989348194,0.0
34,X0,X18,False,-1,0.7498835989348194,0.7498835989348194,0.0
35,X0,X18,True,-1,0.7498835989348194,0.7498835989348194,0.0
36,X0,X19,False,-1,0.7498835989348194,0.7498835989348194,0.0
37,X0,X19,True,-1,0.7498835989348194,0.7498835989348194,0.0
38,X0,X20,False,2,0.7498835989348194,0.7498835989348194,0.0
39,X0,X20,True,2,0.7498835989348194,0.7498835989348194,0.0
40,X0,X21,False,5,0.7498835989348194,0.7498835989348194,0.0
41,X0,X21,True,5,0.7498835989348194,0.7498835989348194,0.0
42,X0,X22,False,10,0.7498835989348194,0.7498835989348194,0.0
43,X0,X22,True,10,0.7498835989348194,0.7498835989348194,0.0
44,X0,X23,False,7,0.7498835989348194,0.7498835989348194,0.0
45,X0,X23,True,7,0.7498835989348194,0.7498835989348194,0.0
46,X0,X24,False,5,0.7498835989348194,0.7498835989348194,0.0
47,X0,X24,True,5,0.7498835989348194,0.7498835989348194,0.0
48,X0,X25,False,10,0.7498835989348194,0.7498835989348194,0.0
49,X0,X25,True,10,0.7498835989348194,0.7498835989348194,0.0
50,X0,X26,False,4,0.7498792107013899,0.7498835989348194,4.388233429519772e-06
51,X0,X26,True,4,0.7501998535097544,0.7498835989348194,0.0003162545749350043
52,X0,X27,False,7,0.7498835989348194,0.7498835989348194,0.0
53,X0,X27,True,7,0.7498835989348194,0.7498835989348194,0.0
54,X0,X28,False,-1,0.7498835989348194,0.7498835989348194,0.0
55,X0,X28,True,-1,0.7498835989348194,0.7498835989348194,0.0
56,X0,X29,False,-1,0.7498835989348194,0.7498835989348194,0.0
57,X0,X29,True,-1,0.7498835989348194,0.7498835989348194,0.0
58,X0,X30,False,6,0.7498835989348194,0.7498835989348194,0.0
59,X0,X30,True,6,0.7498835989348194,0.7498835989348194,0.0
60,X0,X31,False,8,0.7498835989348194,0.7498835989348194,0.0
61,X0,X31,True,8,0.7498835989348194,0.7498835989348194,0.0
62,X0,X32,False,3,0.7506489238014803,0.7498835989348194,0.0007653248666609214
63,X0,X32,True,3,0.7414930275837835,0.7498835989348194,0.008390571351035825
64,X0,X33,False,7,0.7498835989348194,0.7498835989348194,0.0
65,X0,X33,True,7,0.7498835989348194,0.7498835989348194,0.0
66,X0,X34,False,-1,0.7498835989348194,0.7498835989348194,0.0
67,X0,X34,True,-1,0.7498835989348194,0.7498835989348194,0.0
68,X0,X35,False,9,0.7498835989348194,0.7498835989348194,0.0
