,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence
0,X0,X1,False,7,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
1,X0,X1,True,7,0.6444044514651734,0.6444044514651734,0.0
2,X0,X2,False,6,0.6444044514651734,0.6444044514651734,0.0
3,X0,X2,True,6,0.6444044514651734,0.6444044514651734,0.0
4,X0,X3,False,5,0.6444044514651732,0.6444044514651734,2.220446049250313e-16
5,X0,X3,True,5,0.6444044514651734,0.6444044514651734,0.0
6,X0,X4,False,8,0.6444044514651734,0.6444044514651734,0.0
7,X0,X4,True,8,0.6444044514651734,0.6444044514651734,0.0
8,X0,X5,False,9,0.6444044514651734,0.6444044514651734,0.0
9,X0,X5,True,9,0.6444044514651734,0.6444044514651734,0.0
10,X0,X6,False,5,0.6444044514651732,0.6444044514651734,2.220446049250313e-16
11,X0,X6,True,5,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
12,X0,X7,False,5,0.6444044514651734,0.6444044514651734,0.0
13,X0,X7,True,5,0.6444044514651734,0.6444044514651734,0.0
14,X0,X8,False,8,0.6444044514651734,0.6444044514651734,0.0
15,X0,X8,True,8,0.6444044514651734,0.6444044514651734,0.0
16,X0,X9,False,8,0.6444044514651734,0.6444044514651734,0.0
17,X0,X9,True,8,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
18,X0,X10,False,5,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
19,X0,X10,True,5,0.6444044514651732,0.6444044514651734,2.220446049250313e-16
20,X0,X11,False,4,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
21,X0,X11,True,4,0.6444044514651734,0.6444044514651734,0.0
22,X0,X12,False,-1,0.6444044514651734,0.6444044514651734,0.0
23,X0,X12,True,-1,0.6444044514651734,0.6444044514651734,0.0
24,X0,X13,False,8,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
25,X0,X13,True,8,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
26,X0,X14,False,7,0.6444044514651734,0.6444044514651734,0.0
27,X0,X14,True,7,0.6444044514651733,0.6444044514651734,1.1102230246251565e-16
28,X0,X15,False,6,0.6444044514651734,0.6444044514651734,0.0
29,X0,X15,True,6,0.6444044514651734,0.6444044514651734,0.0
30,X0,X16,False,-1,0.6444044514651734,0.6444044514651734,0.0
31,X0,X16,True,-1,0.6444044514651734,0.6444044514651734,0.0
32,X0,X17,False,9,0.6444044514651734,0.6444044514651734,0.0
