,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence
0,X0,X1,False,7,0.8393867121811175,0.8393867121811175,0.0
1,X0,X1,True,7,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
2,X0,X2,False,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
3,X0,X2,True,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
4,X0,X3,False,-1,0.8393867121811175,0.8393867121811175,0.0
5,X0,X3,True,-1,0.8393867121811175,0.8393867121811175,0.0
6,X0,X4,False,4,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
7,X0,X4,True,4,0.8393867121811175,0.8393867121811175,0.0
8,X0,X5,False,3,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
9,X0,X5,True,3,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
10,X0,X6,False,-1,0.8393867121811175,0.8393867121811175,0.0
11,X0,X6,True,-1,0.8393867121811175,0.8393867121811175,0.0
12,X0,X7,False,4,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
13,X0,X7,True,4,0.8393867121811176,0.8393867121811175,1.1102230246251565e-16
14,X0,X8,False,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
15,X0,X8,True,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
16,X0,X9,False,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
17,X0,X9,True,5,0.8393867121811175,0.8393867121811175,0.0
18,X0,X10,False,3,0.8393867121811175,0.8393867121811175,0.0
19,X0,X10,True,3,0.8393867121811175,0.8393867121811175,0.0
20,X0,X11,False,7,0.8393867121811175,0.8393867121811175,0.0
21,X0,X11,True,7,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
22,X0,X12,False,1,0.7248943268328574,0.8393867121811175,0.11449238534826012
23,X0,X12,True,1,0.9818399907612565,0.8393867121811175,0.142453278580139
24,X0,X13,False,4,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
25,X0,X13,True,4,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
26,X0,X14,False,9,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
27,X0,X14,True,9,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
28,X0,X15,False,6,0.8393867121811176,0.8393867121811175,1.1102230246251565e-16
29,X0,X15,True,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
30,X0,X16,False,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
31,X0,X16,True,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
32,X0,X17,False,5,0.8393867121811175,0.8393867121811175,0.0
33,X0,X17,True,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
34,X0,X18,False,-1,0.8393867121811175,0.8393867121811175,0.0
35,X0,X18,True,-1,0.8393867121811175,0.8393867121811175,0.0
36,X0,X19,False,8,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
37,X0,X19,True,8,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
38,X0,X20,False,3,0.9397926050404748,0.8393867121811175,0.1004058928593573
39,X0,X20,True,3,0.7821236843312573,0.8393867121811175,0.05726302784986015
40,X0,X21,False,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
41,X0,X21,True,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
42,X0,X22,False,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
43,X0,X22,True,5,0.8393867121811175,0.8393867121811175,0.0
44,X0,X23,False,3,0.8393867121811175,0.8393867121811175,0.0
45,X0,X23,True,3,0.8393867121811175,0.8393867121811175,0.0
46,X0,X24,False,-1,0.8393867121811175,0.8393867121811175,0.0
47,X0,X24,True,-1,0.8393867121811175,0.8393867121811175,0.0
48,X0,X25,False,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
49,X0,X25,True,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
50,X0,X26,False,6,0.8393867121811176,0.8393867121811175,1.1102230246251565e-16
51,X0,X26,True,6,0.8393867121811175,0.8393867121811175,0.0
52,X0,X27,False,-1,0.8393867121811175,0.8393867121811175,0.0
53,X0,X27,True,-1,0.8393867121811175,0.8393867121811175,0.0
54,X0,X28,False,2,0.9755080413158007,0.8393867121811175,0.13612132913468322
55,X0,X28,True,2,0.7278199781740811,0.8393867121811175,0.11156673400703643
56,X0,X29,False,8,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
57,X0,X29,True,8,0.8393867121811175,0.8393867121811175,0.0
58,X0,X30,False,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
59,X0,X30,True,5,0.8393867121811176,0.8393867121811175,1.1102230246251565e-16
60,X0,X31,False,5,0.8393867121811175,0.8393867121811175,0.0
61,X0,X31,True,5,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
62,X0,X32,False,-1,0.8393867121811175,0.8393867121811175,0.0
63,X0,X32,True,-1,0.8393867121811175,0.8393867121811175,0.0
64,X0,X33,False,6,0.8393867121811175,0.8393867121811175,0.0
65,X0,X33,True,6,0.8393867121811174,0.8393867121811175,1.1102230246251565e-16
66,X0,X34,False,-1,0.8393867121811175,0.8393867121811175,0.0
67,X0,X34,True,-1,0.8393867121811175,0.8393867121811175,0.0
